corruption,severity,within_training_envelope,clean_dice,corrupted_dice,dice_delta,subject
noise,0.05,True,0.9293075055599884,0.9257029810114811,-0.0036045245485073485,POLYIC_20190517_mouse33__E2_P1
noise,0.1,True,0.9293075055599884,0.9139835174001535,-0.015323988159834934,POLYIC_20190517_mouse33__E2_P1
noise,0.2,True,0.9293075055599884,0.8615070643642072,-0.06780044119578121,POLYIC_20190517_mouse33__E2_P1
noise,0.4,False,0.9293075055599884,0.6126107057316326,-0.31669679982835586,POLYIC_20190517_mouse33__E2_P1
blur,0.5,True,0.9293075055599884,0.9284613169351696,-0.0008461886248187778,POLYIC_20190517_mouse33__E2_P1
blur,1.0,True,0.9293075055599884,0.9010772302610496,-0.028230275298938845,POLYIC_20190517_mouse33__E2_P1
blur,2.0,False,0.9293075055599884,0.7961570350114183,-0.1331504705485701,POLYIC_20190517_mouse33__E2_P1
blur,4.0,False,0.9293075055599884,0.4765646142698758,-0.45274289129011264,POLYIC_20190517_mouse33__E2_P1
intensity,0.1,True,0.9293075055599884,0.9297056775530307,0.00039817199304226225,POLYIC_20190517_mouse33__E2_P1
intensity,0.25,True,0.9293075055599884,0.9279761248696449,-0.0013313806903435532,POLYIC_20190517_mouse33__E2_P1
intensity,0.5,False,0.9293075055599884,0.9296858411965042,0.00037833563651579194,POLYIC_20190517_mouse33__E2_P1
intensity,0.75,False,0.9293075055599884,0.8866634413804225,-0.0426440641795659,POLYIC_20190517_mouse33__E2_P1
noise,0.05,True,0.9237987647500226,0.9241643230047258,0.00036555825470319103,POLYIC_20190517_mouse35__E2_P1
noise,0.1,True,0.9237987647500226,0.9231757535826058,-0.0006230111674168093,POLYIC_20190517_mouse35__E2_P1
noise,0.2,True,0.9237987647500226,0.9155918846822153,-0.008206880067807343,POLYIC_20190517_mouse35__E2_P1
noise,0.4,False,0.9237987647500226,0.6800444987242893,-0.24375426602573336,POLYIC_20190517_mouse35__E2_P1
blur,0.5,True,0.9237987647500226,0.9238942426488758,9.547789885311353e-05,POLYIC_20190517_mouse35__E2_P1
blur,1.0,True,0.9237987647500226,0.9004143380227404,-0.023384426727282248,POLYIC_20190517_mouse35__E2_P1
blur,2.0,False,0.9237987647500226,0.792646642108246,-0.13115212264177667,POLYIC_20190517_mouse35__E2_P1
blur,4.0,False,0.9237987647500226,0.45908073390656706,-0.4647180308434556,POLYIC_20190517_mouse35__E2_P1
intensity,0.1,True,0.9237987647500226,0.9236459491741834,-0.000152815575839238,POLYIC_20190517_mouse35__E2_P1
intensity,0.25,True,0.9237987647500226,0.9227636579474539,-0.001035106802568797,POLYIC_20190517_mouse35__E2_P1
intensity,0.5,False,0.9237987647500226,0.9271661367249603,0.0033673719749376385,POLYIC_20190517_mouse35__E2_P1
intensity,0.75,False,0.9237987647500226,0.8958290101680847,-0.027969754581937956,POLYIC_20190517_mouse35__E2_P1
noise,0.05,True,0.8946889553711871,0.892179703057843,-0.0025092523133440903,POLYIC_20190517_mouse36__E2_P1
noise,0.1,True,0.8946889553711871,0.8764452231175285,-0.018243732253658607,POLYIC_20190517_mouse36__E2_P1
noise,0.2,True,0.8946889553711871,0.7923681716206725,-0.10232078375051457,POLYIC_20190517_mouse36__E2_P1
noise,0.4,False,0.8946889553711871,0.5905852985347242,-0.3041036568364629,POLYIC_20190517_mouse36__E2_P1
blur,0.5,True,0.8946889553711871,0.8806208835767502,-0.01406807179443692,POLYIC_20190517_mouse36__E2_P1
blur,1.0,True,0.8946889553711871,0.8486389339411738,-0.046050021430013244,POLYIC_20190517_mouse36__E2_P1
blur,2.0,False,0.8946889553711871,0.6310219236401845,-0.2636670317310026,POLYIC_20190517_mouse36__E2_P1
