epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
14,0.15044157739196504,53.2427339553833,0.9688780828236221,False,0.9667894252022728,0.9759595431599958,0.9586540961538365,7612.166666666667,14634.0,0.982221978122863,0.9709667404449714,0.9684386268000438,0.9736377617441695,2764.6,2285.8,1.0056632210396137
15,0.14269195550254413,53.27741503715515,0.9702888072131848,False,0.9687914682450232,0.979542576322828,0.9590626876519636,6468.333333333333,14336.0,0.9790654830216692,0.9717861461813463,0.9724892152499223,0.9711790978424724,2389.7,2499.1,0.9988585094396756
16,0.14101503430200474,53.31472897529602,0.9712132496804653,False,0.9702582705454413,0.9794623602261066,0.9618637324846713,6588.166666666667,13242.333333333334,0.9820245495126053,0.9721682288154891,0.9754648463822179,0.9689624623321237,2115.5,2692.0,0.9934701431185268
17,0.13763877323695592,53.39704704284668,0.9686874507331058,False,0.9656257227913804,0.9782722049827887,0.9544344978010867,6701.833333333333,16307.0,0.9755307126110816,0.9717491786748313,0.9749603275873626,0.9686405558241151,2165.5,2718.4,0.9937127237082789
18,0.13522125953542335,53.43283820152283,0.9705944068711246,False,0.9686509262157247,0.9802150205749971,0.9581370541235427,6347.333333333333,14557.5,0.9774496654426886,0.9725378875265246,0.9788188398458659,0.9663995229144847,1817.6,2912.2,0.9874456507346381
19,0.1316250710348998,53.34012484550476,0.9710541063232896,False,0.9696514879664931,0.9823700091058627,0.9582033799258493,5374.166666666667,14828.5,0.9754109938806484,0.9724567246800861,0.9762600055346929,0.968761252738717,2050.7,2708.4,0.992517728732019
20,0.1281802100794656,53.464794397354126,0.9710482662027138,False,0.96872399438542,0.9745473154897669,0.9637970819062863,8149.5,12998.166666666666,0.9889270393036816,0.9733725380200076,0.974301664726311,0.9725076898320815,2226.4,2384.1,0.9983022216997375
21,0.1264789816258209,53.378523111343384,0.9726556512795816,False,0.9715416686324113,0.9804923096420781,0.9634806506265298,6186.166666666667,12923.833333333334,0.9826317581197004,0.9737696339267521,0.9721664380541369,0.9754551995099636,2424.9,2129.2,1.0035585476012563
22,0.12291599424289805,53.31523871421814,0.9730061083249502,False,0.971727538563372,0.9782803424690517,0.9660230155900477,6835.166666666667,12192.0,0.9874738871643519,0.9742846780865284,0.9735355175031257,0.9750962192031837,2299.7,2159.8,1.0017429807526956
23,0.12169641362769264,53.391488790512085,0.9734535669905903,True,0.9731610539962969,0.9779179115537598,0.9690890722918203,7069.0,11023.333333333334,0.9910011808754658,0.9737460799848836,0.9699328622260674,0.9776680966323766,2630.3,1937.6,1.0081578665069604
24,0.11934257711150817,52.98298215866089,0.9737223656100108,False,0.9727785739603491,0.9831963058309615,0.9634103909019468,5265.833333333333,12948.0,0.9798631417429625,0.9746661572596725,0.9734677806580165,0.975928322364568,2308.5,2087.3,1.002671474373495
25,0.11891210451722145,53.42744970321655,0.9743382406170187,True,0.9734826454857658,0.9808377626106609,0.9669195070586939,6164.333333333333,11673.333333333334,0.9858133997121615,0.9751938357482715,0.9746160659962932,0.9758379837280655,2207.0,2095.1,1.0014040899481755
26,0.11642800910132271,53.42892408370972,0.9746799640282378,True,0.9739911175026773,0.9794027353768603,0.9693064397635166,6430.666666666667,11027.166666666666,0.9897077534317665,0.9753688105537981,0.9750642807375792,0.9757292630785397,2164.0,2105.0,1.0008029987801115
27,0.1165931054524013,53.47395849227905,0.9750694959346247,True,0.9743345042625173,0.9778294721825497,0.9714541687185526,6927.5,10270.0,0.9935115432478804,0.975804487606732,0.9776220961896339,0.974042670222247,1932.7,2251.3,0.9964377959621038
28,0.11395209442291941,53.62083888053894,0.9742166125089797,True,0.9728241401842407,0.9797216951359776,0.9668075407976241,6354.0,11963.5,0.9868272013430733,0.9756090848337189,0.9735226343746103,0.977776345892867,2309.8,1926.9,1.0045463439317346
29,0.11439893594277757,53.47778606414795,0.9750345689110202,True,0.974864023238487,0.9807199261518015,0.9696818566195001,6098.166666666667,10818.0,0.9887510137289289,0.9752051145835535,0.9697320336381396,0.9808251214695038,2659.4,1662.8,1.0116444851613215
30,0.1117374159927879,53.06738781929016,0.9755858328060563,True,0.9749549335320372,0.9832188684415546,0.9674299913829527,5352.333333333333,11484.0,0.9839338374198655,0.9762167320800753,0.9792577019214452,0.9732399420686721,1786.6,2320.3,0.9939502342536872
31,0.11003714640225683,53.32834482192993,0.9762641686991641,True,0.9763794872202078,0.981350805064813,0.9719717725499102,5969.833333333333,9929.0,0.9904500692353531,0.9761488501781204,0.9737276847096332,0.9786442660680941,2290.3,1852.3,1.0051916782850738
32,0.10996022820472717,53.37301254272461,0.976871525463924,True,0.9771469229702338,0.9824125671821857,0.972371389280498,5530.5,9754.666666666666,0.9897968699081456,0.9765961279576141,0.9784571385206607,0.9747844582103735,1859.2,2186.7,0.9963307578466842
33,0.1087654691987804,53.3472535610199,0.9772287436853861,True,0.9779649786051756,0.9842167271698589,0.9721941441719569,4981.666666666667,9705.833333333334,0.9878005473600636,0.9764925087655968,0.9802946568073214,0.9727639062170693,1693.6,2362.5,0.9924026366016783
34,0.10622729773500136,53.406630516052246,0.9767392609202643,True,0.9771073266086449,0.9832092131609135,0.971632666886458,5230.333333333333,10076.0,0.9882412773875847,0.9763711952318836,0.9815410466706979,0.9712917303814621,1581.8,2489.2,0.9896248268758363
35,0.10696162176983696,53.18935012817383,0.9770937572592716,True,0.9776269675066774,0.9828767466131693,0.9729512593163804,5219.333333333333,9744.0,0.9899178193793667,0.9765605470118658,0.9739800456649854,0.9792176303703295,2269.7,1802.7,1.00553084327903
