transform,stage,relative_l2,cosine,subject
axis0_+4mm,encoder_level2,0.30975446105003357,0.9511219263076782,078
axis0_+4mm,encoder_level3,0.3175966441631317,0.948357880115509,078
axis0_+4mm,encoder_level4,0.19893291592597961,0.9800547361373901,078
axis0_+4mm,output_logits,0.25281640887260437,0.9676350951194763,078
axis0_+6mm,input,0.3667231500148773,0.9303301572799683,078
axis0_+6mm,encoder_level0,0.41068941354751587,0.914789080619812,078
axis0_+6mm,encoder_level1,0.3881961405277252,0.9229028224945068,078
axis0_+6mm,encoder_level2,0.4280226528644562,0.9037838578224182,078
axis0_+6mm,encoder_level3,0.3871817886829376,0.9221274256706238,078
axis0_+6mm,encoder_level4,0.18295423686504364,0.9832072257995605,078
axis0_+6mm,output_logits,0.3547687232494354,0.935348629951477,078
axis1_+1mm,input,2.011146534641739e-06,1.0,078
axis1_+1mm,encoder_level0,1.781515675247647e-05,1.0,078
axis1_+1mm,encoder_level1,0.3145047426223755,0.9492760896682739,078
axis1_+1mm,encoder_level2,0.2565067410469055,0.9665558338165283,078
axis1_+1mm,encoder_level3,0.3934807777404785,0.919383704662323,078
axis1_+1mm,encoder_level4,0.2999917268753052,0.9554908871650696,078
axis1_+1mm,output_logits,0.10940899699926376,0.9940105676651001,078
axis1_+2mm,input,2.011146534641739e-06,1.0,078
axis1_+2mm,encoder_level0,0.06483446806669235,0.9978960752487183,078
axis1_+2mm,encoder_level1,0.12498880922794342,0.9921690225601196,078
axis1_+2mm,encoder_level2,0.30692821741104126,0.9517872333526611,078
axis1_+2mm,encoder_level3,0.3683079183101654,0.9298145174980164,078
axis1_+2mm,encoder_level4,0.32352781295776367,0.9485870003700256,078
axis1_+2mm,output_logits,0.1488894820213318,0.9888964295387268,078
axis1_+4mm,input,2.011146534641739e-06,1.0,078
axis1_+4mm,encoder_level0,0.1584250032901764,0.9873710870742798,078
axis1_+4mm,encoder_level1,0.2670589089393616,0.9636921882629395,078
axis1_+4mm,encoder_level2,0.29602354764938354,0.9553242921829224,078
axis1_+4mm,encoder_level3,0.4272916913032532,0.904183030128479,078
axis1_+4mm,encoder_level4,0.28551343083381653,0.9592115879058838,078
axis1_+4mm,output_logits,0.23030197620391846,0.9731935858726501,078
axis1_+6mm,input,2.011146534641739e-06,1.0,078
axis1_+6mm,encoder_level0,0.21443471312522888,0.9767382144927979,078
axis1_+6mm,encoder_level1,0.3574182987213135,0.9339568614959717,078
axis1_+6mm,encoder_level2,0.45454105734825134,0.8907904624938965,078
axis1_+6mm,encoder_level3,0.4964297413825989,0.8681010007858276,078
axis1_+6mm,encoder_level4,0.21191024780273438,0.9777055978775024,078
axis1_+6mm,output_logits,0.3079718351364136,0.9514303207397461,078
axis2_+1mm,input,2.006219801842235e-06,1.0,078
axis2_+1mm,encoder_level0,7.616142102051526e-05,0.9999999403953552,078
axis2_+1mm,encoder_level1,0.22744673490524292,0.9738144874572754,078
axis2_+1mm,encoder_level2,0.18240465223789215,0.9832351207733154,078
axis2_+1mm,encoder_level3,0.2430822253227234,0.9700069427490234,078
axis2_+1mm,encoder_level4,0.15397712588310242,0.9883819222450256,078
axis2_+1mm,output_logits,0.06372897326946259,0.997980535030365,078
axis2_+2mm,input,0.09395849704742432,0.9955761432647705,078
axis2_+2mm,encoder_level0,0.13486693799495697,0.9908967018127441,078
axis2_+2mm,encoder_level1,0.15698878467082977,0.9876762628555298,078
axis2_+2mm,encoder_level2,0.24168534576892853,0.9703773856163025,078
axis2_+2mm,encoder_level3,0.2224542796611786,0.9749431610107422,078
axis2_+2mm,encoder_level4,0.1675422191619873,0.9859312772750854,078
axis2_+2mm,output_logits,0.15452861785888672,0.9881606698036194,078
axis2_+4mm,input,0.31705963611602783,0.9484056234359741,078
axis2_+4mm,encoder_level0,0.34112340211868286,0.9408406019210815,078
axis2_+4mm,encoder_level1,0.34374967217445374,0.939726710319519,078
axis2_+4mm,encoder_level2,0.3493248224258423,0.9376072287559509,078
axis2_+4mm,encoder_level3,0.2942239046096802,0.9559256434440613,078
axis2_+4mm,encoder_level4,0.16712361574172974,0.985979437828064,078
axis2_+4mm,output_logits,0.35096415877342224,0.9374657273292542,078
axis2_+6mm,input,0.47843989729881287,0.8781203031539917,078
axis2_+6mm,encoder_level0,0.4721224009990692,0.8851156234741211,078
axis2_+6mm,encoder_level1,0.4680309295654297,0.8860706090927124,078
axis2_+6mm,encoder_level2,0.4809908866882324,0.8771255016326904,078
axis2_+6mm,encoder_level3,0.41070011258125305,0.9119651317596436,078
axis2_+6mm,encoder_level4,0.2248794138431549,0.9760422706604004,078
axis2_+6mm,output_logits,0.4791983366012573,0.8810849785804749,078
resampling_floor,input,1.5243858797475696e-06,1.0,009
resampling_floor,encoder_level0,1.9084434825344943e-05,1.0,009
resampling_floor,encoder_level1,1.999525193241425e-05,0.9999998807907104,009
resampling_floor,encoder_level2,2.2735572201781906e-05,1.0,009
resampling_floor,encoder_level3,9.353615268992144e-07,1.0,009
resampling_floor,encoder_level4,4.488200374908047e-06,0.9999998807907104,009
resampling_floor,output_logits,0.0001095947009162046,1.0,009
axis0_+1mm,input,1.3205383311287733e-06,1.0,009
axis0_+1mm,encoder_level0,0.012170638889074326,0.9999355673789978,009
