domain,subject,partition,region,fp_voxels,fn_voxels
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,brain_position,last 20%,1154,1418
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,axis_halves,left,9455,1459
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,axis_halves,right,9432,984
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,axis_halves,dorsal,5812,0
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,axis_halves,ventral,13075,2443
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,axis_halves,rostral,15305,1384
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,axis_halves,caudal,3582,1059
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,center,center,3913,404
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,brain_position,first 20%,9818,524
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,brain_position,middle 60%,7650,1449
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,brain_position,last 20%,1322,470
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,axis_halves,left,12357,2593
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,axis_halves,right,18735,1990
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,axis_halves,dorsal,20145,37
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,axis_halves,ventral,10947,4546
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,axis_halves,rostral,22791,1861
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,axis_halves,caudal,8301,2722
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,center,center,8274,796
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,brain_position,first 20%,12411,838
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,brain_position,middle 60%,18322,2002
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,brain_position,last 20%,359,1743
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,axis_halves,left,10955,2286
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,axis_halves,right,27147,2306
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,axis_halves,dorsal,29914,18
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,axis_halves,ventral,8188,4574
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,axis_halves,rostral,25228,2402
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,axis_halves,caudal,12874,2190
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,center,center,11623,891
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,brain_position,first 20%,10412,1024
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,brain_position,middle 60%,27147,2206
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,brain_position,last 20%,543,1362
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,axis_halves,left,8479,2296
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,axis_halves,right,12658,1178
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,axis_halves,dorsal,9268,3
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,axis_halves,ventral,11869,3471
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,axis_halves,rostral,15968,1709
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,axis_halves,caudal,5169,1765
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,center,center,7002,644
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,brain_position,first 20%,9709,392
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,brain_position,middle 60%,10435,2219
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,brain_position,last 20%,993,863
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,axis_halves,left,9456,2419
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,axis_halves,right,12824,1624
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,axis_halves,dorsal,12085,92
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,axis_halves,ventral,10195,3951
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,axis_halves,rostral,18139,2009
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,axis_halves,caudal,4141,2034
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,center,center,5753,1005
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,brain_position,first 20%,9113,695
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,brain_position,middle 60%,12588,2127
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,brain_position,last 20%,579,1221
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,axis_halves,left,18475,1899
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,axis_halves,right,24551,965
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,axis_halves,dorsal,31468,6
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,axis_halves,ventral,11558,2858
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,axis_halves,rostral,26459,1420
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,axis_halves,caudal,16567,1444
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,center,center,11256,629
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,brain_position,first 20%,14666,400
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,brain_position,middle 60%,26580,1640
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,brain_position,last 20%,1780,824
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,axis_halves,left,9524,1045
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,axis_halves,right,12702,1117
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,axis_halves,dorsal,8249,1
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,axis_halves,ventral,13977,2161
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,axis_halves,rostral,18290,1201
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,axis_halves,caudal,3936,961
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,center,center,6094,338
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,brain_position,first 20%,9705,205
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,brain_position,middle 60%,11580,1218
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,brain_position,last 20%,941,739
Mouse,POLYIC_20190612_polyic___E10_P1_1,axis_halves,left,6277,2251
Mouse,POLYIC_20190612_polyic___E10_P1_1,axis_halves,right,8408,1326
Mouse,POLYIC_20190612_polyic___E10_P1_1,axis_halves,dorsal,5520,14
Mouse,POLYIC_20190612_polyic___E10_P1_1,axis_halves,ventral,9165,3563
Mouse,POLYIC_20190612_polyic___E10_P1_1,axis_halves,rostral,11447,1859
Mouse,POLYIC_20190612_polyic___E10_P1_1,axis_halves,caudal,3238,1718
Mouse,POLYIC_20190612_polyic___E10_P1_1,center,center,3591,528
Mouse,POLYIC_20190612_polyic___E10_P1_1,brain_position,first 20%,7687,661
Mouse,POLYIC_20190612_polyic___E10_P1_1,brain_position,middle 60%,6429,1829
Mouse,POLYIC_20190612_polyic___E10_P1_1,brain_position,last 20%,569,1087
Mouse,POLYIC_20190612_polyic___E12_P1,axis_halves,left,10822,2252
Mouse,POLYIC_20190612_polyic___E12_P1,axis_halves,right,11658,1683
Mouse,POLYIC_20190612_polyic___E12_P1,axis_halves,dorsal,11763,0
Mouse,POLYIC_20190612_polyic___E12_P1,axis_halves,ventral,10717,3935
Mouse,POLYIC_20190612_polyic___E12_P1,axis_halves,rostral,15426,2391
Mouse,POLYIC_20190612_polyic___E12_P1,axis_halves,caudal,7054,1544
Mouse,POLYIC_20190612_polyic___E12_P1,center,center,7534,445
Mouse,POLYIC_20190612_polyic___E12_P1,brain_position,first 20%,7260,1250
Mouse,POLYIC_20190612_polyic___E12_P1,brain_position,middle 60%,14647,1643
Mouse,POLYIC_20190612_polyic___E12_P1,brain_position,last 20%,573,1042
Mouse,POLYIC_20190612_polyic___E3_P1,axis_halves,left,14798,2215
Mouse,POLYIC_20190612_polyic___E3_P1,axis_halves,right,15092,1136
Mouse,POLYIC_20190612_polyic___E3_P1,axis_halves,dorsal,20984,73
Mouse,POLYIC_20190612_polyic___E3_P1,axis_halves,ventral,8906,3278
Mouse,POLYIC_20190612_polyic___E3_P1,axis_halves,rostral,20584,1321
Mouse,POLYIC_20190612_polyic___E3_P1,axis_halves,caudal,9306,2030
Mouse,POLYIC_20190612_polyic___E3_P1,center,center,9553,654
Mouse,POLYIC_20190612_polyic___E3_P1,brain_position,first 20%,11000,412
Mouse,POLYIC_20190612_polyic___E3_P1,brain_position,middle 60%,18068,1617
Mouse,POLYIC_20190612_polyic___E3_P1,brain_position,last 20%,822,1322
Mouse,POLYIC_20190612_polyic___E3_P1_1,axis_halves,left,7416,1540
Mouse,POLYIC_20190612_polyic___E3_P1_1,axis_halves,right,14993,1455
Mouse,POLYIC_20190612_polyic___E3_P1_1,axis_halves,dorsal,10838,0
Mouse,POLYIC_20190612_polyic___E3_P1_1,axis_halves,ventral,11571,2995
Mouse,POLYIC_20190612_polyic___E3_P1_1,axis_halves,rostral,18643,1705
Mouse,POLYIC_20190612_polyic___E3_P1_1,axis_halves,caudal,3766,1290
Mouse,POLYIC_20190612_polyic___E3_P1_1,center,center,4093,662
Mouse,POLYIC_20190612_polyic___E3_P1_1,brain_position,first 20%,9440,854
Mouse,POLYIC_20190612_polyic___E3_P1_1,brain_position,middle 60%,12189,1367
Mouse,POLYIC_20190612_polyic___E3_P1_1,brain_position,last 20%,780,774
Mouse,POLYIC_20190612_polyic___E3_P1_2,axis_halves,left,10005,2280
Mouse,POLYIC_20190612_polyic___E3_P1_2,axis_halves,right,15572,1064
Mouse,POLYIC_20190612_polyic___E3_P1_2,axis_halves,dorsal,15473,30
Mouse,POLYIC_20190612_polyic___E3_P1_2,axis_halves,ventral,10104,3314
Mouse,POLYIC_20190612_polyic___E3_P1_2,axis_halves,rostral,15569,1620
Mouse,POLYIC_20190612_polyic___E3_P1_2,axis_halves,caudal,10008,1724
Mouse,POLYIC_20190612_polyic___E3_P1_2,center,center,10393,681
Mouse,POLYIC_20190612_polyic___E3_P1_2,brain_position,first 20%,7971,576
Mouse,POLYIC_20190612_polyic___E3_P1_2,brain_position,middle 60%,16700,1846
Mouse,POLYIC_20190612_polyic___E3_P1_2,brain_position,last 20%,906,922
Mouse,POLYIC_20190612_polyic___E3_P1_3,axis_halves,left,6149,1718
Mouse,POLYIC_20190612_polyic___E3_P1_3,axis_halves,right,12386,1028
Mouse,POLYIC_20190612_polyic___E3_P1_3,axis_halves,dorsal,7193,16
Mouse,POLYIC_20190612_polyic___E3_P1_3,axis_halves,ventral,11342,2730
Mouse,POLYIC_20190612_polyic___E3_P1_3,axis_halves,rostral,14398,1464
Mouse,POLYIC_20190612_polyic___E3_P1_3,axis_halves,caudal,4137,1282
Mouse,POLYIC_20190612_polyic___E3_P1_3,center,center,4931,382
Mouse,POLYIC_20190612_polyic___E3_P1_3,brain_position,first 20%,7308,647
Mouse,POLYIC_20190612_polyic___E3_P1_3,brain_position,middle 60%,10180,1256
Mouse,POLYIC_20190612_polyic___E3_P1_3,brain_position,last 20%,1047,843
Mouse,POLYIC_20190612_polyic___E3_P1_4,axis_halves,left,8147,1726
Mouse,POLYIC_20190612_polyic___E3_P1_4,axis_halves,right,10806,1437
Mouse,POLYIC_20190612_polyic___E3_P1_4,axis_halves,dorsal,8471,0
Mouse,POLYIC_20190612_polyic___E3_P1_4,axis_halves,ventral,10482,3163
Mouse,POLYIC_20190612_polyic___E3_P1_4,axis_halves,rostral,15673,1838
Mouse,POLYIC_20190612_polyic___E3_P1_4,axis_halves,caudal,3280,1325
Mouse,POLYIC_20190612_polyic___E3_P1_4,center,center,5134,329
Mouse,POLYIC_20190612_polyic___E3_P1_4,brain_position,first 20%,7859,1161
Mouse,POLYIC_20190612_polyic___E3_P1_4,brain_position,middle 60%,10373,1086
Mouse,POLYIC_20190612_polyic___E3_P1_4,brain_position,last 20%,721,916
Mouse,POLYIC_20190614_polyic___E3_P1,axis_halves,left,11894,1732
Mouse,POLYIC_20190614_polyic___E3_P1,axis_halves,right,13103,1344
Mouse,POLYIC_20190614_polyic___E3_P1,axis_halves,dorsal,13639,0
Mouse,POLYIC_20190614_polyic___E3_P1,axis_halves,ventral,11358,3076
Mouse,POLYIC_20190614_polyic___E3_P1,axis_halves,rostral,11932,1684
Mouse,POLYIC_20190614_polyic___E3_P1,axis_halves,caudal,13065,1392
Mouse,POLYIC_20190614_polyic___E3_P1,center,center,9411,374
Mouse,POLYIC_20190614_polyic___E3_P1,brain_position,first 20%,7272,759
Mouse,POLYIC_20190614_polyic___E3_P1,brain_position,middle 60%,14869,1493
Mouse,POLYIC_20190614_polyic___E3_P1,brain_position,last 20%,2856,824
Mouse,POLYIC_20190614_polyic___E3_P1_1,axis_halves,left,20022,1647
Mouse,POLYIC_20190614_polyic___E3_P1_1,axis_halves,right,27348,1862
Mouse,POLYIC_20190614_polyic___E3_P1_1,axis_halves,dorsal,38729,1
Mouse,POLYIC_20190614_polyic___E3_P1_1,axis_halves,ventral,8641,3508
Mouse,POLYIC_20190614_polyic___E3_P1_1,axis_halves,rostral,31246,1460
Mouse,POLYIC_20190614_polyic___E3_P1_1,axis_halves,caudal,16124,2049
Mouse,POLYIC_20190614_polyic___E3_P1_1,center,center,15423,709
Mouse,POLYIC_20190614_polyic___E3_P1_1,brain_position,first 20%,13003,659
Mouse,POLYIC_20190614_polyic___E3_P1_1,brain_position,middle 60%,32652,1739
Mouse,POLYIC_20190614_polyic___E3_P1_1,brain_position,last 20%,1711,1111
Mouse,POLYIC_20190614_polyic___E3_P1_3,axis_halves,left,17649,1567
Mouse,POLYIC_20190614_polyic___E3_P1_3,axis_halves,right,16325,767
Mouse,POLYIC_20190614_polyic___E3_P1_3,axis_halves,dorsal,19120,83
Mouse,POLYIC_20190614_polyic___E3_P1_3,axis_halves,ventral,14854,2251
Mouse,POLYIC_20190614_polyic___E3_P1_3,axis_halves,rostral,25671,1061
Mouse,POLYIC_20190614_polyic___E3_P1_3,axis_halves,caudal,8303,1273
Mouse,POLYIC_20190614_polyic___E3_P1_3,center,center,10334,535
Mouse,POLYIC_20190614_polyic___E3_P1_3,brain_position,first 20%,12942,94
Mouse,POLYIC_20190614_polyic___E3_P1_3,brain_position,middle 60%,19024,1484
Mouse,POLYIC_20190614_polyic___E3_P1_3,brain_position,last 20%,2008,756
Mouse,POLYIC_20190614_polyic___E3_P1_4,axis_halves,left,11440,1355
Mouse,POLYIC_20190614_polyic___E3_P1_4,axis_halves,right,14690,1053
Mouse,POLYIC_20190614_polyic___E3_P1_4,axis_halves,dorsal,14693,2
Mouse,POLYIC_20190614_polyic___E3_P1_4,axis_halves,ventral,11437,2406
Mouse,POLYIC_20190614_polyic___E3_P1_4,axis_halves,rostral,17010,1547
Mouse,POLYIC_20190614_polyic___E3_P1_4,axis_halves,caudal,9120,861
Mouse,POLYIC_20190614_polyic___E3_P1_4,center,center,10760,324
Mouse,POLYIC_20190614_polyic___E3_P1_4,brain_position,first 20%,7840,457
Mouse,POLYIC_20190614_polyic___E3_P1_4,brain_position,middle 60%,16855,1564
Mouse,POLYIC_20190614_polyic___E3_P1_4,brain_position,last 20%,1435,387
Mouse,POLYIC_20190614_polyic___E3_P1_5,axis_halves,left,7312,1936
Mouse,POLYIC_20190614_polyic___E3_P1_5,axis_halves,right,23741,1003
Mouse,POLYIC_20190614_polyic___E3_P1_5,axis_halves,dorsal,17517,8
Mouse,POLYIC_20190614_polyic___E3_P1_5,axis_halves,ventral,13536,2931
Mouse,POLYIC_20190614_polyic___E3_P1_5,axis_halves,rostral,9470,1720
Mouse,POLYIC_20190614_polyic___E3_P1_5,axis_halves,caudal,21583,1219
Mouse,POLYIC_20190614_polyic___E3_P1_5,center,center,11402,681
Mouse,POLYIC_20190614_polyic___E3_P1_5,brain_position,first 20%,5168,649
Mouse,POLYIC_20190614_polyic___E3_P1_5,brain_position,middle 60%,16331,1652
Mouse,POLYIC_20190614_polyic___E3_P1_5,brain_position,last 20%,9018,638
Mouse,POLYIC_20190614_polyic___E3_P1_6,axis_halves,left,6070,2058
Mouse,POLYIC_20190614_polyic___E3_P1_6,axis_halves,right,10472,1633
Mouse,POLYIC_20190614_polyic___E3_P1_6,axis_halves,dorsal,6685,0
Mouse,POLYIC_20190614_polyic___E3_P1_6,axis_halves,ventral,9857,3691
Mouse,POLYIC_20190614_polyic___E3_P1_6,axis_halves,rostral,13132,2143
Mouse,POLYIC_20190614_polyic___E3_P1_6,axis_halves,caudal,3410,1548
Mouse,POLYIC_20190614_polyic___E3_P1_6,center,center,3620,219
Mouse,POLYIC_20190614_polyic___E3_P1_6,brain_position,first 20%,8863,1020
Mouse,POLYIC_20190614_polyic___E3_P1_6,brain_position,middle 60%,6938,1771
Mouse,POLYIC_20190614_polyic___E3_P1_6,brain_position,last 20%,741,900
Mouse,POLYIC_20190614_polyic___E4_P1_5,axis_halves,left,12049,1981
Mouse,POLYIC_20190614_polyic___E4_P1_5,axis_halves,right,22273,1412
Mouse,POLYIC_20190614_polyic___E4_P1_5,axis_halves,dorsal,24403,19
Mouse,POLYIC_20190614_polyic___E4_P1_5,axis_halves,ventral,9919,3374
Mouse,POLYIC_20190614_polyic___E4_P1_5,axis_halves,rostral,24113,1650
Mouse,POLYIC_20190614_polyic___E4_P1_5,axis_halves,caudal,10209,1743
Mouse,POLYIC_20190614_polyic___E4_P1_5,center,center,10963,575
Mouse,POLYIC_20190614_polyic___E4_P1_5,brain_position,first 20%,10362,444
Mouse,POLYIC_20190614_polyic___E4_P1_5,brain_position,middle 60%,22760,1967
Mouse,POLYIC_20190614_polyic___E4_P1_5,brain_position,last 20%,1200,982
Mouse,POLYIC_20190618_mouse30__E3_P1,axis_halves,left,12219,2259
Mouse,POLYIC_20190618_mouse30__E3_P1,axis_halves,right,14718,1234
Mouse,POLYIC_20190618_mouse30__E3_P1,axis_halves,dorsal,18156,60
Mouse,POLYIC_20190618_mouse30__E3_P1,axis_halves,ventral,8781,3433
Mouse,POLYIC_20190618_mouse30__E3_P1,axis_halves,rostral,21872,1753
Mouse,POLYIC_20190618_mouse30__E3_P1,axis_halves,caudal,5065,1740
Mouse,POLYIC_20190618_mouse30__E3_P1,center,center,6771,640
Mouse,POLYIC_20190618_mouse30__E3_P1,brain_position,first 20%,13357,697
Mouse,POLYIC_20190618_mouse30__E3_P1,brain_position,middle 60%,13043,1753
Mouse,POLYIC_20190618_mouse30__E3_P1,brain_position,last 20%,537,1043
Mouse,POLYIC_20190618_mouse31__E3_P1,axis_halves,left,9278,1636
Mouse,POLYIC_20190618_mouse31__E3_P1,axis_halves,right,12138,1274
Mouse,POLYIC_20190618_mouse31__E3_P1,axis_halves,dorsal,9858,5
Mouse,POLYIC_20190618_mouse31__E3_P1,axis_halves,ventral,11558,2905
Mouse,POLYIC_20190618_mouse31__E3_P1,axis_halves,rostral,17446,1611
Mouse,POLYIC_20190618_mouse31__E3_P1,axis_halves,caudal,3970,1299
Mouse,POLYIC_20190618_mouse31__E3_P1,center,center,4806,591
Mouse,POLYIC_20190618_mouse31__E3_P1,brain_position,first 20%,9454,627
Mouse,POLYIC_20190618_mouse31__E3_P1,brain_position,middle 60%,11137,1597
Mouse,POLYIC_20190618_mouse31__E3_P1,brain_position,last 20%,825,686
Mouse,POLYIC_20190618_mouse32__E3_P1,axis_halves,left,7839,1953
Mouse,POLYIC_20190618_mouse32__E3_P1,axis_halves,right,10492,1164
Mouse,POLYIC_20190618_mouse32__E3_P1,axis_halves,dorsal,8224,16
Mouse,POLYIC_20190618_mouse32__E3_P1,axis_halves,ventral,10107,3101
Mouse,POLYIC_20190618_mouse32__E3_P1,axis_halves,rostral,14577,1371
Mouse,POLYIC_20190618_mouse32__E3_P1,axis_halves,caudal,3754,1746
Mouse,POLYIC_20190618_mouse32__E3_P1,center,center,5291,551
Mouse,POLYIC_20190618_mouse32__E3_P1,brain_position,first 20%,7297,665
Mouse,POLYIC_20190618_mouse32__E3_P1,brain_position,middle 60%,10643,1411
Mouse,POLYIC_20190618_mouse32__E3_P1,brain_position,last 20%,391,1041
Mouse,POLYIC_20190618_mouse33__E3_P1,axis_halves,left,9665,1974
Mouse,POLYIC_20190618_mouse33__E3_P1,axis_halves,right,8883,1290
Mouse,POLYIC_20190618_mouse33__E3_P1,axis_halves,dorsal,8482,32
Mouse,POLYIC_20190618_mouse33__E3_P1,axis_halves,ventral,10066,3232
Mouse,POLYIC_20190618_mouse33__E3_P1,axis_halves,rostral,12371,1719
Mouse,POLYIC_20190618_mouse33__E3_P1,axis_halves,caudal,6177,1545
Mouse,POLYIC_20190618_mouse33__E3_P1,center,center,5747,570
Mouse,POLYIC_20190618_mouse33__E3_P1,brain_position,first 20%,7812,524
Mouse,POLYIC_20190618_mouse33__E3_P1,brain_position,middle 60%,9978,1717
Mouse,POLYIC_20190618_mouse33__E3_P1,brain_position,last 20%,758,1023
Mouse,POLYIC_20190618_mouse34__E3_P1,axis_halves,left,9112,1263
Mouse,POLYIC_20190618_mouse34__E3_P1,axis_halves,right,16112,1039
Mouse,POLYIC_20190618_mouse34__E3_P1,axis_halves,dorsal,10026,0
Mouse,POLYIC_20190618_mouse34__E3_P1,axis_halves,ventral,15198,2302
Mouse,POLYIC_20190618_mouse34__E3_P1,axis_halves,rostral,21785,1110
Mouse,POLYIC_20190618_mouse34__E3_P1,axis_halves,caudal,3439,1192
Mouse,POLYIC_20190618_mouse34__E3_P1,center,center,7013,528
Mouse,POLYIC_20190618_mouse34__E3_P1,brain_position,first 20%,10557,461
Mouse,POLYIC_20190618_mouse34__E3_P1,brain_position,middle 60%,13978,1146
Mouse,POLYIC_20190618_mouse34__E3_P1,brain_position,last 20%,689,695
Mouse,POLYIC_20190618_mouse35__E3_P1,axis_halves,left,11139,2160
Mouse,POLYIC_20190618_mouse35__E3_P1,axis_halves,right,18103,1028
Mouse,POLYIC_20190618_mouse35__E3_P1,axis_halves,dorsal,17431,125
Mouse,POLYIC_20190618_mouse35__E3_P1,axis_halves,ventral,11811,3063
Mouse,POLYIC_20190618_mouse35__E3_P1,axis_halves,rostral,25055,1053
Mouse,POLYIC_20190618_mouse35__E3_P1,axis_halves,caudal,4187,2135
Mouse,POLYIC_20190618_mouse35__E3_P1,center,center,4351,930
Mouse,POLYIC_20190618_mouse35__E3_P1,brain_position,first 20%,7824,294
Mouse,POLYIC_20190618_mouse35__E3_P1,brain_position,middle 60%,20649,1760
Mouse,POLYIC_20190618_mouse35__E3_P1,brain_position,last 20%,769,1134
Mouse,POLYIC_20190618_mouse36__E3_P1,axis_halves,left,11650,1622
Mouse,POLYIC_20190618_mouse36__E3_P1,axis_halves,right,15154,1367
Mouse,POLYIC_20190618_mouse36__E3_P1,axis_halves,dorsal,14011,15
Mouse,POLYIC_20190618_mouse36__E3_P1,axis_halves,ventral,12793,2974
Mouse,POLYIC_20190618_mouse36__E3_P1,axis_halves,rostral,23376,1175
Mouse,POLYIC_20190618_mouse36__E3_P1,axis_halves,caudal,3428,1814
Mouse,POLYIC_20190618_mouse36__E3_P1,center,center,5488,600
Mouse,POLYIC_20190618_mouse36__E3_P1,brain_position,first 20%,10562,481
Mouse,POLYIC_20190618_mouse36__E3_P1,brain_position,middle 60%,15702,1452
Mouse,POLYIC_20190618_mouse36__E3_P1,brain_position,last 20%,540,1056
Mouse,POLYIC_20190619_mouse38__E3_P1,axis_halves,left,13292,1720
Mouse,POLYIC_20190619_mouse38__E3_P1,axis_halves,right,18563,1165
Mouse,POLYIC_20190619_mouse38__E3_P1,axis_halves,dorsal,17560,0
Mouse,POLYIC_20190619_mouse38__E3_P1,axis_halves,ventral,14295,2885
Mouse,POLYIC_20190619_mouse38__E3_P1,axis_halves,rostral,27930,1275
Mouse,POLYIC_20190619_mouse38__E3_P1,axis_halves,caudal,3925,1610
Mouse,POLYIC_20190619_mouse38__E3_P1,center,center,7025,520
Mouse,POLYIC_20190619_mouse38__E3_P1,brain_position,first 20%,9790,454
Mouse,POLYIC_20190619_mouse38__E3_P1,brain_position,middle 60%,21376,1560
Mouse,POLYIC_20190619_mouse38__E3_P1,brain_position,last 20%,689,871
Mouse,POLYIC_20190619_mouse39__E3_P1,axis_halves,left,6644,2120
Mouse,POLYIC_20190619_mouse39__E3_P1,axis_halves,right,13936,1507
Mouse,POLYIC_20190619_mouse39__E3_P1,axis_halves,dorsal,9339,0
Mouse,POLYIC_20190619_mouse39__E3_P1,axis_halves,ventral,11241,3627
Mouse,POLYIC_20190619_mouse39__E3_P1,axis_halves,rostral,18001,1915
Mouse,POLYIC_20190619_mouse39__E3_P1,axis_halves,caudal,2579,1712
Mouse,POLYIC_20190619_mouse39__E3_P1,center,center,3545,531
Mouse,POLYIC_20190619_mouse39__E3_P1,brain_position,first 20%,12938,608
Mouse,POLYIC_20190619_mouse39__E3_P1,brain_position,middle 60%,7045,2009
Mouse,POLYIC_20190619_mouse39__E3_P1,brain_position,last 20%,597,1010
Mouse,POLYIC_20190619_mouse40__E3_P1,axis_halves,left,11007,2017
Mouse,POLYIC_20190619_mouse40__E3_P1,axis_halves,right,10992,1281
Mouse,POLYIC_20190619_mouse40__E3_P1,axis_halves,dorsal,12527,23
Mouse,POLYIC_20190619_mouse40__E3_P1,axis_halves,ventral,9472,3275
Mouse,POLYIC_20190619_mouse40__E3_P1,axis_halves,rostral,11401,1557
Mouse,POLYIC_20190619_mouse40__E3_P1,axis_halves,caudal,10598,1741
Mouse,POLYIC_20190619_mouse40__E3_P1,center,center,10265,534
Mouse,POLYIC_20190619_mouse40__E3_P1,brain_position,first 20%,6354,589
Mouse,POLYIC_20190619_mouse40__E3_P1,brain_position,middle 60%,15103,1734
Mouse,POLYIC_20190619_mouse40__E3_P1,brain_position,last 20%,542,975
Mouse,POLYIC_20190619_mouse41__E3_P1,axis_halves,left,15294,2379
Mouse,POLYIC_20190619_mouse41__E3_P1,axis_halves,right,21458,1620
Mouse,POLYIC_20190619_mouse41__E3_P1,axis_halves,dorsal,25118,13
Mouse,POLYIC_20190619_mouse41__E3_P1,axis_halves,ventral,11634,3986
Mouse,POLYIC_20190619_mouse41__E3_P1,axis_halves,rostral,32482,1350
Mouse,POLYIC_20190619_mouse41__E3_P1,axis_halves,caudal,4270,2649
Mouse,POLYIC_20190619_mouse41__E3_P1,center,center,6524,722
Mouse,POLYIC_20190619_mouse41__E3_P1,brain_position,first 20%,15760,581
Mouse,POLYIC_20190619_mouse41__E3_P1,brain_position,middle 60%,20795,1890
Mouse,POLYIC_20190619_mouse41__E3_P1,brain_position,last 20%,197,1528
Mouse,POLYIC_20190619_mouse42__E3_P1,axis_halves,left,11077,1996
Mouse,POLYIC_20190619_mouse42__E3_P1,axis_halves,right,21379,1420
Mouse,POLYIC_20190619_mouse42__E3_P1,axis_halves,dorsal,23185,17
Mouse,POLYIC_20190619_mouse42__E3_P1,axis_halves,ventral,9271,3399
Mouse,POLYIC_20190619_mouse42__E3_P1,axis_halves,rostral,22983,1530
Mouse,POLYIC_20190619_mouse42__E3_P1,axis_halves,caudal,9473,1886
Mouse,POLYIC_20190619_mouse42__E3_P1,center,center,10014,1158
Mouse,POLYIC_20190619_mouse42__E3_P1,brain_position,first 20%,12404,417
Mouse,POLYIC_20190619_mouse42__E3_P1,brain_position,middle 60%,19486,2051
Mouse,POLYIC_20190619_mouse42__E3_P1,brain_position,last 20%,566,948
Mouse,POLYIC_20190619_mouse43__E3_P1,axis_halves,left,6056,1355
Mouse,POLYIC_20190619_mouse43__E3_P1,axis_halves,right,11428,1049
Mouse,POLYIC_20190619_mouse43__E3_P1,axis_halves,dorsal,7691,132
Mouse,POLYIC_20190619_mouse43__E3_P1,axis_halves,ventral,9793,2272
