domain,subject,level,entropy,sparsity_above_uniform,centroid_x,centroid_y,centroid_z,spread,attended_voxels_above_10pct_peak,feature_norm
CAMRI,013,level2,0.9992457068906415,0.31806640625,15.498082497530076,15.48241140614427,19.64954206160637,17.24420959070406,40960.0,3.129782199859619
CAMRI,013,level1,0.9958048784477477,0.2298980712890625,31.121056325858433,31.54322299638328,39.36864838262914,33.62843602238356,320473.0,3.188459634780884
CAMRI,130,level4,0.9999985293626028,0.3703125,3.500440874081599,3.4999992222874377,4.499344426144839,4.3277337800826725,640.0,6.095477104187012
CAMRI,130,level3,0.9976093904936392,0.5103515625,7.563922681757663,7.2219773957157045,9.4999337720031,8.567926138957342,5120.0,3.032165050506592
CAMRI,130,level2,0.99919718393099,0.317724609375,15.550153121862282,15.449007734861254,19.59029264757609,17.25622944984249,40960.0,3.084859848022461
CAMRI,130,level1,0.9955825238708046,0.2288604736328125,31.215311680058708,31.617956640019322,39.200384291966834,33.57754309317049,325356.0,3.142388343811035
CAMRI,129,level4,0.9999985212714975,0.3609375,3.5005023612720367,3.4999899359537094,4.499720103866146,4.327725104718701,640.0,6.099053382873535
CAMRI,129,level3,0.9976420883790768,0.5052734375,7.557693874230187,7.227062322108594,9.517056276256435,8.574905515450196,5120.0,3.0530846118927
CAMRI,129,level2,0.9991917808735442,0.3132568359375,15.555305926136842,15.444847186892208,19.639810192386292,17.254122619167475,40960.0,3.0983080863952637
CAMRI,129,level1,0.9956542246499193,0.2332183837890625,31.211006941625435,31.608166508264006,39.4151379372955,33.57315541171077,223685.0,3.154306650161743
CAMRI,124,level4,0.9999986170573222,0.36875,3.5003083856922306,3.5001135721072227,4.4996199287814065,4.327871006130066,640.0,6.093242645263672
CAMRI,124,level3,0.9977244879846682,0.521484375,7.577732246842225,7.222205300077212,9.509597919275247,8.568131954276717,5120.0,3.066810131072998
CAMRI,124,level2,0.9992220446251157,0.31103515625,15.50292797135648,15.462302226418771,19.67061774951066,17.250264773887565,40960.0,3.1186490058898926
CAMRI,124,level1,0.9956713485702839,0.228363037109375,31.121263603107366,31.590095002503222,39.467451189772895,33.61471730436608,323568.0,3.1650588512420654
CAMRI,104,level4,0.999998364381622,0.3390625,3.500112602490667,3.5002418346777375,4.499648643763182,4.327635554668095,640.0,6.101606845855713
CAMRI,104,level3,0.9977208933028576,0.5150390625,7.603526888435013,7.239418228827438,9.495097916500328,8.544293122378258,5120.0,3.083580493927002
CAMRI,104,level2,0.9992070261420929,0.3133056640625,15.398461332826818,15.479109520235554,19.645653722874343,17.245621812979675,40960.0,3.123680591583252
CAMRI,104,level1,0.9957599212165051,0.23111572265625,30.952335654396435,31.54755202382576,39.40217945846738,33.64405751269542,283050.0,3.190918445587158
CAMRI,011,level4,0.9999986443749153,0.3546875,3.500618523408219,3.5000819840875526,4.499503770762203,4.327864176616617,640.0,6.081418514251709
CAMRI,011,level3,0.997756695897661,0.52890625,7.566072455314268,7.223633572615968,9.489040160688322,8.569751807162834,5120.0,3.0471062660217285
CAMRI,011,level2,0.9992435319707864,0.3169677734375,15.521321645990753,15.47146498478965,19.6583803339919,17.249815099464954,40960.0,3.1275837421417236
CAMRI,011,level1,0.9959429327100144,0.241937255859375,31.175330213379432,31.601064495545607,39.37456977318175,33.62794276875509,52127.0,3.187089443206787
CAMRI,101,level4,0.9999986048858001,0.34375,3.5002278630208554,3.5002959952024586,4.4994606605765854,4.327896918018833,640.0,6.114917755126953
CAMRI,101,level3,0.9978515025841077,0.502734375,7.597387603086226,7.23244312426693,9.491370808522882,8.561907852618468,5120.0,3.0705511569976807
CAMRI,101,level2,0.9992433677067434,0.3147705078125,15.459286046882852,15.484169717972158,19.63096916562167,17.241888613644566,40960.0,3.139101505279541
CAMRI,101,level1,0.9959029710549114,0.23541259765625,31.041018339562125,31.542597679716557,39.2208363180375,33.6686788095333,307643.0,3.1979455947875977
CAMRI,122,level4,0.9999986225480316,0.3625,3.50040253234652,3.500007320486534,4.499668587986045,4.327849838445454,640.0,6.100308418273926
CAMRI,122,level3,0.9976012581371739,0.5140625,7.575968241886722,7.217776072117108,9.51597798579741,8.564787382769719,5120.0,3.085294008255005
CAMRI,122,level2,0.9992172626629493,0.3193359375,15.512442076431384,15.458042892639536,19.631741050880134,17.250717109182975,40960.0,3.1172192096710205
CAMRI,122,level1,0.9956112155875382,0.2279510498046875,31.15744270794244,31.585560740125842,39.3764182620371,33.60876189741716,326214.0,3.161853075027466
Mouse,POLYIC_20190524_polyic___E3_P1,level4,0.9999987569900819,0.3578125,3.501101106890543,3.500099583583654,4.4995024663686936,4.327506901646514,640.0,6.1445770263671875
Mouse,POLYIC_20190524_polyic___E3_P1,level3,0.9966162196130891,0.52265625,7.524454108740511,7.126041533860378,9.435101783435197,8.656684933503108,5120.0,3.272773027420044
