domain,subject,shape_x,shape_y,shape_z,spacing_x,spacing_y,spacing_z,fov_x_mm,fov_y_mm,fov_z_mm,slice_count,anisotropy,brain_volume_voxels,brain_volume_mm3,brain_occupancy_percent,crop_x,crop_y,crop_z,scale_x,scale_y,scale_z,padding_x,padding_y,padding_z,model_x,model_y,model_z,whole_mean,whole_median,whole_std,whole_min,whole_max,whole_p01,whole_p05,whole_p25,whole_p75,whole_p95,whole_p99,brain_mean,brain_median,brain_std,brain_min,brain_max,brain_p01,brain_p05,brain_p25,brain_p75,brain_p95,brain_p99,background_mean,background_median,background_std,background_min,background_max,background_p01,background_p05,background_p25,background_p75,background_p95,background_p99,boundary_mean,boundary_median,boundary_std,boundary_min,boundary_max,boundary_p01,boundary_p05,boundary_p25,boundary_p75,boundary_p95,boundary_p99,contrast,cnr,boundary_gradient_mean,boundary_sharpness,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio
Mouse,POLYIC_20190517_mouse33__E2_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.4000000059604645,18.0000002682209,18.0000002682209,14.000000208616257,35,4.0,109688,438.75201961374313,9.672663139329805,180,180,35,1.0000000149011612,1.0000000149011612,4.000000059604645,0,0,20,180,180,140,7.745584011077881,2.1351799964904785,10.105286598205566,0.0,214.60523986816406,0.19648896157741547,0.451924592256546,1.1396359205245972,12.92242431640625,29.348901748657227,35.70204544067383,27.88019371032715,28.373004913330078,5.385648727416992,0.13099263608455658,75.2552719116211,11.402909278869629,18.476511001586914,25.261930465698242,30.920812606811523,34.91608810424805,42.56605911254883,5.589476108551025,1.873194694519043,7.866687297821045,0.0,214.60523986816406,0.18338969349861145,0.4257260859012604,1.0675899982452393,8.32458209991455,20.50689697265625,31.41203498840332,20.899038314819336,21.109464645385742,9.600255012512207,0.019648896530270576,107.01443481445312,1.5915606021881104,5.07596492767334,13.590486526489258,28.64154052734375,34.1497802734375,42.93074249267573,22.290717601776123,3.306595274729032,0.08241228014230728,0.06672871857881546,0.8437628458498023,0.744780618510662,0.9730873021661439,36576,2952,4.509988980715944,0.9315013722208961,0.3705054419055217,0.30165751001024305,0.4790748898678414,8,0.1389287702717985,9.337273083492969,1.3065421924002625
Mouse,POLYIC_20190517_mouse35__E2_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.3999999761581421,18.0000002682209,18.0000002682209,13.999999165534973,35,3.9999997019767806,112277,449.10798661553787,9.900970017636684,180,180,35,1.0000000149011612,1.0000000149011612,3.999999761581421,0,0,20,180,180,140,7.934523582458496,2.2945361137390137,10.472176551818848,0.0,223.0942840576172,0.20426137745380402,0.4698011875152588,1.2051421403884888,12.419092178344727,30.516651153564453,37.72026824951172,28.86512565612793,29.345552444458008,5.480067729949951,0.4902273118495941,88.37028503417969,12.185961380004883,19.432065963745117,26.247587203979492,31.912437438964844,35.78659439086914,44.63792037963867,5.634459018707275,1.9949527978897095,8.06136703491211,0.0,223.0942840576172,0.19064395129680634,0.4493750333786011,1.116628885269165,7.911724090576172,20.841468811035156,34.31591033935547,21.684255599975586,21.876394271850586,10.413325309753418,0.020426137372851372,134.03631591796875,1.4842994213104248,4.922699451446533,13.433589935302734,30.11493682861328,35.42573165893555,48.27506694793693,23.230666637420654,3.3703617267943287,0.08258132636547089,0.06831938773393631,0.8825339554338673,0.7995761976394353,0.984698558030585,27713,1718,4.236861940176127,0.637675895400355,0.4592636935049386,0.399906015037594,0.5389956515640342,7,0.1824041452008205,8.52718901937696,1.2315256018596863
Mouse,POLYIC_20190517_mouse36__E2_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.3999999463558197,18.0000002682209,18.0000002682209,13.99999812245369,35,3.999999403953561,116017,464.0679515939337,10.230776014109347,180,180,35,1.0000000149011612,1.0000000149011612,3.999999463558197,0,0,20,180,180,140,8.15304183959961,2.2056543827056885,10.688769340515137,0.0,221.01060485839844,0.2023536115884781,0.45866817235946655,1.173650860786438,13.517220497131348,30.85218048095703,38.05596923828125,28.990480422973633,29.536880493164062,5.648725986480713,0.3305108845233917,68.68556213378906,11.709528923034668,19.176376342773438,26.23851776123047,32.1944580078125,36.180824279785156,44.933831176757764,5.778253555297852,1.915614128112793,8.277074813842773,0.0,221.01060485839844,0.1888633668422699,0.43843281269073486,1.085964322090149,8.438145637512207,21.368539810180664,34.293404541015185,22.009872436523438,22.629878997802734,10.401246070861816,0.04047071933746338,150.2340545654297,1.5176520347595215,4.998134136199951,13.840986251831055,30.29907989501953,35.742393493652344,47.65049659729006,23.21222686767578,3.275863999872214,0.08176720142364502,0.06758744269609451,0.892441655226515,0.8188407361821886,0.9805804321780429,25169,2253,3.9623224598464524,0.5884515106458533,0.47869355165331096,0.41670014059048,0.5629649853252338,5,0.16376199088517038,8.83920259348968,1.1975227768344294
Mouse,POLYIC_20190517_mouse37__E3_P1,256,256,43,0.0703125,0.0703125,0.3000001907348633,18.0,18.0,12.900008201599121,43,4.266669379340278,301479,447.1401585514541,10.698149925054507,256,256,43,0.703125,0.703125,3.000001907348633,0,0,31,180,180,129,1.4435441493988037,0.932550847530365,1.3526558876037598,0.0,34.96105194091797,0.09496226906776428,0.21766632795333862,0.5388308763504028,1.8843075037002563,4.360795497894287,5.508878707885742,4.087395191192627,4.088712692260742,0.8523046374320984,0.040545687079429626,9.781113624572754,2.0208823680877686,2.709092140197754,3.5456137657165527,4.624342441558838,5.448060035705566,6.258974075317383,1.126816987991333,0.8343876004219055,1.0120036602020264,0.0,34.96105194091797,0.08962731063365936,0.20486243069171906,0.5014861226081848,1.4319030046463013,2.944897413253784,4.637146472930908,3.0943081378936768,3.2468559741973877,1.531821370124817,0.0064019509591162205,22.720523834228516,0.2827528417110443,0.6561999320983887,1.787211298942566,4.296775817871094,5.329624176025391,6.213754920959468,2.960578203201294,3.16447175331668,0.07898201048374176,0.058213990181684494,0.9201906588325323,0.8632350205770886,0.9851929985173097,47057,4464,1.643943211785505,0.44140632350619086,0.6033784789403185,0.5655338477535161,0.6485119436104947,9,0.155610234497972,8.990932532658055,1.1412801555000514
Mouse,POLYIC_20190517_mouse38__E3_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.40000012516975403,18.0000002682209,18.0000002682209,14.000004380941391,35,4.000001192092878,115836,463.34415880036795,10.214814814814815,180,180,35,1.0000000149011612,1.0000000149011612,4.00000125169754,0,0,20,180,180,140,7.617216110229492,2.363893747329712,9.793100357055664,0.0,267.0873718261719,0.20378394424915314,0.4727787375450134,1.2145522832870483,11.737955093383789,28.5542049407959,35.63773727416992,26.78946304321289,27.168474197387695,5.419929504394531,0.2608434557914734,70.03646087646484,10.75979232788086,17.80256462097168,23.948688507080078,29.907331466674805,34.07267379760742,41.832767486572266,5.435998916625977,2.0296881198883057,7.543028831481934,0.0,267.0873718261719,0.19563257694244385,0.44832468032836914,1.1248873472213745,7.92311954498291,19.30934314727764,31.994077682495117,19.369726181030273,19.897464752197266,10.13339614868164,0.008151357993483543,126.36234283447266,1.2308549880981445,3.448024272918701,10.825002670288086,27.690162658691406,33.46132278442383,41.781006050109816,21.353464126586914,3.25121799017099,0.08326198160648346,0.06669516861438751,0.902591628151805,0.8387199573121475,0.976993335405228,21762,2665,4.311612157870837,0.5872752024460821,0.5325381943377087,0.47482365708084645,0.6079710658818523,5,0.19492558779930952,8.34054648102809,1.1648623916571705
Mouse,POLYIC_20190517_mouse39__E12_P1,256,256,43,0.0703125,0.0703125,0.3000001907348633,18.0,18.0,12.900008201599121,43,4.266669379340278,295269,437.9297645120532,10.477784622547238,256,256,43,0.703125,0.703125,3.000001907348633,0,0,31,180,180,129,1.6848663091659546,0.9196681976318359,1.7763140201568604,0.0,52.31570816040039,0.09260547906160355,0.21235394477844238,0.5252965688705444,2.300767183303833,5.427000522613525,6.780956268310547,5.150154113769531,5.149183750152588,0.9630975723266602,0.02554633840918541,13.54594612121582,2.7350549697875977,3.646739959716797,4.58397102355957,5.703220367431641,6.603728771209717,7.988020896911621,1.2792845964431763,0.8206761479377747,1.3587034940719604,0.0,52.31570816040039,0.0878155380487442,0.19958077371120453,0.4901703894138336,1.5870662927627563,3.7648916244506836,5.896414279937744,3.912764549255371,4.259851932525635,1.9055944681167603,0.012773169204592705,22.733047485351562,0.3432789146900177,0.8110962510108948,2.276817560195923,5.372714519500732,6.509526252746582,8.128701343536354,3.870869517326355,3.2869954348881136,0.07925475388765335,0.058407463133335114,0.9230808187114142,0.8664060225429439,0.9876891918894296,44968,3635,4.246689043251067,0.45782089749553306,0.6107089346266067,0.5808421542398511,0.6461040079953131,7,0.17876054623025298,8.584735129696337,1.1399842177810742
Mouse,POLYIC_20190517_mouse40__E3_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.4000000059604645,18.0000002682209,18.0000002682209,14.000000208616257,35,4.0,114552,458.20802048349407,10.101587301587301,180,180,35,1.0000000149011612,1.0000000149011612,4.000000059604645,0,0,20,180,180,140,7.8577961921691895,2.5331344604492188,10.018503189086914,0.0,211.1976776123047,0.21270595490932465,0.48986825346946716,1.263344407081604,12.324053764343262,29.430768966674805,36.707889556884766,27.732858657836914,28.077186584472656,5.551763534545898,0.18692341446876526,78.1146469116211,11.434556007385254,18.602102279663086,24.7576847076416,30.95193862915039,35.35430908203125,42.94397773742679,5.624501705169678,2.1657333374023438,7.668822765350342,0.0,211.1976776123047,0.19981467723846436,0.46408572793006897,1.1731055974960327,7.9603590965271,19.917011260986328,32.382869720458984,20.03138542175293,20.70982551574707,10.551676750183105,0.012891270220279694,133.96607971191406,1.1537686586380005,3.2228174209594727,11.234742164611816,28.650848388671875,34.51637649536133,44.17941215515139,22.108356952667236,3.3024609503453566,0.08579642325639725,0.06986107677221298,0.9384235837340912,0.897799218563113,0.9828985962706893,12817,1959,0.5385164887379713,0.21721075171423096,0.6486001311837608,0.6373867874267448,0.6606694860583471,3,0.31132224159583644,7.135330187235149,1.0947866471122285
Mouse,POLYIC_20190517_mouse41__E3_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.3999999761581421,18.0000002682209,18.0000002682209,13.999999165534973,35,3.9999997019767806,118118,472.4719859192364,10.41604938271605,180,180,35,1.0000000149011612,1.0000000149011612,3.999999761581421,0,0,20,180,180,140,7.84384822845459,2.2292964458465576,9.930601119995117,0.0,171.8708953857422,0.1993253380060196,0.4563501179218292,1.1592341661453247,12.615195274353027,28.917909622192383,36.088375091552734,27.252025604248047,27.580331802368164,5.389856815338135,0.16785292327404022,75.51283264160156,11.775931358337402,18.678882598876953,24.406862258911133,30.14008903503418,34.2996940612793,45.08335208892823,5.587230682373047,1.9145723581314087,7.603701114654541,0.0,171.8708953857422,0.1888345330953598,0.43012309074401855,1.0753077268600464,8.94865894317627,19.769926071166992,31.75667095184297,19.772069931030273,20.67738151550293,10.133652687072754,0.03147242218255997,155.21148681640625,1.2746330499649048,3.7504634857177734,11.162219047546387,28.256988525390625,33.198158264160156,42.21710586547856,21.664794921875,3.2873246836703127,0.08276627957820892,0.06720989942550659,0.8783533835735795,0.8005266164198442,0.9729423119253627,28636,3196,5.310555532927822,0.8848670770852147,0.5492848970251716,0.4725981055480379,0.6604990187832913,4,0.1559035494428674,8.985290517729297,1.2153778424964865
Mouse,POLYIC_20190517_mouse42__E4_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.39999979734420776,18.0000002682209,18.0000002682209,13.999992907047272,35,3.999997913837464,117902,471.6077751197745,10.39700176366843,180,180,35,1.0000000149011612,1.0000000149011612,3.9999979734420776,0,0,20,180,180,140,8.217101097106934,2.173701047897339,10.432441711425781,0.0,200.0659942626953,0.19538886845111847,0.4518367648124695,1.1479096412658691,13.823762893676758,30.15094566345215,38.16799545288086,28.583728790283203,28.87481117248535,5.786421298980713,0.09769443422555923,67.00006103515625,11.888191223144531,19.355709075927734,25.82185935974121,31.378231048583984,35.927127838134766,49.21356964111328,5.8538818359375,1.8806178569793701,7.9914774894714355,0.0,200.0659942626953,0.18317706882953644,0.42741313576698303,1.0624269247055054,9.622901916503906,20.68069076538086,33.25885009765625,20.927963256835938,21.163057327270508,10.29834270477295,0.012211804278194904,134.26878356933594,1.4532047510147095,4.487838268280029,12.694170951843262,29.442659378051758,34.30295944213867,45.192224121093716,22.729846954345703,3.2580038828242084,0.08006183058023453,0.06599505990743637,0.893294122199435,0.8213807924399408,0.9790079896863497,25101,2475,4.700000070035458,0.7009743634285988,0.5196458538279035,0.45509131848886664,0.6081498250668862,5,0.16581431303636468,8.802582805659567,1.1919051415582433
Mouse,POLYIC_20190517_mouse43__E3_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.399999737739563,18.0000002682209,18.0000002682209,13.999990820884705,35,3.999997317791025,119457,477.8277009519246,10.534126984126985,180,180,35,1.0000000149011612,1.0000000149011612,3.99999737739563,0,0,20,180,180,140,8.499897003173828,2.203049421310425,10.896403312683105,0.0,204.49041748046875,0.19970986247062683,0.45558813214302063,1.160813570022583,14.57882022857666,30.867656707763672,38.12586212158203,28.782669067382812,29.357351303100586,5.544414043426514,0.3245285451412201,74.45433807373047,11.873750343322753,19.371856689453125,25.943559646606445,31.95357894897461,35.680664825439436,44.72527252197267,6.111712455749512,1.8972437381744385,8.657342910766602,0.0,204.49041748046875,0.1872279942035675,0.430624395608902,1.0734405517578125,9.448773384094238,22.760683059692383,34.855613708496094,21.606712341308594,22.13035011291504,10.265297889709473,0.024963732808828354,136.89486694335938,1.3667644262313843,4.587086200714111,13.842390060424805,29.800457000732422,34.955467224121094,45.91205062866214,22.6709566116333,3.118657355310827,0.0805661752820015,0.06604254990816116,0.8655824344068925,0.7723505149222363,0.9844128012590304,34661,1862,4.346607769869735,0.7553756940575275,0.4462244472256988,0.37606275541359385,0.5480703668348561,3,0.16102445289000689,8.889012434987773,1.2745674175644792
Mouse,POLYIC_20190517_mouse44__E3_P1,180,180,35,0.10000000149011612,0.10000000149011612,0.4000004231929779,18.0000002682209,18.0000002682209,14.000014811754227,35,4.000004172325072,119760,479.0405210924301,10.560846560846562,180,180,35,1.0000000149011612,1.0000000149011612,4.000004231929779,0,0,20,180,180,140,8.015779495239258,2.4764392375946045,10.042080879211426,0.0,185.25799560546875,0.20919691026210785,0.48624148964881897,1.2438735961914062,13.145482063293457,29.038793563842773,36.50203323364258,27.246858596801758,27.568761825561523,5.556275367736816,0.38447001576423645,80.54080963134766,11.017270584106445,17.95701026916504,24.425153732299805,30.32224464416504,34.83411407470703,43.99021003723146,5.745001316070557,2.1032772064208984,7.763989448547363,0.0,185.25799560546875,0.19788897037506104,0.45797163248062134,1.1534099578857422,8.384838104248047,20.772687911987305,32.17109298706055,20.597505569458008,21.29285430908203,9.643525123596191,0.03957779332995415,116.81668853759766,1.5491880178451538,4.619294166564941,13.04936408996582,28.207658767700195,33.63547134399414,42.4782829284668,21.5018572807312,3.184993272653471,0.0798410102725029,0.06426003575325012,0.8884479017833519,0.8116341385930745,0.9813209752839012,27275,2237,3.93573417111899,0.5767477290956484,0.4697628573085174,0.41444421824104233,0.5429745385962549,4,0.18525859588951635,8.483166709973537,1.209068136272545
Mouse,POLYIC_20190524_polyic___E3_P1,180,180,37,0.10000000149011612,0.10000000149011612,0.39999961853027344,18.0000002682209,18.0000002682209,14.799985885620117,37,3.9999961256981473,111274,445.0955887882584,9.282115448782116,180,180,37,1.0000000149011612,1.0000000149011612,3.9999961853027344,0,0,12,180,180,148,7.206177711486816,1.9745090007781982,9.543210983276367,0.0,311.0421142578125,0.1898566335439682,0.42717742919921875,1.0821828842163086,11.742632865905762,27.832983016967773,34.962100982666016,26.578201293945312,26.950149536132812,5.102745532989502,0.4841344356536865,67.61743927001953,11.353426933288574,18.21674346923828,24.168750762939453,29.142993927001953,33.262882232666016,42.850643157958984,5.224061489105225,1.756173849105835,7.443170070648193,0.0,311.0421142578125,0.18036380410194397,0.4081917703151703,1.015733003616333,7.375930309295654,19.37487030029297,31.914901733398438,19.222795486450195,19.79255485534668,10.356485366821289,0.01898566447198391,118.97366333007812,1.0062401294708252,2.781399726867676,10.669942855834961,27.60515594482422,32.892662048339844,44.03724670410156,21.354139804840088,3.3464274669980396,0.08764594048261642,0.0700218677520752,0.8014522711612869,0.6924259472472263,0.951228499020436,47017,5427,5.099019589574096,1.0091664622625112,0.47514652840396754,0.3939532963251824,0.6044116572931123,5,0.15122693111642915,9.076973721881258,1.3737620648129842
Mouse,POLYIC_20190524_polyic___E3_P1_1,180,180,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,14.400003433227539,36,4.000000894069658,117708,470.8321262869869,10.09156378600823,180,180,36,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,16,180,180,144,7.257236003875732,2.7334518432617188,8.8198881149292,0.0,254.44398498535156,0.2251991480588913,0.5125222206115723,1.343429446220398,11.32984733581543,26.02215003967285,32.97226333618164,24.431806564331055,24.639892578125,5.0416364669799805,0.7532523274421692,72.49082946777344,10.157258033752441,16.082324981689453,21.681241989135742,27.427703857421875,31.434694290161133,38.81190872192383,5.329519748687744,2.329646348953247,6.844339370727539,0.0,254.44398498535156,0.20966817438602448,0.48922574520111084,1.2424780130386353,7.633474826812744,17.790733337402344,29.76511573791504,17.787811279296875,18.248897552490234,9.314692497253418,0.03882743790745735,110.36311340332031,1.289070963859558,3.183850049972534,9.831108093261719,25.56398582458496,30.790159225463867,36.7055982971191,19.10228681564331,3.177913897866798,0.08450640738010406,0.0656307190656662,0.902575596743707,0.8427149267918855,0.9715907160091073,21345,3344,4.680918664951006,0.6927084816965066,0.6081541500844618,0.5251429125084779,0.728106405320266,6,0.1403364566139337,9.30594801713124,1.1529292826315969
Mouse,POLYIC_20190524_polyic___E3_P1_10,180,180,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,14.400003433227539,36,4.000000894069658,112365,449.4601205545697,9.633487654320987,180,180,36,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,16,180,180,144,6.313592910766602,2.7321600914001465,7.681560516357422,0.0,208.67588806152344,0.22290349006652832,0.5158623456954956,1.33742094039917,8.954351425170898,23.25838851928711,30.085667400360165,21.952789306640625,22.029233932495117,5.032468318939209,0.12737342715263367,58.91020965576172,9.495688438415527,13.681179618835454,18.838529586791992,25.168989181518555,29.557003021240234,34.89624343872071,4.646383285522461,2.3436710834503174,5.808913707733154,0.0,208.67588806152344,0.21016615629196167,0.484019011259079,1.2418909072875977,5.929233074188232,15.233861923217773,25.965072631835938,15.877334594726562,16.335641860961914,8.727804183959961,0.025474684312939644,97.8482666015625,1.0769423723220835,2.6238925457000732,8.355696678161621,22.812580108642578,28.74818229675293,35.14869689941406,17.306406021118164,3.1845002214585625,0.08860830962657928,0.07078949362039566,0.936720910786647,0.9038728897715989,0.9720464557468963,11616,3141,0.5000000789761572,0.3169978316201035,0.675673900909479,0.6383561643835617,0.7193557582668187,10,0.22085835124987774,8.000421149201983,1.0754238419436657
Mouse,POLYIC_20190524_polyic___E3_P1_12,180,180,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,14.400003433227539,36,4.000000894069658,118667,474.6681273158824,10.173782578875173,180,180,36,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,16,180,180,144,8.510584831237793,3.5937654972076416,9.86894416809082,0.0,238.8505401611328,0.24784590303897858,0.5685876607894897,1.5453920364379883,13.485733032226562,28.269010543823242,37.22062301635742,26.076915740966797,26.162321090698242,5.77094030380249,0.2770042419433594,69.97272491455078,11.61464159011841,16.70772933959961,22.83827018737793,29.333290100097656,34.268341064453125,44.54913230895993,6.521005630493164,2.959571599960327,8.108466148376465,0.0,238.8505401611328,0.23326672613620758,0.5394293069839478,1.4214690923690796,9.527487754821777,21.88333511352539,34.589080810546875,19.871564865112305,20.148412704467773,9.717778205871582,0.021868756040930748,115.88253784179688,1.8078171014785767,4.424777984619141,12.210055351257324,27.212020874023438,33.298824310302734,44.1066552734376,19.555910110473633,2.778840706843295,0.07693617045879364,0.06394097954034805,0.8957296051429748,0.8312748889017141,0.9710197443265609,23388,3439,4.368066072343522,0.633657115811978,0.5318039923246556,0.46998652761838233,0.6150847001882226,6,0.15998419777219675,8.90823698169543,1.1681090783452857
Mouse,POLYIC_20190524_polyic___E3_P1_13,180,180,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,14.400003433227539,36,4.000000894069658,109554,438.21611753869377,9.392489711934155,180,180,36,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,16,180,180,144,7.856884479522705,2.2640013694763184,9.994771003723145,0.0,276.79949951171875,0.20274639129638672,0.46462714672088623,1.1742395162582397,12.882843017578125,28.240882873535156,36.038169860839844,26.611793518066406,26.98216438293457,5.084478855133057,0.5068659782409668,84.87471008300781,10.838483810424805,18.010637283325195,24.23664093017578,29.339092254638672,33.52918243408203,40.308262062072764,5.912726402282715,1.9683295488357544,8.205402374267578,0.0,276.79949951171875,0.1942986249923706,0.4392838478088379,1.0982096195220947,9.334781646728516,21.49956512451172,34.196556091308594,20.026477813720703,20.473159790039062,9.56096363067627,0.05068659782409668,131.5148162841797,1.4361202716827393,4.164748668670654,12.629410743713379,27.649538040161133,32.96318435668945,41.66581871032713,20.69906711578369,3.0325161886817824,0.08032899349927902,0.06498563289642334,0.838163416052429,0.735799726824961,0.9736111871770998,38299,2891,4.754629372370744,0.8770815196653349,0.42671619442524766,0.3508507329028609,0.5458515283842795,3,0.14745684671853473,9.153681776604351,1.3232013436296255
Mouse,POLYIC_20190524_polyic___E3_P1_3,180,180,36,0.10000000149011612,0.10000000149011612,0.39999961853027344,18.0000002682209,18.0000002682209,14.399986267089844,36,3.9999961256981473,111369,445.475588437187,9.54809670781893,180,180,36,1.0000000149011612,1.0000000149011612,3.9999961853027344,0,0,16,180,180,144,8.817426681518555,2.3859901428222656,10.830777168273926,0.0,270.51678466796875,0.19814449548721313,0.4623371660709381,1.18061101436615,14.637925148010254,29.862028121948242,40.33066177368164,27.783037185668945,28.07872772216797,5.169454097747803,0.31372877955436707,80.41364288330078,12.284958839416504,19.178735733032227,25.345983505249023,30.448204040527344,34.70005416870117,43.41015625,6.815420627593994,2.0227251052856445,9.213590621948242,0.0,270.51678466796875,0.18988847732543945,0.43756911158561707,1.098050832748413,11.50063705444336,24.074556350708008,39.57936477661133,20.59869384765625,21.048725128173828,10.137529373168945,0.0,102.74617767333984,1.0732827186584473,3.591369152069092,12.81334400177002,28.64013671875,34.122135162353516,44.21924591064453,20.96761655807495,2.8067626263746206,0.07647684216499329,0.062200695276260376,0.8229164681624672,0.7149062975961857,0.969372087385179,43052,3411,5.353502939704275,0.9887888653959355,0.4516991110611005,0.37016244075284155,0.5799377578345516,7,0.14892964425474928,9.123407512154074,1.3559428566297622
Mouse,POLYIC_20190524_polyic___E3_P1_4,180,180,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,14.400003433227539,36,4.000000894069658,113510,454.04012178302145,9.731652949245543,180,180,36,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,16,180,180,144,7.754440784454346,1.973265528678894,10.521547317504883,0.0,380.32952880859375,0.18571911752223969,0.42947545647621155,1.0794923305511475,12.744974136352539,30.17935562133789,37.95634460449219,28.563085556030273,28.97218132019043,5.508205890655518,0.13928933441638947,73.56798553466797,11.572622299194336,19.361217498779297,25.82656478881836,31.630287170410156,35.87861251831055,44.37525939941406,5.511103630065918,1.7411166429519653,8.2251615524292,0.0,380.32952880859375,0.17411166429519653,0.40626055002212524,1.009847640991211,7.660913467407227,20.521961212158203,34.706260681152344,20.622222900390625,20.974653244018555,10.741930961608887,0.01160744484513998,119.10398864746094,1.1955667734146118,3.4358036518096924,11.88602352142334,29.668628692626953,35.24020004272461,44.224365234375,23.051981925964355,3.29324756454971,0.08382639288902283,0.06709590554237366,0.8593083000884805,0.7679262557742728,0.9753766188001057,33459,2795,4.964876737717622,0.8633338919515074,0.5033512642752351,0.42331464711801065,0.6235963144255686,4,0.15323312148545024,9.037186431929518,1.2701435996828474
Mouse,POLYIC_20190524_polyic___E3_P1_5,180,180,36,0.10000000149011612,0.10000000149011612,0.40000057220458984,18.0000002682209,18.0000002682209,14.400020599365234,36,4.000005662441169,110364,441.4566446643065,9.461934156378602,180,180,36,1.0000000149011612,1.0000000149011612,4.000005722045898,0,0,16,180,180,144,2.1839592456817627,0.9411588907241821,2.5841634273529053,0.0,61.43030548095703,0.09374092519283295,0.21372932195663452,0.5324484705924988,3.2040648460388184,7.780497074127197,10.084649085998535,7.473714351654053,7.471151828765869,1.524446725845337,0.2062300443649292,19.79245948791504,3.579028606414795,5.135128021240234,6.647637844085693,8.249201774597168,9.612195014953613,12.861949367523184,1.6311392784118652,0.8455431461334229,1.9756085872650146,0.0,61.43030548095703,0.08811647444963455,0.20248040556907654,0.4987017512321472,1.9835580587387085,5.320734977722168,8.888514518737793,5.361011028289795,5.618831157684326,2.7750370502471924,0.0037496371660381556,27.59920310974121,0.39183709025382996,0.9542826414108276,3.0090837478637695,7.621137619018555,9.152864456176758,11.365075149536091,5.8425750732421875,3.3111664532822718,0.0824003741145134,0.06409342586994171,0.8520947292372915,0.758219478079037,0.9725000906092567,34225,3035,4.835287455130144,0.9465187640573125,0.5292077962025671,0.4338188727042432,0.6836323690955693,5,0.12431455427726898,9.68969555788883,1.282610271465333
Mouse,POLYIC_20190524_polyic___E3_P1_6,180,180,36,0.10000000149011612,0.10000000149011612,0.39999961853027344,18.0000002682209,18.0000002682209,14.399986267089844,36,3.9999961256981473,118485,473.93956214009376,10.158179012345679,180,180,36,1.0000000149011612,1.0000000149011612,3.9999961853027344,0,0,16,180,180,144,7.256346225738525,2.7257134914398193,8.749574661254883,0.0,219.97715759277344,0.2215481400489807,0.5102320909500122,1.3225752115249634,11.292241096496582,26.713335037231445,32.708560943603516,25.486888885498047,25.786861419677734,5.2605133056640625,0.48337775468826294,54.37328338623047,10.708160400390625,16.454984664916992,22.6717586517334,28.599849700927734,32.79583740234375,40.516456604003906,5.195068359375,2.302757978439331,6.344674587249756,0.0,219.97715759277344,0.20812097191810608,0.48337775468826294,1.2218714952468872,7.922024250030518,16.830944061279297,25.8271427154541,17.735946655273438,16.891366958618164,9.061139106750488,0.04028147831559181,70.10991668701172,1.4635604619979858,3.732750415802002,10.406048774719238,25.645875930786133,31.2517147064209,35.873075866699125,20.291820526123047,3.481865006368114,0.08328963816165924,0.06503064185380936,0.9034744215797931,0.8398657027040746,0.9775077013968013,22083,2665,5.430469508357011,0.8174409833387185,0.5789197997904784,0.5082759996011567,0.6779672864532365,7,0.15794046767770667,8.946496257570391,1.1638857239312994
