domain,subject,region,bin_center,density
CAMRI,026,boundary,0.22999998927116394,1.1376274983733548
CAMRI,026,boundary,0.25,1.268904089958659
CAMRI,026,boundary,0.26999998092651367,1.3368580354481079
CAMRI,026,boundary,0.2900000214576721,1.365893307012831
CAMRI,026,boundary,0.3100000023841858,1.4625767630140465
CAMRI,026,boundary,0.32999998331069946,1.4526902358392908
CAMRI,026,boundary,0.3500000238418579,1.3807198286629025
CAMRI,026,boundary,0.3700000047683716,1.290835964653791
CAMRI,026,boundary,0.38999998569488525,1.2148481177027282
CAMRI,026,boundary,0.4099999964237213,1.204965565473663
CAMRI,026,boundary,0.4300000071525574,1.1345377920981747
CAMRI,026,boundary,0.44999998807907104,1.0641118142603354
CAMRI,026,boundary,0.4699999988079071,1.0536112647604885
CAMRI,026,boundary,0.49000000953674316,0.979785972375554
CAMRI,026,boundary,0.5099999904632568,0.9328367105179347
CAMRI,026,boundary,0.5299999713897705,0.9010187334877311
CAMRI,026,boundary,0.550000011920929,0.8157687922112138
CAMRI,026,boundary,0.5699999928474426,0.7675825250453866
CAMRI,026,boundary,0.5900000333786011,0.7027143019144972
CAMRI,026,boundary,0.6100000143051147,0.6557656743144288
CAMRI,026,boundary,0.6299999952316284,0.6186993149561003
CAMRI,026,boundary,0.6499999761581421,0.6202418981293671
CAMRI,026,boundary,0.6700000166893005,0.5467288005353458
CAMRI,026,boundary,0.6899999976158142,0.5257245302322929
CAMRI,026,boundary,0.7100000381469727,0.5362250673070624
CAMRI,026,boundary,0.7300000190734863,0.5461110278793736
CAMRI,026,boundary,0.75,0.5424043919435408
CAMRI,026,boundary,0.7699999809265137,0.5983128173090196
CAMRI,026,boundary,0.7899999618530273,0.6134464191657985
CAMRI,026,boundary,0.8100000023841858,0.6644144914980389
CAMRI,026,boundary,0.8299999833106995,0.7323694836549745
CAMRI,026,boundary,0.8500000238418579,0.7694335499204451
CAMRI,026,boundary,0.8700000047683716,0.782100182460732
CAMRI,026,boundary,0.8899999856948853,0.7363850059187934
CAMRI,026,boundary,0.9099999666213989,0.6755323860602221
CAMRI,026,boundary,0.9300000071525574,0.5841040462216603
CAMRI,026,boundary,0.949999988079071,0.4488118345637613
CAMRI,026,boundary,0.9700000286102295,0.36757363484758315
CAMRI,026,boundary,0.9900000095367432,1.721423505866374
CAMRI,027,whole,0.009999999776482582,8.503214708290827
CAMRI,027,whole,0.029999999329447746,10.94468459114969
CAMRI,027,whole,0.04999999701976776,7.62558000442937
CAMRI,027,whole,0.07000000029802322,4.142570588199137
CAMRI,027,whole,0.09000000357627869,2.3413972195679533
CAMRI,027,whole,0.10999999940395355,1.556523965666724
CAMRI,027,whole,0.12999999523162842,1.1371610684875881
CAMRI,027,whole,0.15000000596046448,0.9234112440708887
CAMRI,027,whole,0.17000000178813934,0.779215076788126
CAMRI,027,whole,0.1899999976158142,0.6844204105221094
CAMRI,027,whole,0.21000000834465027,0.5989711739460096
CAMRI,027,whole,0.22999998927116394,0.5258561277685432
CAMRI,027,whole,0.25,0.4802069076333946
CAMRI,027,whole,0.26999998092651367,0.44689154493666267
CAMRI,027,whole,0.2900000214576721,0.4522956964972853
CAMRI,027,whole,0.3100000023841858,0.45140627359352775
CAMRI,027,whole,0.32999998331069946,0.46812668165722676
CAMRI,027,whole,0.3500000238418579,0.4548388266434606
CAMRI,027,whole,0.3700000047683716,0.42743723624919533
CAMRI,027,whole,0.38999998569488525,0.3978727113691329
CAMRI,027,whole,0.4099999964237213,0.3739042669019066
CAMRI,027,whole,0.4300000071525574,0.34592927813350144
CAMRI,027,whole,0.44999998807907104,0.32475771966659167
CAMRI,027,whole,0.4699999988079071,0.29818245396530213
CAMRI,027,whole,0.49000000953674316,0.29258712331747355
CAMRI,027,whole,0.5099999904632568,0.2779645391761835
CAMRI,027,whole,0.5299999713897705,0.25876310678647174
CAMRI,027,whole,0.550000011920929,0.2482098721280468
CAMRI,027,whole,0.5699999928474426,0.24051689197243878
CAMRI,027,whole,0.5900000333786011,0.224494479130966
CAMRI,027,whole,0.6100000143051147,0.21966319369938567
CAMRI,027,whole,0.6299999952316284,0.21394114234397477
CAMRI,027,whole,0.6499999761581421,0.20173349823918305
CAMRI,027,whole,0.6700000166893005,0.19823729029079148
CAMRI,027,whole,0.6899999976158142,0.1882554895930191
CAMRI,027,whole,0.7100000381469727,0.1852031769211283
CAMRI,027,whole,0.7300000190734863,0.17566697661111508
CAMRI,027,whole,0.75,0.18018103934705035
CAMRI,027,whole,0.7699999809265137,0.182088389798854
CAMRI,027,whole,0.7899999618530273,0.1684821211263268
CAMRI,027,whole,0.8100000023841858,0.1741410962496722
CAMRI,027,whole,0.8299999833106995,0.1633327770227849
CAMRI,027,whole,0.8500000238418579,0.15068023662996022
CAMRI,027,whole,0.8700000047683716,0.14781966001478197
CAMRI,027,whole,0.8899999856948853,0.13980878811720668
CAMRI,027,whole,0.9099999666213989,0.13980837145539346
CAMRI,027,whole,0.9300000071525574,0.13230654300677905
CAMRI,027,whole,0.949999988079071,0.1180649929666452
CAMRI,027,whole,0.9700000286102295,0.10312377376109515
CAMRI,027,whole,0.9900000095367432,0.5900706514396522
CAMRI,027,brain,0.009999999776482582,0.024569081895854546
CAMRI,027,brain,0.029999999329447746,0.04107643379463182
CAMRI,027,brain,0.04999999701976776,0.0760105971153
CAMRI,027,brain,0.07000000029802322,0.10249913853426819
CAMRI,027,brain,0.09000000357627869,0.13205879059235107
CAMRI,027,brain,0.10999999940395355,0.18426814854152715
CAMRI,027,brain,0.12999999523162842,0.2099888327151629
CAMRI,027,brain,0.15000000596046448,0.287535090120008
CAMRI,027,brain,0.17000000178813934,0.3746782895439676
CAMRI,027,brain,0.1899999976158142,0.4407079885951525
CAMRI,027,brain,0.21000000834465027,0.511728004178866
CAMRI,027,brain,0.22999998927116394,0.6138432698289623
CAMRI,027,brain,0.25,0.6990672885294187
CAMRI,027,brain,0.26999998092651367,0.8376516678124357
CAMRI,027,brain,0.2900000214576721,1.0449531804699588
CAMRI,027,brain,0.3100000023841858,1.2226968549485948
CAMRI,027,brain,0.32999998331069946,1.4119536362117957
CAMRI,027,brain,0.3500000238418579,1.560135828592914
CAMRI,027,brain,0.3700000047683716,1.6741541552373067
CAMRI,027,brain,0.38999998569488525,1.6898912198489193
CAMRI,027,brain,0.4099999964237213,1.757074883861764
CAMRI,027,brain,0.4300000071525574,1.7240575802684
CAMRI,027,brain,0.44999998807907104,1.6829811694270018
CAMRI,027,brain,0.4699999988079071,1.596607918282953
CAMRI,027,brain,0.49000000953674316,1.6004444560540991
CAMRI,027,brain,0.5099999904632568,1.5401757557468643
CAMRI,027,brain,0.5299999713897705,1.4595540308811832
CAMRI,027,brain,0.550000011920929,1.4061973562564214
CAMRI,027,brain,0.5699999928474426,1.3681920223035453
CAMRI,027,brain,0.5900000333786011,1.287186918870228
CAMRI,027,brain,0.6100000143051147,1.2676122496201756
CAMRI,027,brain,0.6299999952316284,1.2242324239971958
CAMRI,027,brain,0.6499999761581421,1.160502849908947
CAMRI,027,brain,0.6700000166893005,1.1543640322858475
CAMRI,027,brain,0.6899999976158142,1.0994674387983596
CAMRI,027,brain,0.7100000381469727,1.0683689815734698
CAMRI,027,brain,0.7300000190734863,1.0223050941061562
CAMRI,027,brain,0.75,1.0526325828160272
CAMRI,027,brain,0.7699999809265137,1.0606943203211827
CAMRI,027,brain,0.7899999618530273,0.9862162823076694
CAMRI,027,brain,0.8100000023841858,1.0223050941061562
CAMRI,027,brain,0.8299999833106995,0.9562756250163107
CAMRI,027,brain,0.8500000238418579,0.8794945514857418
CAMRI,027,brain,0.8700000047683716,0.8649092666245476
CAMRI,027,brain,0.8899999856948853,0.8157710570693136
CAMRI,027,brain,0.9099999666213989,0.8242142304844555
CAMRI,027,brain,0.9300000071525574,0.7723912314463337
CAMRI,027,brain,0.949999988079071,0.6894705028218764
CAMRI,027,brain,0.9700000286102295,0.5981023619444721
CAMRI,027,brain,0.9900000095367432,2.9187328691284664
CAMRI,027,background,0.009999999776482582,10.186120952409977
CAMRI,027,background,0.029999999329447746,13.108915891761725
CAMRI,027,background,0.04999999701976776,9.124076115226476
CAMRI,027,background,0.07000000029802322,4.944474780085902
CAMRI,027,background,0.09000000357627869,2.779923559897657
CAMRI,027,background,0.10999999940395355,1.8288997654028833
CAMRI,027,background,0.12999999523162842,1.3211932846823309
CAMRI,027,background,0.15000000596046448,1.0496247924516589
CAMRI,027,background,0.17000000178813934,0.8595106234152542
CAMRI,027,background,0.1899999976158142,0.7327943106357608
CAMRI,027,background,0.21000000834465027,0.6162878636188035
CAMRI,027,background,0.22999998927116394,0.5083917688012681
CAMRI,027,background,0.25,0.4367658301512094
CAMRI,027,background,0.26999998092651367,0.3693304957175299
CAMRI,027,background,0.2900000214576721,0.3346605193297692
CAMRI,027,background,0.3100000023841858,0.29831463695855825
CAMRI,027,background,0.32999998331069946,0.28078870986571025
CAMRI,027,background,0.3500000238418579,0.23545104843556167
CAMRI,027,background,0.3700000047683716,0.17997935440513782
CAMRI,027,background,0.38999998569488525,0.14142302456194253
CAMRI,027,background,0.4099999964237213,0.09936201445567304
CAMRI,027,background,0.4300000071525574,0.07238786278763223
CAMRI,027,background,0.44999998807907104,0.055167171219206036
CAMRI,027,background,0.4699999988079071,0.04046106570242514
CAMRI,027,background,0.49000000953674316,0.03299362588109974
CAMRI,027,background,0.5099999904632568,0.027431230984695014
CAMRI,027,background,0.5299999713897705,0.020420966651547308
CAMRI,027,background,0.550000011920929,0.018363685186976383
CAMRI,027,background,0.5699999928474426,0.016687332182356133
CAMRI,027,background,0.5900000333786011,0.013563179343191867
CAMRI,027,background,0.6100000143051147,0.011658273168495381
CAMRI,027,background,0.6299999952316284,0.013410824036962006
CAMRI,027,background,0.6499999761581421,0.011429645513925732
CAMRI,027,background,0.6700000166893005,0.00845796288694763
CAMRI,027,background,0.6899999976158142,0.007391192793098378
CAMRI,027,background,0.7100000381469727,0.009905692778735636
CAMRI,027,background,0.7300000190734863,0.007619786384637503
CAMRI,027,background,0.75,0.007010203473866503
CAMRI,027,background,0.7699999809265137,0.007695984248483879
CAMRI,027,background,0.7899999618530273,0.006172008577519895
CAMRI,027,background,0.8100000023841858,0.005791037652324502
CAMRI,027,background,0.8299999833106995,0.005943433380017253
CAMRI,027,background,0.8500000238418579,0.006019613304000885
CAMRI,027,background,0.8700000047683716,0.005486246196939003
CAMRI,027,background,0.8899999856948853,0.005638641924631753
CAMRI,027,background,0.9099999666213989,0.003962277111494253
CAMRI,027,background,0.9300000071525574,0.005257652605399878
CAMRI,027,background,0.949999988079071,0.004648069694628877
CAMRI,027,background,0.9700000286102295,0.004876648752608312
CAMRI,027,background,0.9900000095367432,0.1278600155342173
CAMRI,027,boundary,0.009999999776482582,1.2940270183610394
CAMRI,027,boundary,0.029999999329447746,1.9850518555686048
CAMRI,027,boundary,0.04999999701976776,1.885439027720914
CAMRI,027,boundary,0.07000000029802322,1.4522172009493532
CAMRI,027,boundary,0.09000000357627869,1.1894020027889405
CAMRI,027,boundary,0.10999999940395355,1.1608968829117043
CAMRI,027,boundary,0.12999999523162842,1.091042184807448
CAMRI,027,boundary,0.15000000596046448,1.116728922714578
CAMRI,027,boundary,0.17000000178813934,1.0565845301227836
CAMRI,027,boundary,0.1899999976158142,0.9955019681309759
CAMRI,027,boundary,0.21000000834465027,0.8874314272231135
CAMRI,027,boundary,0.22999998927116394,0.8604921039823129
CAMRI,027,boundary,0.25,0.8348057725201543
CAMRI,027,boundary,0.26999998092651367,0.852973517795535
CAMRI,027,boundary,0.2900000214576721,0.9663691892762487
CAMRI,027,boundary,0.3100000023841858,1.0622245717627996
CAMRI,027,boundary,0.32999998331069946,1.17029344931477
CAMRI,027,boundary,0.3500000238418579,1.2345092301256715
CAMRI,027,boundary,0.3700000047683716,1.290895741738277
CAMRI,027,boundary,0.38999998569488525,1.2407741843511253
CAMRI,027,boundary,0.4099999964237213,1.2683418729187779
CAMRI,027,boundary,0.4300000071525574,1.2075699269562201
CAMRI,027,boundary,0.44999998807907104,1.1947267707940399
CAMRI,027,boundary,0.4699999988079071,1.1161032583871586
CAMRI,027,boundary,0.49000000953674316,1.11672809068714
CAMRI,027,boundary,0.5099999904632568,1.0991878567725344
CAMRI,027,boundary,0.5299999713897705,1.0224390060420336
CAMRI,027,boundary,0.550000011920929,0.9980086952628368
CAMRI,027,boundary,0.5699999928474426,0.9760813227994349
CAMRI,027,boundary,0.5900000333786011,0.9115494814896807
CAMRI,027,boundary,0.6100000143051147,0.9027812491360626
CAMRI,027,boundary,0.6299999952316284,0.8651914677702308
CAMRI,027,boundary,0.6499999761581421,0.8216475223187053
CAMRI,027,boundary,0.6700000166893005,0.8019153358044138
CAMRI,027,boundary,0.6899999976158142,0.7655785471507763
CAMRI,027,boundary,0.7100000381469727,0.7342515411037154
CAMRI,027,boundary,0.7300000190734863,0.7088806269239798
CAMRI,027,boundary,0.75,0.7380127074824996
CAMRI,027,boundary,0.7699999809265137,0.7445909192215201
CAMRI,027,boundary,0.7899999618530273,0.7016738276759054
CAMRI,027,boundary,0.8100000023841858,0.7201575613337293
CAMRI,027,boundary,0.8299999833106995,0.6734835828044882
CAMRI,027,boundary,0.8500000238418579,0.6324461866418094
CAMRI,027,boundary,0.8700000047683716,0.6152194216874487
CAMRI,027,boundary,0.8899999856948853,0.5838946038825887
CAMRI,027,boundary,0.9099999666213989,0.5986154842360069
CAMRI,027,boundary,0.9300000071525574,0.5791958812118597
CAMRI,027,boundary,0.949999988079071,0.5281364281899381
CAMRI,027,boundary,0.9700000286102295,0.47018411399175625
CAMRI,027,boundary,0.9900000095367432,2.2757480135230725
CAMRI,028,whole,0.009999999776482582,14.596557943445994
CAMRI,028,whole,0.029999999329447746,12.737592346068054
CAMRI,028,whole,0.04999999701976776,5.009905609213189
CAMRI,028,whole,0.07000000029802322,2.2507985936035397
CAMRI,028,whole,0.09000000357627869,1.442336799715388
CAMRI,028,whole,0.10999999940395355,1.0496141716032983
CAMRI,028,whole,0.12999999523162842,0.8413313440286401
CAMRI,028,whole,0.15000000596046448,0.7281622816265415
CAMRI,028,whole,0.17000000178813934,0.6179806255206091
CAMRI,028,whole,0.1899999976158142,0.5343120418047197
CAMRI,028,whole,0.21000000834465027,0.45528421363203214
CAMRI,028,whole,0.22999998927116394,0.42298643671189917
CAMRI,028,whole,0.25,0.3811519146381836
CAMRI,028,whole,0.26999998092651367,0.37492096179990037
CAMRI,028,whole,0.2900000214576721,0.3899254296623349
CAMRI,028,whole,0.3100000023841858,0.4083001533827655
CAMRI,028,whole,0.32999998331069946,0.4138944312900375
CAMRI,028,whole,0.3500000238418579,0.3995257459641468
CAMRI,028,whole,0.3700000047683716,0.37918126981856326
CAMRI,028,whole,0.38999998569488525,0.3571826290303273
CAMRI,028,whole,0.4099999964237213,0.33645661969816176
CAMRI,028,whole,0.4300000071525574,0.3036497394533363
CAMRI,028,whole,0.44999998807907104,0.29252354506381917
CAMRI,028,whole,0.4699999988079071,0.28413163897034865
CAMRI,028,whole,0.49000000953674316,0.26175167029509744
CAMRI,028,whole,0.5099999904632568,0.25094374110896533
CAMRI,028,whole,0.5299999713897705,0.23848167409239696
CAMRI,028,whole,0.550000011920929,0.22226990598351734
CAMRI,028,whole,0.5699999928474426,0.2161663845377457
CAMRI,028,whole,0.5900000333786011,0.21120664391760668
CAMRI,028,whole,0.6100000143051147,0.19982674900062783
CAMRI,028,whole,0.6299999952316284,0.18704750097354347
CAMRI,028,whole,0.6499999761581421,0.17960829893655594
CAMRI,028,whole,0.6700000166893005,0.16549444086816234
CAMRI,028,whole,0.6899999976158142,0.1577378823641609
CAMRI,028,whole,0.7100000381469727,0.15023518951755105
CAMRI,028,whole,0.7300000190734863,0.15042637229891362
CAMRI,028,whole,0.75,0.14095319838828888
CAMRI,028,whole,0.7699999809265137,0.14324201893045324
CAMRI,028,whole,0.7899999618530273,0.15131601821911617
CAMRI,028,whole,0.8100000023841858,0.15150720422160233
CAMRI,028,whole,0.8299999833106995,0.1607896430870467
CAMRI,028,whole,0.8500000238418579,0.15818245938200043
CAMRI,028,whole,0.8700000047683716,0.1586915575900627
CAMRI,028,whole,0.8899999856948853,0.15169793926678268
CAMRI,028,whole,0.9099999666213989,0.15404987905248677
CAMRI,028,whole,0.9300000071525574,0.1509985774344547
CAMRI,028,whole,0.949999988079071,0.1410167767366823
CAMRI,028,whole,0.9700000286102295,0.1264569580831185
CAMRI,028,whole,0.9900000095367432,0.6121959166805745
CAMRI,028,brain,0.009999999776482582,0.02476320243550405
CAMRI,028,brain,0.029999999329447746,0.04991332990906285
CAMRI,028,brain,0.04999999701976776,0.08821890867648317
CAMRI,028,brain,0.07000000029802322,0.11955983675891799
CAMRI,028,brain,0.09000000357627869,0.1679254352372114
CAMRI,028,brain,0.10999999940395355,0.2062310836967158
CAMRI,028,brain,0.12999999523162842,0.2859375498624406
CAMRI,028,brain,0.15000000596046448,0.37106118061003834
CAMRI,028,brain,0.17000000178813934,0.46005361317210364
CAMRI,028,brain,0.1899999976158142,0.5262181497702316
CAMRI,028,brain,0.21000000834465027,0.5637498854523731
CAMRI,028,brain,0.22999998927116394,0.6960782731151814
CAMRI,028,brain,0.25,0.8589737444778781
CAMRI,028,brain,0.26999998092651367,1.0435362445123326
CAMRI,028,brain,0.2900000214576721,1.1932761505658265
CAMRI,028,brain,0.3100000023841858,1.3851929262974791
CAMRI,028,brain,0.32999998331069946,1.515971451983433
CAMRI,028,brain,0.3500000238418579,1.5829094461623854
CAMRI,028,brain,0.3700000047683716,1.6707438703219315
CAMRI,028,brain,0.38999998569488525,1.7036299905776051
CAMRI,028,brain,0.4099999964237213,1.6916378418359157
CAMRI,028,brain,0.4300000071525574,1.5991602886798186
CAMRI,028,brain,0.44999998807907104,1.5949041156395385
CAMRI,028,brain,0.4699999988079071,1.567047863548824
CAMRI,028,brain,0.49000000953674316,1.4567719542413542
CAMRI,028,brain,0.5099999904632568,1.411503853389163
CAMRI,028,brain,0.5299999713897705,1.3507525402791394
CAMRI,028,brain,0.550000011920929,1.2636983511976443
CAMRI,028,brain,0.5699999928474426,1.2505428876518023
CAMRI,028,brain,0.5900000333786011,1.2246152363172376
CAMRI,028,brain,0.6100000143051147,1.1487815078707306
CAMRI,028,brain,0.6299999952316284,1.0795218615558566
CAMRI,028,brain,0.6499999761581421,1.0400523713177678
CAMRI,028,brain,0.6700000166893005,0.9603488388464645
CAMRI,028,brain,0.6899999976158142,0.9158524180296461
CAMRI,028,brain,0.7100000381469727,0.8698057033937283
CAMRI,028,brain,0.7300000190734863,0.8690344448223849
CAMRI,028,brain,0.75,0.8245380240055664
CAMRI,028,brain,0.7699999809265137,0.8407888907386654
CAMRI,028,brain,0.7899999618530273,0.8945688550917703
CAMRI,028,brain,0.8100000023841858,0.8972799989061044
CAMRI,028,brain,0.8299999833106995,0.9568665102608005
CAMRI,028,brain,0.8500000238418579,0.9386782190539078
CAMRI,028,brain,0.8700000047683716,0.9475803006990297
CAMRI,028,brain,0.8899999856948853,0.9061792830694682
CAMRI,028,brain,0.9099999666213989,0.9220404765067858
CAMRI,028,brain,0.9300000071525574,0.9050185068742468
CAMRI,028,brain,0.949999988079071,0.8454319955195507
CAMRI,028,brain,0.9700000286102295,0.7587584449978207
CAMRI,028,brain,0.9900000095367432,3.5542967097677773
CAMRI,028,background,0.009999999776482582,17.461747660571074
CAMRI,028,background,0.029999999329447746,15.232316441307505
CAMRI,028,background,0.04999999701976776,5.977635828854696
CAMRI,028,background,0.07000000029802322,2.669854961016124
CAMRI,028,background,0.09000000357627869,1.6929188592206401
CAMRI,028,background,0.10999999940395355,1.2154449833883652
CAMRI,028,background,0.12999999523162842,0.9505360519100611
CAMRI,028,background,0.15000000596046448,0.7983775447970395
CAMRI,028,background,0.17000000178813934,0.6490331389466831
CAMRI,028,background,0.1899999976158142,0.5359035092005285
CAMRI,028,background,0.21000000834465027,0.4339570721862315
CAMRI,028,background,0.22999998927116394,0.36928955616969983
CAMRI,028,background,0.25,0.2871998505440084
CAMRI,028,background,0.26999998092651367,0.24345399655718974
CAMRI,028,background,0.2900000214576721,0.23196601109464735
CAMRI,028,background,0.3100000023841858,0.21621790288196371
CAMRI,028,background,0.32999998331069946,0.19719773721132372
CAMRI,028,background,0.3500000238418579,0.1668420670155991
CAMRI,028,background,0.3700000047683716,0.1252268360815314
CAMRI,028,background,0.38999998569488525,0.09243643931780798
CAMRI,028,background,0.4099999964237213,0.06999312830802484
CAMRI,028,background,0.4300000071525574,0.04891903743321031
CAMRI,028,background,0.44999998807907104,0.03644202010965434
CAMRI,028,background,0.4699999988079071,0.03187730517506784
CAMRI,028,background,0.49000000953674316,0.026779939621290872
CAMRI,028,background,0.5099999904632568,0.022747766700108075
CAMRI,028,background,0.5299999713897705,0.01978060774488503
CAMRI,028,background,0.550000011920929,0.01749828207700621
CAMRI,028,background,0.5699999928474426,0.012781353864943668
CAMRI,028,background,0.5900000333786011,0.011944443907488268
CAMRI,028,background,0.6100000143051147,0.013237830788691654
CAMRI,028,background,0.6299999952316284,0.011564082068282366
CAMRI,028,background,0.6499999761581421,0.010422858696343264
CAMRI,028,background,0.6700000166893005,0.009205617962251094
CAMRI,028,background,0.6899999976158142,0.008673061551211773
CAMRI,028,background,0.7100000381469727,0.008749114964083763
CAMRI,028,background,0.7300000190734863,0.009129538474959762
CAMRI,028,background,0.75,0.006542835907054496
CAMRI,028,background,0.7699999809265137,0.006086358983306508
CAMRI,028,background,0.7899999618530273,0.005173389717893007
CAMRI,028,background,0.8100000023841858,0.0048690871866452065
CAMRI,028,background,0.8299999833106995,0.0042604512883145556
CAMRI,028,background,0.8500000238418579,0.004716914154549507
CAMRI,028,background,0.8700000047683716,0.0035757359026925735
CAMRI,028,background,0.8899999856948853,0.0033474974408185796
CAMRI,028,background,0.9099999666213989,0.003043170422290004
CAMRI,028,background,0.9300000071525574,0.0027388615424879287
CAMRI,028,background,0.949999988079071,0.002510623080613935
CAMRI,028,background,0.9700000286102295,0.002130219295603003
CAMRI,028,background,0.9900000095367432,0.03370321287005979
CAMRI,028,boundary,0.009999999776482582,1.7497272355721514
CAMRI,028,boundary,0.029999999329447746,2.27294235522143
CAMRI,028,boundary,0.04999999701976776,1.7446811584688429
CAMRI,028,boundary,0.07000000029802322,1.2965264357312751
CAMRI,028,boundary,0.09000000357627869,1.2927416371118945
CAMRI,028,boundary,0.10999999940395355,1.2706655272567233
CAMRI,028,boundary,0.12999999523162842,1.2769726491012592
CAMRI,028,boundary,0.15000000596046448,1.2362891205873308
CAMRI,028,boundary,0.17000000178813934,1.0817521745455703
CAMRI,028,boundary,0.1899999976158142,0.9366782367715236
CAMRI,028,boundary,0.21000000834465027,0.8045340680148676
CAMRI,028,boundary,0.22999998927116394,0.8152569838566965
CAMRI,028,boundary,0.25,0.8628793453895249
CAMRI,028,boundary,0.26999998092651367,0.9786230313746076
CAMRI,028,boundary,0.2900000214576721,1.0426450988477127
CAMRI,028,boundary,0.3100000023841858,1.1457759493569708
CAMRI,028,boundary,0.32999998331069946,1.20569637413636
CAMRI,028,boundary,0.3500000238418579,1.2101116891345052
CAMRI,028,boundary,0.3700000047683716,1.2612050705968967
CAMRI,028,boundary,0.38999998569488525,1.2296652269834338
CAMRI,028,boundary,0.4099999964237213,1.178890861188097
CAMRI,028,boundary,0.4300000071525574,1.106667166320818
CAMRI,028,boundary,0.44999998807907104,1.1183362131016301
CAMRI,028,boundary,0.4699999988079071,1.0871152483989757
CAMRI,028,boundary,0.49000000953674316,1.0215146627851608
CAMRI,028,boundary,0.5099999904632568,0.9906089339196932
CAMRI,028,boundary,0.5299999713897705,0.9461375183199572
CAMRI,028,boundary,0.550000011920929,0.8890565376375724
CAMRI,028,boundary,0.5699999928474426,0.8792797541445732
CAMRI,028,boundary,0.5900000333786011,0.8704465168543607
CAMRI,028,boundary,0.6100000143051147,0.8095807492428693
CAMRI,028,boundary,0.6299999952316284,0.7547046096370027
CAMRI,028,boundary,0.6499999761581421,0.7263182348969537
CAMRI,028,boundary,0.6700000166893005,0.6752288212422997
CAMRI,028,boundary,0.6899999976158142,0.6414831491858184
CAMRI,028,boundary,0.7100000381469727,0.6077356659341857
CAMRI,028,boundary,0.7300000190734863,0.6137296992702078
CAMRI,028,boundary,0.75,0.5806147874390815
CAMRI,028,boundary,0.7699999809265137,0.5932299919461772
CAMRI,028,boundary,0.7899999618530273,0.6194046953267986
CAMRI,028,boundary,0.8100000023841858,0.6108912782561113
CAMRI,028,boundary,0.8299999833106995,0.6597751957211073
CAMRI,028,boundary,0.8500000238418579,0.6522041292952238
CAMRI,028,boundary,0.8700000047683716,0.6559906343689785
CAMRI,028,boundary,0.8899999856948853,0.6421139094111733
CAMRI,028,boundary,0.9099999666213989,0.6723883963527162
CAMRI,028,boundary,0.9300000071525574,0.6786980024817509
CAMRI,028,boundary,0.949999988079071,0.6430600497492055
CAMRI,028,boundary,0.9700000286102295,0.5755669903113072
CAMRI,028,boundary,0.9900000095367432,2.783860254603353
CAMRI,029,whole,0.009999999776482582,13.836034448256866
CAMRI,029,whole,0.029999999329447746,12.77090736959916
CAMRI,029,whole,0.04999999701976776,5.2906673342387025
CAMRI,029,whole,0.07000000029802322,2.424176588201496
CAMRI,029,whole,0.09000000357627869,1.5179949497489467
CAMRI,029,whole,0.10999999940395355,1.1161170744742808
CAMRI,029,whole,0.12999999523162842,0.8544920474378389
CAMRI,029,whole,0.15000000596046448,0.7150015733145976
CAMRI,029,whole,0.17000000178813934,0.597762740858515
CAMRI,029,whole,0.1899999976158142,0.5288443079166657
CAMRI,029,whole,0.21000000834465027,0.4601161645098473
CAMRI,029,whole,0.22999998927116394,0.3976186946033695
CAMRI,029,whole,0.25,0.3606161234074691
CAMRI,029,whole,0.26999998092651367,0.3440219305238699
CAMRI,029,whole,0.2900000214576721,0.34230531767520156
CAMRI,029,whole,0.3100000023841858,0.35177900166098436
CAMRI,029,whole,0.32999998331069946,0.3716148926098724
CAMRI,029,whole,0.3500000238418579,0.3976819766081697
CAMRI,029,whole,0.3700000047683716,0.3919605178456476
CAMRI,029,whole,0.38999998569488525,0.3703433275367847
CAMRI,029,whole,0.4099999964237213,0.3597898735585596
CAMRI,029,whole,0.4300000071525574,0.3396986092753718
CAMRI,029,whole,0.44999998807907104,0.3182727377938445
CAMRI,029,whole,0.4699999988079071,0.3009799012946141
CAMRI,029,whole,0.49000000953674316,0.2857842501764545
CAMRI,029,whole,0.5099999904632568,0.2667747498589355
CAMRI,029,whole,0.5299999713897705,0.24865417951889215
CAMRI,029,whole,0.550000011920929,0.24058047032083227
CAMRI,029,whole,0.5699999928474426,0.22996288613912533
CAMRI,029,whole,0.5900000333786011,0.2197261172122964
CAMRI,029,whole,0.6100000143051147,0.20313282311708747
CAMRI,029,whole,0.6299999952316284,0.19334175746449547
CAMRI,029,whole,0.6499999761581421,0.19149741465377224
CAMRI,029,whole,0.6700000166893005,0.17528550652075436
CAMRI,029,whole,0.6899999976158142,0.17420467459806563
CAMRI,029,whole,0.7100000381469727,0.1688000119209048
CAMRI,029,whole,0.7300000190734863,0.16326919867439144
CAMRI,029,whole,0.75,0.1637142471131456
CAMRI,029,whole,0.7699999809265137,0.17458614468842637
CAMRI,029,whole,0.7899999618530273,0.16822780849066443
CAMRI,029,whole,0.8100000023841858,0.17649349514023002
CAMRI,029,whole,0.8299999833106995,0.16988134690731072
CAMRI,029,whole,0.8500000238418579,0.1675920269015085
CAMRI,029,whole,0.8700000047683716,0.15850082254488235
CAMRI,029,whole,0.8899999856948853,0.15277877118947142
CAMRI,029,whole,0.9099999666213989,0.14966298608731068
CAMRI,029,whole,0.9300000071525574,0.13828290775576377
