scan_id,mouse_id,timepoint,geometry_correction_status,dice,iou,precision,recall,false_positives,false_negatives,hd95,brain_volume_voxels,brain_volume_mm3,expert_brain_volume_mm3,predicted_brain_volume_mm3,volume_error_percentage,inference_seconds,slice_count,spacing_x,spacing_y,spacing_z,mean_spacing,image_path,ground_truth_path,prediction_path
POLYIC_20190524_polyic___E3_P1_10,anonymous-POLYIC_20190524_polyic___E3_P1_10,20190524,original_geometry_valid,0.9367209107893604,0.8809736975922945,0.9038728897795537,0.972046455749384,11616,3141,0.5000000789761572,112365,449.4601205545697,449.4601205545697,483.3601296472585,7.542384194366567,9.767141207999998,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_10_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_12,anonymous-POLYIC_20190524_polyic___E3_P1_12,20190524,original_geometry_valid,0.8957296051470276,0.8111506106922566,0.8312748889138863,0.9710197443290031,23388,3439,4.368066072343522,118667,474.6681273158824,474.6681273158824,554.464148718838,16.810907834528557,9.87264325000001,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_12_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_13,anonymous-POLYIC_20190524_polyic___E3_P1_13,20190524,original_geometry_valid,0.8381634160587875,0.7214124840401337,0.7357997268431866,0.9736111871795087,38299,2891,4.754629372370744,109554,438.21611753869377,438.21611753869377,579.8481555273576,32.32013436296257,9.717562791999967,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_13_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_3,anonymous-POLYIC_20190524_polyic___E3_P1_3,20190524,original_geometry_valid,0.8229164681692164,0.6991147577273095,0.7149062976150649,0.9693720873879291,43052,3411,5.353502939704275,111369,445.475588437187,445.475588437187,604.0394419443437,35.59428566297624,9.79867200000001,36,0.10000000149011612,0.10000000149011612,0.39999961853027344,0.19999987383683523,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_3_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_4,anonymous-POLYIC_20190524_polyic___E3_P1_4,20190524,original_geometry_valid,0.8593083000939403,0.7533221291732732,0.7679262557903697,0.975376618802275,33459,2795,4.964876737717622,113510,454.04012178302145,454.04012178302145,576.6961546819252,27.014359968284733,9.711850874999982,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_4_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_5,anonymous-POLYIC_20190524_polyic___E3_P1_5,20190524,original_geometry_valid,0.8520947292431627,0.7423040480436062,0.7582194780961174,0.9725000906117484,34225,3035,4.835287455130144,110364,441.4566446643065,441.4566446643065,566.2168268530612,28.261027146533298,9.836780999999974,36,0.10000000149011612,0.10000000149011612,0.40000057220458984,0.20000019172827402,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_5_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_6,anonymous-POLYIC_20190524_polyic___E3_P1_6,20190524,original_geometry_valid,0.903474421583558,0.8239428604074938,0.8398657027156868,0.9775077013986996,22083,2665,5.430469508357011,118485,473.93956214009376,473.93956214009376,551.611490381106,16.388572393129927,9.963147332999995,36,0.10000000149011612,0.10000000149011612,0.39999961853027344,0.19999987383683523,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_6_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_7,anonymous-POLYIC_20190524_polyic___E3_P1_7,20190524,original_geometry_valid,0.8667912563313193,0.7648999014382992,0.7858034844217682,0.9663910401110256,28130,3589,4.775981126500278,106787,427.14760536991344,427.14760536991344,525.3115146789403,22.981261764072418,9.823757249999971,36,0.10000000149011612,0.10000000149011612,0.39999961853027344,0.19999987383683523,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_7_prediction.nii.gz
POLYIC_20190524_polyic___E3_P1_9,anonymous-POLYIC_20190524_polyic___E3_P1_9,20190524,original_geometry_valid,0.8899559957882295,0.8017303750300155,0.8274349361551705,0.9626975077407922,22186,4122,3.7336309961543304,110502,442.00811855578746,442.00811855578746,514.2641379363574,16.347215435014746,9.763110209000047,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz
POLYIC_20190524_polyic___E4_P1_1,anonymous-POLYIC_20190524_polyic___E4_P1_1,20190524,original_geometry_valid,0.8954594404291416,0.8107076129325672,0.8306239650088404,0.9712735057185378,22297,3234,4.539823818638986,112579,450.3155839656464,450.3155839656464,526.567513518557,16.932998161291195,9.686319999999967,36,0.10000000149011612,0.10000000149011612,0.39999961853027344,0.19999987383683523,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E4_P1_1_prediction.nii.gz
POLYIC_20190524_polyic___E4_P1_7,anonymous-POLYIC_20190524_polyic___E4_P1_7,20190524,original_geometry_valid,0.9028024514053566,0.8228258006675736,0.8420435086064214,0.973011597869784,19924,2946,5.045790428155876,109158,436.63211711383184,436.63211711383184,504.5441353292502,15.553601201927481,9.871585041999992,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E4_P1_7_prediction.nii.gz
POLYIC_20190524_polyic___E4_P1_9,anonymous-POLYIC_20190524_polyic___E4_P1_9,20190524,original_geometry_valid,0.8672461054546619,0.7656085842124191,0.7937276714547528,0.9557739557778228,28407,5058,5.000999974540701,114367,457.46812270248273,457.46812270248273,550.8641477532427,20.4158542236834,9.671902375000002,39,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E4_P1_9_prediction.nii.gz
POLYIC_20190524_polyic___E8_P1_1,anonymous-POLYIC_20190524_polyic___E8_P1_1,20190524,original_geometry_valid,0.8561167105077705,0.7484301225325469,0.7637362637527378,0.9739207753546507,33884,2933,4.579410948766849,112465,449.86012066185805,449.86012066185805,573.6641538686795,27.520561952607483,9.460384291000025,36,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E8_P1_1_prediction.nii.gz
POLYIC_20190524_polyic___E9_P1_1,anonymous-POLYIC_20190524_polyic___E9_P1_1,20190524,original_geometry_valid,0.853601330412462,0.7445937901591884,0.7571090877967016,0.9782816307730454,38121,2638,4.430294200495629,121464,485.856709502241,485.856709502241,627.7889167675049,29.212770862148453,9.704421374999981,36,0.10000000149011612,0.10000000149011612,0.40000057220458984,0.20000019172827402,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1,anonymous-POLYIC_20190531_polyic_m__E3_P1,20190531,original_geometry_valid,0.8879948668130521,0.7985528486510092,0.819611376762567,0.9688281122523963,24824,3629,4.079644634071305,116419,465.67612490403997,465.67612490403997,550.4561476438085,18.205791150928956,9.627261041999986,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,original_geometry_valid,0.8880686261979555,0.7986721547119401,0.8194648093979514,0.9692086746841646,23640,3409,4.51774286655022,110713,442.8521187821659,442.8521187821659,523.7761404876748,18.273373497240616,9.603327208999985,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_1_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,original_geometry_valid,0.8216665846775607,0.6973124703114483,0.7235626591490221,0.9505459385194825,41475,5648,5.478366657952098,114207,456.8280544581426,456.8280544581426,600.1360715417879,31.370231246771223,9.53206104200001,38,0.10000000149011612,0.10000000149011612,0.40000003576278687,0.2000000129143397,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_10_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,original_geometry_valid,0.888286634090586,0.7990248757799173,0.8231832367496521,0.9645721052158348,23796,4069,5.140038993908796,114853,459.4121232239042,459.4121232239042,538.3201443886796,17.17586828380625,9.638101082999981,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_11_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,original_geometry_valid,0.8715005599155535,0.7722649466795007,0.7938433515632902,0.9659987587582234,28295,3835,4.884106823399581,112790,451.15958318589844,451.15958318589844,548.9994927942598,21.686319709194084,9.656452291999983,38,0.10000000149011612,0.10000000149011612,0.39999961853027344,0.19999987383683523,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_12_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,original_geometry_valid,0.895365632731275,0.8105538441220604,0.8322637902912599,0.9688211920557332,22113,3531,6.428841359975372,113250,453.00012150407167,453.00012150407167,527.3281414403954,16.40794701986755,10.01368045800001,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_13_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_2,anonymous-POLYIC_20190531_polyic_m__E3_P1_2,20190531,original_geometry_valid,0.8399046274892519,0.7239961880734438,0.7449776749400213,0.9625559591213315,39010,4433,5.74055712234032,118390,473.55984475492943,473.55984475492943,611.8677994140323,29.20601402145451,10.193938875000072,38,0.10000000149011612,0.10000000149011612,0.39999985694885254,0.19999995330969492,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_3,anonymous-POLYIC_20190531_polyic_m__E3_P1_3,20190531,original_geometry_valid,0.8483967730572765,0.7367092703616432,0.7638935487925669,0.9539211825175407,35186,5499,6.66243198067317,119339,477.3561280368601,477.3561280368601,596.1041598875566,24.876193029939927,10.174197291999917,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_4,anonymous-POLYIC_20190531_polyic_m__E3_P1_4,20190531,original_geometry_valid,0.9115392909908786,0.8374572306127964,0.8533435830651833,0.9782535161137392,18887,2443,4.5188495285369985,112340,449.3606562066271,449.3606562066271,515.1367522602302,14.637706961011212,9.653451791000066,38,0.10000000149011612,0.10000000149011612,0.40000057220458984,0.20000019172827402,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_5,anonymous-POLYIC_20190531_polyic_m__E3_P1_5,20190531,original_geometry_valid,0.8606646695649197,0.7554094449487571,0.7799154828042221,0.9600658743194672,31092,4583,5.922837300584554,114764,459.05612312841754,459.05612312841754,565.0921515694898,23.098706911575057,9.818843000000015,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_6,anonymous-POLYIC_20190531_polyic_m__E3_P1_6,20190531,original_geometry_valid,0.8371452548124372,0.7199052661457679,0.7422667162889528,0.9598338071323128,38102,4592,5.8660038576492655,114325,457.3001226574216,457.3001226574216,591.3401586097523,29.311174283839946,9.630199167,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_7,anonymous-POLYIC_20190531_polyic_m__E3_P1_7,20190531,original_geometry_valid,0.9007064443417598,0.8193502451760659,0.8407902863891182,0.9698172877288406,21137,3474,4.31856465228311,115099,460.39612348783356,460.39612348783356,531.0481424381771,15.34591959964898,9.782442958000047,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_8,anonymous-POLYIC_20190531_polyic_m__E3_P1_8,20190531,original_geometry_valid,0.8905911643360118,0.8027619176218166,0.827840667632976,0.9636348917984102,22280,4043,4.253234127005474,111178,444.7120198801759,444.7120198801759,517.6600231412057,16.403425138066886,9.669421291999925,38,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.20000000298023224,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz
POLYIC_20190531_polyic_m__E3_P1_9,anonymous-POLYIC_20190531_polyic_m__E3_P1_9,20190531,original_geometry_valid,0.833682470885057,0.7147988863101726,0.7277524677469153,0.9757036936514274,43026,2864,6.232976915515235,117878,471.51212646937716,471.51212646937716,632.1601695585297,34.07081898233766,9.513819125000055,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz
POLYIC_20190531_polyic_m__E5_P1_11,anonymous-POLYIC_20190531_polyic_m__E5_P1_11,20190531,original_geometry_valid,0.9068520357533094,0.829578488384002,0.8423039264490143,0.9821141977876773,22226,2162,3.6878178249398594,120878,483.5119855902187,483.5119855902187,563.7679831984034,16.598553913863558,9.844116999999983,38,0.10000000149011612,0.10000000149011612,0.3999999761581421,0.19999999304612479,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz
POLYIC_20190612_polyic___E10_P1_1,anonymous-POLYIC_20190612_polyic___E10_P1_1,20190612,original_geometry_valid,0.9242397842802639,0.8591503671361795,0.8835254086815786,0.9688878064930384,14685,3577,4.341658733914238,114971,459.8841233505044,459.8841233505044,504.3161352680959,9.661566829896245,9.599623874999907,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,0.20000003278255463,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mouse_external_evaluation/native_predictions/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz
