scan_id,mouse_id,timepoint,slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,25,0.9494447207028013,0.903755127800568,235,70,305,2934,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,26,0.9391612522150029,0.8853006681514477,221,88,309,2473,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,27,0.9,0.8181818181818182,313,71,384,1799,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,28,0.8736338797814208,0.7756215888417223,298,72,370,1351,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,29,0.9096296296296297,0.8342391304347826,141,42,183,963,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,30,0.9174950298210736,0.8475665748393021,96,70,166,993,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,31,0.8897176345231753,0.8013435700575816,54,153,207,988,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,32,0.8479604449938195,0.7360515021459227,40,206,246,892,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,33,0.7891373801916933,0.6517150395778364,30,234,264,728,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,34,0.7013977128335451,0.5401174168297456,40,195,235,471,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,35,0.6157112526539278,0.4447852760736196,18,163,181,308,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,36,0.0,0.0,0,95,95,95,last 20%,True,False
POLYIC_20190531_polyic_m__E3_P1_1,anonymous-POLYIC_20190531_polyic_m__E3_P1_1,20190531,37,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,0,0.2702960840496657,0.15626725565985644,3056,0,3056,566,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,1,0.43626419856962556,0.27898843153080444,2680,0,2680,1037,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,2,0.6372765957446809,0.4676492630527105,2131,0,2131,1872,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,3,0.7315608919382505,0.5767410412440839,1860,18,1878,2577,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,4,0.7653601694915254,0.6199056199056199,1689,83,1772,2973,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,5,0.7848605577689243,0.6459016393442623,1602,126,1728,3278,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,6,0.7742983066573881,0.6317183951551855,1598,348,1946,3686,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,7,0.7847640704945992,0.6457709580838323,1609,284,1893,3735,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,8,0.8044322595384967,0.6728454041658705,1593,119,1712,3640,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,9,0.814604185623294,0.6872001535213971,1526,104,1630,3685,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,10,0.8174269384233797,0.6912274302389203,1524,169,1693,3959,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,11,0.8401956787607012,0.7244288224956064,1380,188,1568,4310,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,12,0.8644051415869334,0.7611914893617021,1266,137,1403,4609,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,13,0.8783437156467571,0.7830774256778831,1183,145,1328,4939,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,14,0.889144678590402,0.8004144747329827,1121,131,1252,5152,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,15,0.893368237347295,0.8072859170477843,1067,155,1222,5274,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,16,0.8960791117279667,0.8117240295458117,1073,125,1198,5290,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,17,0.8890434782608696,0.8002504696305573,1156,120,1276,5232,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,18,0.880844382414515,0.7870615744349182,1230,136,1366,5185,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,19,0.8709936612802428,0.7714692392851494,1315,130,1445,5008,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,20,0.8571687347160584,0.7500396259312094,1417,160,1577,4892,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,21,0.8418338108882522,0.7268678871845621,1502,154,1656,4561,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,22,0.8408269771176234,0.7253679653679653,1449,137,1586,4326,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,23,0.8487890028365699,0.7373009855951478,1251,135,1386,4025,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,24,0.8508446148316761,0.7404086738949124,1136,109,1245,3660,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,25,0.8584288052373159,0.7519713261648745,916,122,1038,3269,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,26,0.8640308582449373,0.7606112054329371,699,147,846,2835,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,27,0.8400242081904378,0.7241739130434782,637,156,793,2238,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,28,0.8393477679764769,0.7231690465223399,441,160,601,1730,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,29,0.8774193548387097,0.7816091954022989,213,129,342,1353,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,30,0.9072657743785851,0.8302712160979877,80,114,194,1063,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,31,0.8996321597477667,0.8175740210124164,30,161,191,1017,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,32,0.8294392523364486,0.7085828343313373,24,268,292,978,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,33,0.7616361071932299,0.6150341685649203,15,323,338,863,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,34,0.6582768635043562,0.4906204906204906,3,350,353,690,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,35,0.5681063122923588,0.39675174013921116,3,257,260,428,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,36,0.16216216216216217,0.08823529411764706,0,248,248,272,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_10,anonymous-POLYIC_20190531_polyic_m__E3_P1_10,20190531,37,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,0,0.3686667819470863,0.22599109603561585,3651,0,3651,1066,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,1,0.7721863311798708,0.6289116588202714,1340,0,1340,2271,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,2,0.8155423949154991,0.6885365853658536,1232,45,1277,2868,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,3,0.8526713437668646,0.7431796801505174,1002,90,1092,3250,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,4,0.8602732663057489,0.7548066048405339,927,157,1084,3494,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,5,0.8546577587293583,0.7462029495927801,954,199,1153,3589,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,6,0.8366390191128742,0.7191568505889646,1090,269,1359,3749,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,7,0.8524590163934426,0.7428571428571429,1110,195,1305,3965,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,8,0.8536069388618575,0.7446023251522421,1288,96,1384,4131,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,9,0.8689349708073284,0.7682449270202919,1239,63,1302,4379,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,10,0.8720636769559309,0.7731497418244406,1251,67,1318,4559,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,11,0.885708722741433,0.7948628341778787,1112,62,1174,4611,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,12,0.8924038643682516,0.805712331109971,1060,76,1136,4787,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,13,0.9054229131963724,0.8271897193101116,954,68,1022,4960,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,14,0.911143481427531,0.8367892976588629,900,76,976,5080,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,15,0.9247686245761936,0.8600647690472132,731,90,821,5136,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,16,0.9357593761604159,0.8792742498255408,618,74,692,5114,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,17,0.9471864797388131,0.8996716526815031,475,75,550,5007,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,18,0.9667565139263252,0.9356521739130435,262,71,333,4913,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,19,0.9720565149136577,0.9456322541233965,183,84,267,4728,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,20,0.9701427003293085,0.9420166275847367,184,88,272,4507,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,21,0.9636786961583236,0.9299033924960683,219,93,312,4232,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,22,0.9604365620736699,0.9238845144356955,228,91,319,3963,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,23,0.9618341200269723,0.9264744089373863,191,92,283,3658,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,24,0.9554083885209713,0.9146238377007607,172,131,303,3377,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,25,0.9354946524064172,0.878806907378336,227,159,386,2958,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,26,0.9126253325148352,0.8392924350771547,250,177,427,2407,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,27,0.8729989327641409,0.7746212121212122,341,135,476,1771,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,28,0.8573508005822417,0.7503184713375797,287,105,392,1283,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,29,0.911508482347547,0.8374052232518955,151,42,193,1036,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,30,0.9171009000473709,0.8468941382327209,40,135,175,1103,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,31,0.8787234042553191,0.7836812144212524,31,197,228,1023,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,32,0.8079734219269104,0.6778149386845039,16,273,289,881,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,33,0.6790697674418604,0.5140845070422535,42,303,345,668,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,34,0.5465346534653466,0.3760217983651226,38,191,229,329,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,35,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,36,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_11,anonymous-POLYIC_20190531_polyic_m__E3_P1_11,20190531,37,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,0,0.28809939817511165,0.1682921297346337,3667,0,3667,742,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,1,0.7385988744420726,0.5855384615384616,1347,0,1347,1903,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,2,0.8220953556549915,0.6979303117631648,1153,0,1153,2664,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,3,0.8517217146872804,0.7417380660954712,992,63,1055,3093,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,4,0.864958172885407,0.7620496022461395,925,92,1017,3349,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,5,0.8624920936116383,0.7582295373665481,901,186,1087,3595,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,6,0.8608663274171527,0.7557202004794072,910,211,1121,3679,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,7,0.8524137931034482,0.7427884615384616,1133,151,1284,3859,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,8,0.8468098888049228,0.7343194158397304,1383,36,1419,3958,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,9,0.8553370786516854,0.747239263803681,1391,51,1442,4314,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,10,0.8611218568665377,0.7561141304347826,1377,59,1436,4511,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,11,0.8679748523528291,0.7667452036351396,1344,42,1386,4598,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,12,0.8700973574408901,0.7700640078778926,1360,41,1401,4733,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,13,0.8739511127325793,0.7761218208326583,1340,42,1382,4833,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,14,0.8855206847360912,0.79456,1224,60,1284,5026,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,15,0.8944909651828999,0.8091213522564185,1124,73,1197,5147,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,16,0.9068597157234926,0.8295913422710386,993,62,1055,5198,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,17,0.9278956553687885,0.8654900616860863,713,72,785,5123,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,18,0.9325546345139413,0.8736321920225909,626,90,716,5040,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,19,0.94980462879471,0.9044075558099599,375,126,501,4866,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,20,0.9419802396468362,0.8903238625074508,447,105,552,4586,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,21,0.9317877842175658,0.8722871452420701,480,132,612,4312,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,22,0.9315199236459079,0.8718177757927646,446,128,574,4032,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,23,0.9363707776904949,0.880354505169867,381,105,486,3681,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,24,0.9337738830627783,0.8757747237941256,337,124,461,3374,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,25,0.9309378605571123,0.8707986432315757,273,146,419,2970,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,26,0.9077927376580988,0.8311542771759433,314,138,452,2363,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,27,0.8564315352697095,0.7489114658925979,427,92,519,1640,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,28,0.819672131147541,0.6944444444444444,411,51,462,1101,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,29,0.8733273862622658,0.7751385589865399,187,97,284,1076,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,30,0.8692232055063913,0.768695652173913,82,184,266,1068,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,31,0.7978971962616822,0.6637512147716229,88,258,346,941,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,32,0.6934594168636722,0.5307599517490953,72,317,389,757,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,33,0.48382126348228044,0.31910569105691056,72,263,335,420,last 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,34,0.0,0.0,0,238,238,238,last 20%,True,False
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,35,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,36,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_12,anonymous-POLYIC_20190531_polyic_m__E3_P1_12,20190531,37,1.0,1.0,0,0,0,0,empty expert,False,False
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,0,0.20813258816727692,0.11615401161540116,4109,0,4109,540,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,1,0.6009224687019548,0.4295133437990581,1817,0,1817,1368,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,2,0.8598061148396718,0.7540876389797253,734,18,752,2324,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,3,0.9113129644921553,0.8370752427184466,455,82,537,2841,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,4,0.9317095729921381,0.8721500721500721,288,155,443,3177,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,5,0.9342509884316884,0.8766144545204727,302,147,449,3337,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,6,0.9127679654846973,0.8395337301587301,310,337,647,3722,first 20%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,7,0.9018067556952082,0.821173104434907,466,284,750,3728,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,8,0.9087437953417334,0.8327501749475158,629,88,717,3658,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,9,0.8955785512699906,0.8109028960817717,855,33,888,3841,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,10,0.8903282467888901,0.8023347843292442,938,61,999,4116,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,11,0.898109243697479,0.8150619637750238,896,74,970,4349,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,12,0.8954418232706918,0.8106787330316743,978,68,1046,4547,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,13,0.9067985646397052,0.8294889992902768,915,46,961,4721,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,14,0.9057596542328291,0.8277520178602095,953,50,1003,4870,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,15,0.903469915097822,0.8239353644167648,991,55,1046,4950,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,16,0.908641975308642,0.832579185520362,929,70,999,5038,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,17,0.9157816284702813,0.8446468465372057,823,81,904,4996,middle 60%,True,True
POLYIC_20190531_polyic_m__E3_P1_13,anonymous-POLYIC_20190531_polyic_m__E3_P1_13,20190531,18,0.9236077829962619,0.8580587711487088,734,63,797,4881,middle 60%,True,True
