task,transform,stage,relative_l2,cosine,subject
brain,axis0_+10deg,encoder_level1,0.2628780007362366,0.9648362398147583,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,encoder_level2,0.29174408316612244,0.9564999341964722,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,encoder_level3,0.21745693683624268,0.976071834564209,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,encoder_level4,0.25262710452079773,0.9677527546882629,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,canvas_level4,0.25262710452079773,0.9677527546882629,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,canvas_level3,0.3487060070037842,0.9372401237487793,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,canvas_level2,0.351301908493042,0.9365962743759155,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,canvas_level1,0.2883598506450653,0.9575867652893066,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,canvas_level0,0.23971164226531982,0.9709455966949463,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,output_logits,0.10771626234054565,0.994185209274292,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+10deg,query_mask_embedding,0.007850177586078644,0.9999803304672241,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,input,0.15356232225894928,0.9885916113853455,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,encoder_level0,0.4616668224334717,0.8871636986732483,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,encoder_level1,0.3308600187301636,0.9437178373336792,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,encoder_level2,0.36484527587890625,0.9312633275985718,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,encoder_level3,0.23898489773273468,0.9710233211517334,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,encoder_level4,0.346516489982605,0.9380534887313843,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,canvas_level4,0.346516489982605,0.9380534887313843,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,canvas_level3,0.43968555331230164,0.8990120887756348,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,canvas_level2,0.46208274364471436,0.8889232873916626,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,canvas_level1,0.3913075923919678,0.9209082126617432,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,canvas_level0,0.34257015585899353,0.9401081800460815,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,output_logits,0.20275072753429413,0.9792312383651733,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+20deg,query_mask_embedding,0.004822254180908203,0.9999898672103882,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,input,0.1558217704296112,0.9882565140724182,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,encoder_level0,0.5184409618377686,0.855231523513794,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,encoder_level1,0.3944980502128601,0.919217050075531,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,encoder_level2,0.4346888065338135,0.9015858173370361,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,encoder_level3,0.2610672414302826,0.9653235077857971,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,encoder_level4,0.430335134267807,0.9031864404678345,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,canvas_level4,0.430335134267807,0.9031864404678345,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,canvas_level3,0.5144311785697937,0.860742449760437,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,canvas_level2,0.5499299168586731,0.8407082557678223,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,canvas_level1,0.4742909073829651,0.8822615742683411,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,canvas_level0,0.42236679792404175,0.9080427885055542,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,output_logits,0.2697440981864929,0.962945282459259,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+30deg,query_mask_embedding,0.007680338807404041,0.9999768137931824,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+5deg,input,0.14681477844715118,0.9895281791687012,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+5deg,encoder_level0,0.3716842532157898,0.9291792511940002,POLYIC_20190510_mouse35__E3_P1
