domain,subject,native_coordinate_axis,candidate_factor_pixels,expected_level1_footprint_pixels,expert_best_residue,expert_max_alignment_fraction,prediction_best_residue,prediction_max_alignment_fraction,prediction_minus_expert_alignment,expert_transition_count,prediction_transition_count
Mouse,POLYIC_20190524_polyic___E3_P1_6,x,5,3.199999881,4,0.2081492391,4,0.2143576826,0.006208443543,4074,3970
Mouse,POLYIC_20190524_polyic___E3_P1_6,x,6,3.199999881,4,0.1845851743,4,0.1768261965,-0.007758977802,4074,3970
Mouse,POLYIC_20190524_polyic___E3_P1_6,x,7,3.199999881,3,0.1620029455,2,0.1564231738,-0.005579771705,4074,3970
Mouse,POLYIC_20190524_polyic___E3_P1_6,x,8,3.199999881,3,0.1426116838,6,0.1430730479,0.0004613640101,4074,3970
Mouse,POLYIC_20190524_polyic___E3_P1_6,y,2,4.999999925,0,0.5016791045,1,0.5022805017,0.0006013972328,5360,5262
Mouse,POLYIC_20190524_polyic___E3_P1_6,y,3,4.999999925,1,0.3449626866,1,0.3836944128,0.0387317262,5360,5262
Mouse,POLYIC_20190524_polyic___E3_P1_6,y,4,4.999999925,2,0.2666044776,0,0.2934245534,0.02682007579,5360,5262
Mouse,POLYIC_20190524_polyic___E3_P1_6,y,5,4.999999925,3,0.2315298507,2,0.5121626758,0.280632825,5360,5262
Mouse,POLYIC_20190524_polyic___E3_P1_6,y,6,4.999999925,1,0.1848880597,1,0.2193082478,0.03442018811,5360,5262
Mouse,POLYIC_20190524_polyic___E3_P1_6,y,7,4.999999925,6,0.161380597,5,0.1729380464,0.01155744936,5360,5262
Mouse,POLYIC_20190524_polyic___E3_P1_6,y,8,4.999999925,1,0.1410447761,1,0.1963131889,0.05526841278,5360,5262
Mouse,POLYIC_20190524_polyic___E3_P1_7,x,2,3.199999881,1,0.5029348986,0,0.5159395973,0.0130046987,3748,3576
Mouse,POLYIC_20190524_polyic___E3_P1_7,x,3,3.199999881,1,0.340715048,2,0.3389261745,-0.001788873529,3748,3576
Mouse,POLYIC_20190524_polyic___E3_P1_7,x,4,3.199999881,2,0.2646744931,2,0.2676174497,0.002942956601,3748,3576
Mouse,POLYIC_20190524_polyic___E3_P1_7,x,5,3.199999881,4,0.2139807898,4,0.2074944072,-0.006486382596,3748,3576
Mouse,POLYIC_20190524_polyic___E3_P1_7,x,6,3.199999881,1,0.1822305229,0,0.187639821,0.005409298084,3748,3576
Mouse,POLYIC_20190524_polyic___E3_P1_7,x,7,3.199999881,4,0.1523479189,6,0.1543624161,0.002014497217,3748,3576
Mouse,POLYIC_20190524_polyic___E3_P1_7,x,8,3.199999881,6,0.1446104589,4,0.1493288591,0.004718400149,3748,3576
Mouse,POLYIC_20190524_polyic___E3_P1_7,y,2,4.999999925,1,0.5100760456,0,0.5384764866,0.02840044096,5260,5146
Mouse,POLYIC_20190524_polyic___E3_P1_7,y,3,4.999999925,1,0.3494296578,2,0.3581422464,0.00871258861,5260,5146
Mouse,POLYIC_20190524_polyic___E3_P1_7,y,4,4.999999925,3,0.2661596958,0,0.2881849981,0.02202530224,5260,5146
Mouse,POLYIC_20190524_polyic___E3_P1_7,y,5,4.999999925,1,0.2384030418,2,0.5046638166,0.2662607747,5260,5146
Mouse,POLYIC_20190524_polyic___E3_P1_7,y,6,4.999999925,1,0.1813688213,2,0.2125923047,0.03122348341,5260,5146
Mouse,POLYIC_20190524_polyic___E3_P1_7,y,7,4.999999925,3,0.1705323194,2,0.1917994559,0.0212671365,5260,5146
Mouse,POLYIC_20190524_polyic___E3_P1_7,y,8,4.999999925,3,0.1374524715,4,0.2603964244,0.1229439529,5260,5146
Mouse,POLYIC_20190524_polyic___E3_P1_9,x,2,3.199999881,0,0.5025667351,0,0.5169354839,0.01436874876,3896,3720
Mouse,POLYIC_20190524_polyic___E3_P1_9,x,3,3.199999881,1,0.3485626283,1,0.3467741935,-0.001788434788,3896,3720
Mouse,POLYIC_20190524_polyic___E3_P1_9,x,4,3.199999881,3,0.2612936345,2,0.2650537634,0.003760128944,3896,3720
Mouse,POLYIC_20190524_polyic___E3_P1_9,x,5,3.199999881,3,0.2086755647,4,0.2150537634,0.006378198759,3896,3720
Mouse,POLYIC_20190524_polyic___E3_P1_9,x,6,3.199999881,1,0.1783880903,1,0.177688172,-0.0006999183061,3896,3720
Mouse,POLYIC_20190524_polyic___E3_P1_9,x,7,3.199999881,1,0.1629876797,0,0.1451612903,-0.01782638935,3896,3720
Mouse,POLYIC_20190524_polyic___E3_P1_9,x,8,3.199999881,4,0.1465605749,3,0.1564516129,0.009891037955,3896,3720
Mouse,POLYIC_20190524_polyic___E3_P1_9,y,2,4.999999925,0,0.5021945867,0,0.5710793531,0.06888476645,5468,5318
Mouse,POLYIC_20190524_polyic___E3_P1_9,y,3,4.999999925,1,0.3352231163,2,0.3505077097,0.01528459335,5468,5318
Mouse,POLYIC_20190524_polyic___E3_P1_9,y,4,4.999999925,2,0.2578639356,0,0.3042497179,0.04638578231,5468,5318
Mouse,POLYIC_20190524_polyic___E3_P1_9,y,5,4.999999925,3,0.2227505486,0,0.5154193306,0.2926687819,5468,5318
Mouse,POLYIC_20190524_polyic___E3_P1_9,y,6,4.999999925,3,0.1801389905,2,0.2162467093,0.0361077188,5468,5318
Mouse,POLYIC_20190524_polyic___E3_P1_9,y,7,4.999999925,3,0.1616678859,2,0.1814591952,0.0197913093,5468,5318
Mouse,POLYIC_20190524_polyic___E3_P1_9,y,8,4.999999925,6,0.1353328456,6,0.222264009,0.08693116338,5468,5318
Mouse,POLYIC_20190524_polyic___E4_P1_1,x,2,3.199999881,0,0.5064234327,1,0.5053648069,-0.001058625815,3892,3728
Mouse,POLYIC_20190524_polyic___E4_P1_1,x,3,3.199999881,0,0.3368448099,1,0.3406652361,0.003820426185,3892,3728
Mouse,POLYIC_20190524_polyic___E4_P1_1,x,4,3.199999881,2,0.2541109969,1,0.2537553648,-0.0003556321099,3892,3728
Mouse,POLYIC_20190524_polyic___E4_P1_1,x,5,3.199999881,4,0.2076053443,4,0.2097639485,0.002158604202,3892,3728
Mouse,POLYIC_20190524_polyic___E4_P1_1,x,6,3.199999881,4,0.1734326824,3,0.1786480687,0.005215386244,3892,3728
Mouse,POLYIC_20190524_polyic___E4_P1_1,x,7,3.199999881,2,0.1649537513,6,0.1550429185,-0.00991083283,3892,3728
Mouse,POLYIC_20190524_polyic___E4_P1_1,x,8,3.199999881,4,0.1354059609,4,0.1359978541,0.0005918931317,3892,3728
Mouse,POLYIC_20190524_polyic___E4_P1_1,y,2,4.999999925,0,0.5078277886,1,0.5102368527,0.00240906402,5110,4982
Mouse,POLYIC_20190524_polyic___E4_P1_1,y,3,4.999999925,2,0.3534246575,1,0.3853873946,0.03196273709,5110,4982
Mouse,POLYIC_20190524_polyic___E4_P1_1,y,4,4.999999925,2,0.2694716243,1,0.2689682858,-0.0005033384372,5110,4982
Mouse,POLYIC_20190524_polyic___E4_P1_1,y,5,4.999999925,1,0.218590998,0,0.5004014452,0.2818104472,5110,4982
Mouse,POLYIC_20190524_polyic___E4_P1_1,y,6,4.999999925,2,0.1845401174,4,0.1963067041,0.01176658672,5110,4982
Mouse,POLYIC_20190524_polyic___E4_P1_1,y,7,4.999999925,6,0.1610567515,1,0.1623845845,0.001327833037,5110,4982
Mouse,POLYIC_20190524_polyic___E4_P1_1,y,8,4.999999925,3,0.139334638,7,0.1922922521,0.05295761414,5110,4982
Mouse,POLYIC_20190524_polyic___E4_P1_7,x,2,3.199999881,0,0.5020833333,0,0.5382722799,0.0361889466,3840,3658
Mouse,POLYIC_20190524_polyic___E4_P1_7,x,3,3.199999881,2,0.34375,0,0.3551120831,0.01136208311,3840,3658
Mouse,POLYIC_20190524_polyic___E4_P1_7,x,4,3.199999881,1,0.2708333333,0,0.2709130672,7.973391653e-05,3840,3658
Mouse,POLYIC_20190524_polyic___E4_P1_7,x,5,3.199999881,1,0.2151041667,2,0.2091306725,-0.005973494168,3840,3658
Mouse,POLYIC_20190524_polyic___E4_P1_7,x,6,3.199999881,5,0.18359375,4,0.1968288682,0.01323511823,3840,3658
Mouse,POLYIC_20190524_polyic___E4_P1_7,x,7,3.199999881,3,0.1572916667,3,0.1664844177,0.009192751048,3840,3658
Mouse,POLYIC_20190524_polyic___E4_P1_7,x,8,3.199999881,1,0.1549479167,0,0.146254784,-0.008693132632,3840,3658
Mouse,POLYIC_20190524_polyic___E4_P1_7,y,2,4.999999925,0,0.5034220532,0,0.5319858713,0.02856381804,5260,5096
Mouse,POLYIC_20190524_polyic___E4_P1_7,y,3,4.999999925,2,0.338973384,2,0.3632260597,0.02425267562,5260,5096
Mouse,POLYIC_20190524_polyic___E4_P1_7,y,4,4.999999925,2,0.2581749049,0,0.2961145997,0.03793969474,5260,5096
Mouse,POLYIC_20190524_polyic___E4_P1_7,y,5,4.999999925,3,0.2216730038,0,0.5278649922,0.3061919883,5260,5096
Mouse,POLYIC_20190524_polyic___E4_P1_7,y,6,4.999999925,4,0.1733840304,2,0.1893642072,0.0159801768,5260,5096
Mouse,POLYIC_20190524_polyic___E4_P1_7,y,7,4.999999925,3,0.1619771863,2,0.2011381476,0.03916096125,5260,5096
Mouse,POLYIC_20190524_polyic___E4_P1_7,y,8,4.999999925,6,0.1315589354,6,0.2135007849,0.08194184957,5260,5096
Mouse,POLYIC_20190524_polyic___E4_P1_9,x,2,3.199999881,1,0.5056762093,0,0.5079691517,0.002292942392,4052,3890
Mouse,POLYIC_20190524_polyic___E4_P1_9,x,3,3.199999881,2,0.3487166831,1,0.3437017995,-0.005014883634,4052,3890
Mouse,POLYIC_20190524_polyic___E4_P1_9,x,4,3.199999881,2,0.2667818361,0,0.2670951157,0.0003132795509,4052,3890
Mouse,POLYIC_20190524_polyic___E4_P1_9,x,5,3.199999881,0,0.2087857848,0,0.2187660668,0.00998028204,4052,3890
Mouse,POLYIC_20190524_polyic___E4_P1_9,x,6,3.199999881,1,0.1752221125,1,0.1753213368,9.922422391e-05,4052,3890
Mouse,POLYIC_20190524_polyic___E4_P1_9,x,7,3.199999881,1,0.162142152,3,0.1511568123,-0.01098533968,4052,3890
Mouse,POLYIC_20190524_polyic___E4_P1_9,x,8,3.199999881,6,0.1386969398,4,0.153470437,0.01477349724,4052,3890
Mouse,POLYIC_20190524_polyic___E4_P1_9,y,2,4.999999925,1,0.5078154075,0,0.5261106781,0.01829527058,5374,5132
Mouse,POLYIC_20190524_polyic___E4_P1_9,y,3,4.999999925,2,0.3496464459,0,0.3756819953,0.02603554947,5374,5132
Mouse,POLYIC_20190524_polyic___E4_P1_9,y,4,4.999999925,1,0.2610718273,2,0.3041699143,0.04309808695,5374,5132
Mouse,POLYIC_20190524_polyic___E4_P1_9,y,5,4.999999925,1,0.2177149237,0,0.5095479345,0.2918330108,5374,5132
Mouse,POLYIC_20190524_polyic___E4_P1_9,y,6,4.999999925,5,0.1903609974,3,0.1911535464,0.0007925489808,5374,5132
Mouse,POLYIC_20190524_polyic___E4_P1_9,y,7,4.999999925,5,0.1652400447,6,0.1839438815,0.01870383687,5374,5132
Mouse,POLYIC_20190524_polyic___E4_P1_9,y,8,4.999999925,1,0.1492370674,4,0.192517537,0.04328046966,5374,5132
Mouse,POLYIC_20190524_polyic___E8_P1_1,x,2,3.199999881,1,0.5163348647,1,0.5070569786,-0.009277886159,3918,3826
Mouse,POLYIC_20190524_polyic___E8_P1_1,x,3,3.199999881,2,0.348647269,0,0.33951908,-0.009128189036,3918,3826
Mouse,POLYIC_20190524_polyic___E8_P1_1,x,4,3.199999881,3,0.2713118938,3,0.254312598,-0.01699929581,3918,3826
Mouse,POLYIC_20190524_polyic___E8_P1_1,x,5,3.199999881,1,0.2172026544,4,0.2075274438,-0.00967521061,3918,3826
Mouse,POLYIC_20190524_polyic___E8_P1_1,x,6,3.199999881,2,0.1743236345,3,0.194458965,0.02013533047,3918,3826
Mouse,POLYIC_20190524_polyic___E8_P1_1,x,7,3.199999881,4,0.162072486,3,0.1602195504,-0.001852935518,3918,3826
Mouse,POLYIC_20190524_polyic___E8_P1_1,x,8,3.199999881,1,0.1383358857,2,0.143230528,0.004894642311,3918,3826
Mouse,POLYIC_20190524_polyic___E8_P1_1,y,2,4.999999925,1,0.5020415739,0,0.5602432535,0.05820167965,5388,5262
Mouse,POLYIC_20190524_polyic___E8_P1_1,y,3,4.999999925,1,0.3437268003,1,0.3694412771,0.02571447678,5388,5262
Mouse,POLYIC_20190524_polyic___E8_P1_1,y,4,4.999999925,2,0.2615070527,2,0.2820220448,0.02051499214,5388,5262
Mouse,POLYIC_20190524_polyic___E8_P1_1,y,5,4.999999925,1,0.214922049,0,0.5275560623,0.3126340133,5388,5262
Mouse,POLYIC_20190524_polyic___E8_P1_1,y,6,4.999999925,4,0.1789161099,4,0.228050171,0.04913406116,5388,5262
Mouse,POLYIC_20190524_polyic___E8_P1_1,y,7,4.999999925,1,0.1616555308,4,0.1571645762,-0.004490954602,5388,5262
Mouse,POLYIC_20190524_polyic___E8_P1_1,y,8,4.999999925,5,0.1471789161,2,0.228050171,0.08087125493,5388,5262
Mouse,POLYIC_20190524_polyic___E9_P1_1,x,2,3.199999881,1,0.510587103,1,0.5022432702,-0.008343832794,4156,4012
Mouse,POLYIC_20190524_polyic___E9_P1_1,x,3,3.199999881,0,0.3392685274,2,0.3703888335,0.03112030607,4156,4012
Mouse,POLYIC_20190524_polyic___E9_P1_1,x,4,3.199999881,3,0.2723772859,3,0.2642073779,-0.008169907985,4156,4012
Mouse,POLYIC_20190524_polyic___E9_P1_1,x,5,3.199999881,0,0.2071703561,1,0.2066301097,-0.0005402464407,4156,4012
Mouse,POLYIC_20190524_polyic___E9_P1_1,x,6,3.199999881,3,0.1823869105,5,0.1986540379,0.0162671274,4156,4012
Mouse,POLYIC_20190524_polyic___E9_P1_1,x,7,3.199999881,6,0.156641001,4,0.1595214357,0.00288043473,4156,4012
Mouse,POLYIC_20190524_polyic___E9_P1_1,x,8,3.199999881,7,0.1373917228,2,0.1418245264,0.00443280361,4156,4012
Mouse,POLYIC_20190524_polyic___E9_P1_1,y,2,4.999999925,1,0.5015015015,1,0.5007636502,-0.0007378512533,5328,5238
Mouse,POLYIC_20190524_polyic___E9_P1_1,y,3,4.999999925,2,0.3596096096,1,0.37705231,0.01744270043,5328,5238
Mouse,POLYIC_20190524_polyic___E9_P1_1,y,4,4.999999925,2,0.267454955,1,0.2810232913,0.01356833638,5328,5238
Mouse,POLYIC_20190524_polyic___E9_P1_1,y,5,4.999999925,4,0.2147147147,2,0.5085910653,0.2938763506,5328,5238
Mouse,POLYIC_20190524_polyic___E9_P1_1,y,6,4.999999925,2,0.1869369369,4,0.2042764414,0.01733950445,5328,5238
Mouse,POLYIC_20190524_polyic___E9_P1_1,y,7,4.999999925,5,0.1614114114,5,0.1624665903,0.00105517889,5328,5238
Mouse,POLYIC_20190524_polyic___E9_P1_1,y,8,4.999999925,2,0.1445195195,2,0.1693394425,0.02481992302,5328,5238
Mouse,POLYIC_20190531_polyic_m__E3_P1,x,2,3.199999881,0,0.5022432702,0,0.5063742988,0.004131028638,4012,3922
Mouse,POLYIC_20190531_polyic_m__E3_P1,x,3,3.199999881,2,0.3392323031,0,0.3439571647,0.004724861621,4012,3922
Mouse,POLYIC_20190531_polyic_m__E3_P1,x,4,3.199999881,0,0.2604685942,2,0.2618561958,0.001387601601,4012,3922
Mouse,POLYIC_20190531_polyic_m__E3_P1,x,5,3.199999881,4,0.2136091725,2,0.2078021418,-0.005807030718,4012,3922
Mouse,POLYIC_20190531_polyic_m__E3_P1,x,6,3.199999881,2,0.1702392822,0,0.1863844977,0.01614521555,4012,3922
Mouse,POLYIC_20190531_polyic_m__E3_P1,x,7,3.199999881,6,0.1562811565,5,0.1598674146,0.003586258054,4012,3922
Mouse,POLYIC_20190531_polyic_m__E3_P1,x,8,3.199999881,0,0.1358424726,2,0.1514533401,0.01561086755,4012,3922
Mouse,POLYIC_20190531_polyic_m__E3_P1,y,2,4.999999925,0,0.523907359,1,0.5395295025,0.01562214352,5354,5186
Mouse,POLYIC_20190531_polyic_m__E3_P1,y,3,4.999999925,2,0.3866268211,1,0.3802545314,-0.006372289638,5354,5186
Mouse,POLYIC_20190531_polyic_m__E3_P1,y,4,4.999999925,2,0.2803511393,1,0.2946394138,0.01428827447,5354,5186
Mouse,POLYIC_20190531_polyic_m__E3_P1,y,5,4.999999925,1,0.2478520732,0,0.5188970305,0.2710449573,5354,5186
Mouse,POLYIC_20190531_polyic_m__E3_P1,y,6,4.999999925,2,0.2203959656,1,0.2059390667,-0.01445689892,5354,5186
Mouse,POLYIC_20190531_polyic_m__E3_P1,y,7,4.999999925,2,0.1598804632,2,0.1666023911,0.006721927848,5354,5186
Mouse,POLYIC_20190531_polyic_m__E3_P1,y,8,4.999999925,6,0.1447515876,7,0.2011183957,0.05636680808,5354,5186
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,x,2,3.199999881,0,0.5079324463,0,0.5119825708,0.004050124542,3908,3672
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,x,3,3.199999881,2,0.3385363357,2,0.3349673203,-0.00356901546,3908,3672
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,x,4,3.199999881,0,0.2597236438,2,0.2587145969,-0.001009046858,3908,3672
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,x,5,3.199999881,1,0.2149437052,1,0.2192265795,0.004282874301,3908,3672
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,x,6,3.199999881,2,0.1814227226,0,0.1925381264,0.01111540374,3908,3672
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,x,7,3.199999881,6,0.153531218,6,0.1609477124,0.007416494404,3908,3672
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,x,8,3.199999881,4,0.1379222108,0,0.1418845316,0.003962320741,3908,3672
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,y,2,4.999999925,1,0.5001888218,1,0.5157232704,0.01553444869,5296,5088
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,y,3,4.999999925,1,0.3410120846,2,0.3773584906,0.03634640597,5296,5088
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,y,4,4.999999925,2,0.2556646526,0,0.2623820755,0.006717422904,5296,5088
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,y,5,4.999999925,3,0.2252643505,0,0.5151336478,0.2898692973,5296,5088
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,y,6,4.999999925,3,0.1786253776,1,0.2047955975,0.02617021984,5296,5088
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,y,7,4.999999925,6,0.1618202417,5,0.1990959119,0.03727567026,5296,5088
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,y,8,4.999999925,1,0.1399169184,1,0.228577044,0.0886601256,5296,5088
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,x,2,3.199999881,1,0.5193778684,1,0.501897019,-0.01748084946,3922,3690
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,x,3,3.199999881,2,0.3365629781,2,0.3406504065,0.004087428432,3922,3690
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,x,4,3.199999881,1,0.2646608873,1,0.252303523,-0.01235736427,3922,3690
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,x,5,3.199999881,3,0.2113717491,3,0.2243902439,0.01301849479,3922,3690
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,x,6,3.199999881,5,0.1777154513,0,0.1807588076,0.003043356288,3922,3690
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,x,7,3.199999881,4,0.1565527792,0,0.1474254743,-0.00912730494,3922,3690
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,x,8,3.199999881,1,0.1545130036,0,0.1501355014,-0.004377502215,3922,3690
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,y,2,4.999999925,1,0.509749816,0,0.548840745,0.03909092892,5436,5262
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,y,3,4.999999925,2,0.3535688006,2,0.3629798556,0.00941105498,5436,5262
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,y,4,4.999999925,3,0.2619573216,2,0.2776510832,0.01569376168,5436,5262
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,y,5,4.999999925,1,0.2325239146,2,0.5001900418,0.2676661272,5436,5262
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,y,6,4.999999925,2,0.1826710817,2,0.2164576207,0.033786539,5436,5262
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,y,7,4.999999925,2,0.1674025018,3,0.1736982136,0.006295711767,5436,5262
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,y,8,4.999999925,6,0.1464311994,7,0.2044849867,0.05805378729,5436,5262
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,x,2,3.199999881,1,0.5098984772,0,0.5288971368,0.01899865964,3940,3772
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,x,3,3.199999881,2,0.3411167513,1,0.34252386,0.001407108752,3940,3772
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,x,4,3.199999881,1,0.2558375635,0,0.2879109226,0.03207335914,3940,3772
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,x,5,3.199999881,3,0.2253807107,1,0.2184517497,-0.006928960925,3940,3772
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,x,6,3.199999881,5,0.1736040609,4,0.1818663839,0.008262322968,3940,3772
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,x,7,3.199999881,4,0.1565989848,6,0.1580063627,0.001407377901,3940,3772
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,x,8,3.199999881,1,0.1385786802,0,0.1625132556,0.02393457536,3940,3772
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,y,2,4.999999925,0,0.5110560427,0,0.5284536892,0.01739764647,5246,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,y,3,4.999999925,1,0.3423560808,2,0.4009026688,0.05854658794,5246,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,y,4,4.999999925,2,0.2876477316,0,0.2921899529,0.004542221299,5246,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,y,5,4.999999925,3,0.2268394968,0,0.5029434851,0.2761039883,5246,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,y,6,4.999999925,4,0.1896683187,2,0.228610675,0.03894235632,5246,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,y,7,4.999999925,6,0.1690812047,5,0.1852433281,0.01616212337,5246,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,y,8,4.999999925,6,0.1479222265,1,0.1777864992,0.02986427276,5246,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,x,2,3.199999881,0,0.5078369906,1,0.5072192513,-0.0006177392587,3828,3740
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,x,3,3.199999881,2,0.3591954023,1,0.3398395722,-0.01935583011,3828,3740
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,x,4,3.199999881,2,0.2664576803,1,0.2660427807,-0.0004148995021,3828,3740
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,x,5,3.199999881,1,0.2283176594,0,0.2093582888,-0.01895937058,3828,3740
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,x,6,3.199999881,2,0.1896551724,1,0.1868983957,-0.002756776692,3828,3740
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,x,7,3.199999881,6,0.1669278997,5,0.1655080214,-0.001419878296,3828,3740
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,x,8,3.199999881,2,0.1423719958,0,0.1526737968,0.01030180097,3828,3740
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,y,2,4.999999925,1,0.5143513203,0,0.5413820812,0.02703076084,5226,4978
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,y,3,4.999999925,1,0.3383084577,2,0.3959421454,0.05763368773,5226,4978
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,y,4,4.999999925,1,0.2686567164,0,0.2908798714,0.02222315502,5226,4978
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,y,5,4.999999925,3,0.2265595101,0,0.5052229811,0.278663471,5226,4978
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,y,6,4.999999925,3,0.1766169154,2,0.2284049819,0.0517880665,5226,4978
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,y,7,4.999999925,5,0.1662839648,5,0.1715548413,0.00527087651,5226,4978
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,y,8,4.999999925,1,0.1611174895,4,0.1803937324,0.01927624295,5226,4978
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,x,2,3.199999881,0,0.5105833764,1,0.5114361702,0.0008527938576,3874,3760
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,x,3,3.199999881,2,0.3477026329,0,0.3664893617,0.01878672876,3874,3760
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,x,4,3.199999881,0,0.2728446051,3,0.2622340426,-0.01061056251,3874,3760
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,x,5,3.199999881,0,0.2080536913,3,0.2122340426,0.004180351278,3874,3760
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,x,6,3.199999881,2,0.181724316,0,0.189893617,0.008169301069,3874,3760
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,x,7,3.199999881,0,0.1504904491,6,0.1667553191,0.01626487,3874,3760
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,x,8,3.199999881,4,0.1424883841,3,0.1444148936,0.001926509518,3874,3760
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,y,2,4.999999925,0,0.5110619469,1,0.5340122982,0.02295035133,5424,5204
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,y,3,4.999999925,2,0.3377581121,1,0.3989239047,0.06116579259,5424,5204
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,y,4,4.999999925,2,0.2807890855,1,0.3038047656,0.02301568002,5424,5204
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,y,5,4.999999925,3,0.2284292035,2,0.5144119908,0.2859827872,5424,5204
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,y,6,4.999999925,2,0.1769911504,1,0.2482705611,0.07127941066,5424,5204
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,y,7,4.999999925,0,0.1769911504,5,0.1846656418,0.007674491372,5424,5204
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,y,8,4.999999925,2,0.1650073746,1,0.2715219062,0.1065145316,5424,5204
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,x,2,3.199999881,0,0.5022556391,0,0.5087134803,0.006457841169,3990,3902
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,x,3,3.199999881,1,0.3413533835,0,0.3357252691,-0.005628114366,3990,3902
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,x,4,3.199999881,0,0.2578947368,2,0.266017427,0.008122690118,3990,3902
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,x,5,3.199999881,4,0.2055137845,3,0.2129677089,0.007453924406,3990,3902
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,x,6,3.199999881,2,0.1736842105,0,0.1745258842,0.0008416736357,3990,3902
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,x,7,3.199999881,4,0.1656641604,3,0.1568426448,-0.008821515603,3990,3902
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,x,8,3.199999881,1,0.135839599,2,0.147360328,0.01152072904,3990,3902
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,y,2,4.999999925,1,0.5236051502,0,0.5512773723,0.02767222205,5592,5480
