condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
current_best,Mouse,POLYIC_20190619_mouse43__E3_P1,0.4493519067764282,14.371064728377734,0.20859573781490326,9375,49.962666666666664,0.15718705039394604
paper_width,Mouse,POLYIC_20190619_mouse43__E3_P1,0.4627309739589691,10.857882809970864,0.2139316201210022,9353,49.973270608360956,0.1654196549473332
current_best,Mouse,POLYIC_20190628_mouse33__E3_P1,0.4462020993232727,15.268274100932574,0.21055808663368225,9479,49.97890072792489,0.15859615990916665
paper_width,Mouse,POLYIC_20190628_mouse33__E3_P1,0.4595034420490265,11.681516051477868,0.2145998179912567,9468,49.93662864385298,0.16543525097794978
current_best,Mouse,POLYIC_20190628_mouse34__E6_P1,0.4474819004535675,15.715896907503584,0.21293318271636963,9541,49.973797295880935,0.1564409855323275
paper_width,Mouse,POLYIC_20190628_mouse34__E6_P1,0.4605100750923157,11.998714922266766,0.21675576269626617,9381,49.98401023345059,0.16541871800268293
current_best,Mouse,POLYIC_20190628_mouse35__E3_P1,0.4475713074207306,14.905141637828448,0.21019147336483002,9375,49.984,0.1575419050674528
paper_width,Mouse,POLYIC_20190628_mouse35__E3_P1,0.4607234001159668,11.415292807348028,0.2144221067428589,9398,49.909555224515856,0.16637244652727878
current_best,Mouse,POLYIC_20190628_mouse36__E3_P1,0.4487984776496887,15.546603916563633,0.20868225395679474,9801,49.96939087848179,0.15485406772653532
paper_width,Mouse,POLYIC_20190628_mouse36__E3_P1,0.46269845962524414,11.751920204821847,0.21260462701320648,9675,49.94832041343669,0.1655200829020138
current_best,Mouse,POLYIC_20190629_polyic_mo__E3_P1,0.4506828486919403,14.649074533911385,0.21366789937019348,9545,49.9476165531692,0.15710293852865945
paper_width,Mouse,POLYIC_20190629_polyic_mo__E3_P1,0.4636639654636383,10.980861887970713,0.21722817420959473,9570,49.98955067920585,0.16873066576734166
current_best,Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,0.4536835253238678,14.755651187538737,0.20471300184726715,9697,49.98453129833969,0.15485425893354893
paper_width,Mouse,POLYIC_20190629_polyic_mo__E3_P1_1,0.4668869376182556,11.06365910056156,0.20756348967552185,9524,49.973750524989505,0.16420926971283248
current_best,Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,0.44880878925323486,15.828557189135312,0.20651917159557343,9922,49.93448901431163,0.1500710069696728
paper_width,Mouse,POLYIC_20190629_polyic_mo__E3_P1_2,0.4637914299964905,12.383993613411835,0.20866142213344574,9672,49.95347394540943,0.15987573997451962
current_best,Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.45120933651924133,14.529846382820391,0.21033471822738647,9482,49.94199535962877,0.15965483582957737
paper_width,Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.4634677469730377,11.434528105204073,0.21258994936943054,9478,49.973623127242035,0.16574461040196697
current_best,Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.45305830240249634,15.04183744287454,0.206554114818573,9538,49.95282029775635,0.15775744519977866
paper_width,Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.46596089005470276,11.379472324434353,0.2097887247800827,9553,49.96859625248613,0.16723929158882644
current_best,Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,0.4511212408542633,14.984412795736478,0.2090989500284195,9738,49.994865475456976,0.1553837870687377
paper_width,Mouse,POLYIC_20190629_polyic_mo__E4_P1_2,0.46399983763694763,11.458576127211042,0.21195107698440552,9733,49.948628377684166,0.16460964030681818
current_best,Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,0.4539410471916199,14.253518173956339,0.21109849214553833,9638,49.963685411911186,0.1577828019308054
paper_width,Mouse,POLYIC_20190629_polyic_mo__E4_P1_4,0.46672484278678894,10.723374267555823,0.21254777908325195,9599,49.93749348890509,0.16604432213539264
