domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,paper_width_raw_prediction_path,paper_width_filtered_prediction_path,paper_width_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,paper_width_raw_dice,paper_width_raw_hd95_mm,paper_width_raw_assd_mm,paper_width_raw_fp_voxels,paper_width_raw_fn_voxels,paper_width_raw_surface_dice_0.1mm,paper_width_raw_surface_dice_0.2mm,paper_width_raw_surface_dice_0.5mm,paper_width_raw_surface_dice_1mm,paper_width_raw_iou,paper_width_raw_precision,paper_width_raw_recall,paper_width_raw_fp_fn_ratio,paper_width_raw_total_residual_error,paper_width_filtered_dice,paper_width_filtered_hd95_mm,paper_width_filtered_assd_mm,paper_width_filtered_fp_voxels,paper_width_filtered_fn_voxels,paper_width_filtered_surface_dice_0.1mm,paper_width_filtered_surface_dice_0.2mm,paper_width_filtered_surface_dice_0.5mm,paper_width_filtered_surface_dice_1mm,paper_width_filtered_iou,paper_width_filtered_precision,paper_width_filtered_recall,paper_width_filtered_fp_fn_ratio,paper_width_filtered_total_residual_error
Mouse,POLYIC_20190614_polyic___E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190614_polyic___E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190614_polyic___E3_P1_6_probability.nii.gz,0.9821217888545372,0.10000000149011612,0.022539770877514704,2425,1727,0.8180986762936221,0.976101083032491,1.0,1.0,0.9648716104742163,0.9791788302366315,0.9850824911462382,1.404169079328315,4152,0.9821217888545372,0.10000000149011612,0.022539770877514704,2425,1727,0.8180986762936221,0.976101083032491,1.0,1.0,0.9648716104742163,0.9791788302366315,0.9850824911462382,1.404169079328315,4152,0.9834570104236938,0.10000000149011612,0.019519762563739544,1013,2788,0.8308779350621259,0.9837535148645725,0.9999759667379653,1.0,0.9674524545524605,0.9911136453353218,0.9759177679882526,0.3633428981348637,3801,0.9834570104236938,0.10000000149011612,0.019519762563739544,1013,2788,0.8308779350621259,0.9837535148645725,0.9999759667379653,1.0,0.9674524545524605,0.9911136453353218,0.9759177679882526,0.3633428981348637,3801
Mouse,POLYIC_20190614_polyic___E4_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190614_polyic___E4_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190614_polyic___E4_P1_5_probability.nii.gz,0.9817799368095277,0.10000000149011612,0.02219739145926697,2452,1775,0.8125257519571487,0.9821372306648246,0.9997576286386001,1.0,0.9642119344351124,0.9789233004117349,0.9846532941379906,1.3814084507042252,4227,0.9817799368095277,0.10000000149011612,0.02219739145926697,2452,1775,0.8125257519571487,0.9821372306648246,0.9997576286386001,1.0,0.9642119344351124,0.9789233004117349,0.9846532941379906,1.3814084507042252,4227,0.9828649043987044,0.10000000149011612,0.01978139886030953,1160,2776,0.828450465707028,0.9856538042820854,0.9996854965525583,1.0,0.9663071391884951,0.9898284872505348,0.9759986166349646,0.41786743515850144,3936,0.9828649043987044,0.10000000149011612,0.01978139886030953,1160,2776,0.828450465707028,0.9856538042820854,0.9996854965525583,1.0,0.9663071391884951,0.9898284872505348,0.9759986166349646,0.41786743515850144,3936
Mouse,POLYIC_20190618_mouse33__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz,0.9806378487886942,0.10000000149011612,0.023970804621528136,2692,1647,0.8002996254681648,0.9768789013732834,0.9999250936329588,1.0,0.962011241660684,0.9760862033738708,0.9852321431773757,1.6344869459623559,4339,0.9806378487886942,0.10000000149011612,0.023970804621528136,2692,1647,0.8002996254681648,0.9768789013732834,0.9999250936329588,1.0,0.962011241660684,0.9760862033738708,0.9852321431773757,1.6344869459623559,4339,0.9836191059399878,0.10000000149011612,0.018722869135912208,1337,2301,0.830283691479284,0.9897292715760084,1.0,1.0,0.9677662298538937,0.9879072375680613,0.9793680397396123,0.5810517166449369,3638,0.9836191059399878,0.10000000149011612,0.018722869135912208,1337,2301,0.830283691479284,0.9897292715760084,1.0,1.0,0.9677662298538937,0.9879072375680613,0.9793680397396123,0.5810517166449369,3638
Mouse,POLYIC_20190618_mouse34__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse34__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse34__E3_P1_probability.nii.gz,0.9807221321808032,0.10000000149011612,0.024129337130656296,2986,1296,0.8043385472896634,0.9745913781415552,0.9998242486630344,1.0,0.9621734790328708,0.9733166525177606,0.9882411649956903,2.3040123456790123,4282,0.9807221321808032,0.10000000149011612,0.024129337130656296,2986,1296,0.8043385472896634,0.9745913781415552,0.9998242486630344,1.0,0.9621734790328708,0.9733166525177606,0.9882411649956903,2.3040123456790123,4282,0.9839003741878578,0.10000000149011612,0.018701257134919495,1527,2014,0.8352507707346417,0.9874176003208261,1.0,1.0,0.9683109305364143,0.9860837707786526,0.9817266252325001,0.7581926514399205,3541,0.9839003741878578,0.10000000149011612,0.018701257134919495,1527,2014,0.8352507707346417,0.9874176003208261,1.0,1.0,0.9683109305364143,0.9860837707786526,0.9817266252325001,0.7581926514399205,3541
Mouse,POLYIC_20190618_mouse35__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz,0.9811554129451782,0.10000000149011612,0.02288288950756467,2333,1872,0.805824030368872,0.9801703254164481,0.9998751279938064,1.0,0.9630079262445788,0.9791325658983372,0.9831866355308065,1.2462606837606838,4205,0.9811905903653875,0.10000000149011612,0.02278769567022354,2325,1872,0.805985062323583,0.9803661978867434,1.0,1.0,0.9630757049223596,0.9792026334385874,0.9831866355308065,1.2419871794871795,4197,0.9833588198254924,0.10000000149011612,0.01952993176320523,1680,2020,0.8267304529825086,0.9881895649573927,1.0,1.0,0.9672624314280658,0.9848648648648649,0.9818573738099515,0.8316831683168316,3700,0.9833588198254924,0.10000000149011612,0.01952993176320523,1680,2020,0.8267304529825086,0.9881895649573927,1.0,1.0,0.9672624314280658,0.9848648648648649,0.9818573738099515,0.8316831683168316,3700
Mouse,POLYIC_20190618_mouse36__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse36__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse36__E3_P1_probability.nii.gz,0.9813942635913478,0.10000000149011612,0.022459627007651896,2283,2023,0.8105613447011101,0.9784060822463504,0.9999028395151692,1.0,0.9634682277084924,0.98029297262769,0.9824980317855814,1.1285219970341078,4306,0.9813942635913478,0.10000000149011612,0.022459627007651896,2283,2023,0.8105613447011101,0.9784060822463504,0.9999028395151692,1.0,0.9634682277084924,0.98029297262769,0.9824980317855814,1.1285219970341078,4306,0.9833057994956961,0.10000000149011612,0.019012441861855054,1343,2497,0.8297856883399928,0.987988860636881,0.999903135972878,1.0,0.9671598392200462,0.9882638749311824,0.9783972246013825,0.5378454144973969,3840,0.9833057994956961,0.10000000149011612,0.019012441861855054,1343,2497,0.8297856883399928,0.987988860636881,0.999903135972878,1.0,0.9671598392200462,0.9882638749311824,0.9783972246013825,0.5378454144973969,3840
Mouse,POLYIC_20190619_mouse38__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz,0.9795827903224377,0.10000000149011612,0.025345486174946457,3298,1308,0.7988022173826965,0.9717877647990497,0.9995792912294595,1.0,0.9599826238053866,0.9710172947131609,0.9883007459616107,2.521406727828746,4606,0.9795827903224377,0.10000000149011612,0.025345486174946457,3298,1308,0.7988022173826965,0.9717877647990497,0.9995792912294595,1.0,0.9599826238053866,0.9710172947131609,0.9883007459616107,2.521406727828746,4606,0.98347000219207,0.10000000149011612,0.01857834953686904,1812,1883,0.833465660976578,0.9886859865025804,1.0,1.0,0.9674775995915996,0.9837824775577055,0.9831577252643066,0.9622942113648434,3695,0.9834788015979886,0.10000000149011612,0.018555768601430524,1810,1883,0.8335070219840206,0.9887350503697087,1.0,1.0,0.967494630848854,0.9838000877122323,0.9831577252643066,0.9612320764737121,3693
Mouse,POLYIC_20190619_mouse39__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz,0.9816612079242863,0.10000000149011612,0.022433551598412992,1996,2265,0.8125648888137721,0.9782939372721347,1.0,1.0,0.9639829254892016,0.9827990348155808,0.9805260126043557,0.8812362030905078,4261,0.9816612079242863,0.10000000149011612,0.022433551598412992,1996,2265,0.8125648888137721,0.9782939372721347,1.0,1.0,0.9639829254892016,0.9827990348155808,0.9805260126043557,0.8812362030905078,4261,0.9813753831150739,0.10000000149011612,0.02249916244303115,678,3600,0.8106005701309369,0.9772913948881481,1.0,1.0,0.9634318343063759,0.994020478538104,0.9690479670532804,0.18833333333333332,4278,0.9813753831150739,0.10000000149011612,0.02249916244303115,678,3600,0.8106005701309369,0.9772913948881481,1.0,1.0,0.9634318343063759,0.994020478538104,0.9690479670532804,0.18833333333333332,4278
Mouse,POLYIC_20190619_mouse42__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse42__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse42__E3_P1_probability.nii.gz,0.9819466857670501,0.10000000149011612,0.021270493845654537,2796,1388,0.8123552500060948,0.9838611375216363,1.0,1.0,0.9645336565766163,0.9760170865392038,0.9879487736053831,2.0144092219020173,4184,0.9819466857670501,0.10000000149011612,0.021270493845654537,2796,1388,0.8123552500060948,0.9838611375216363,1.0,1.0,0.9645336565766163,0.9760170865392038,0.9879487736053831,2.0144092219020173,4184,0.9834767040740579,0.10000000149011612,0.018457559010222533,1222,2562,0.8284075655887736,0.9914338010982306,1.0,1.0,0.9674905710628281,0.9892651644924672,0.9777555893205991,0.4769711163153786,3784,0.9834767040740579,0.10000000149011612,0.018457559010222533,1222,2562,0.8284075655887736,0.9914338010982306,1.0,1.0,0.9674905710628281,0.9892651644924672,0.9777555893205991,0.4769711163153786,3784
Mouse,POLYIC_20190619_mouse43__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse43__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse43__E3_P1_probability.nii.gz,0.9823107945408468,0.10000000149011612,0.02099578060472869,2244,1958,0.8221520163538376,0.9813928637799666,0.999698011522022,1.0,0.9652365272928835,0.9811295368159036,0.9834949001095844,1.146067415730337,4202,0.9823107945408468,0.10000000149011612,0.02099578060472869,2244,1958,0.8221520163538376,0.9813928637799666,0.999698011522022,1.0,0.9652365272928835,0.9811295368159036,0.9834949001095844,1.146067415730337,4202,0.9840848243645174,0.10000000149011612,0.017598772062081373,1089,2662,0.8406416119222824,0.9894147960723322,0.9999303605004759,1.0,0.9686682982651041,0.9906968400010251,0.9775604821714575,0.4090909090909091,3751,0.9840848243645174,0.10000000149011612,0.017598772062081373,1089,2662,0.8406416119222824,0.9894147960723322,0.9999303605004759,1.0,0.9686682982651041,0.9906968400010251,0.9775604821714575,0.4090909090909091,3751
