domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,level0_raw_prediction_path,level0_filtered_prediction_path,level0_probability_path,level0_inference_seconds,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,level0_raw_dice,level0_raw_hd95_mm,level0_raw_assd_mm,level0_raw_fp_voxels,level0_raw_fn_voxels,level0_raw_surface_dice_0.1mm,level0_raw_surface_dice_0.2mm,level0_raw_surface_dice_0.5mm,level0_raw_surface_dice_1mm,level0_raw_iou,level0_raw_precision,level0_raw_recall,level0_raw_fp_fn_ratio,level0_raw_total_residual_error,level0_filtered_dice,level0_filtered_hd95_mm,level0_filtered_assd_mm,level0_filtered_fp_voxels,level0_filtered_fn_voxels,level0_filtered_surface_dice_0.1mm,level0_filtered_surface_dice_0.2mm,level0_filtered_surface_dice_0.5mm,level0_filtered_surface_dice_1mm,level0_filtered_iou,level0_filtered_precision,level0_filtered_recall,level0_filtered_fp_fn_ratio,level0_filtered_total_residual_error
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_12_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_12_probability.nii.gz,9.416913125000008,0.966888657926783,0.20000000298023224,0.04594155094986099,3013,4410,0.6742134592798061,0.9216582952245296,0.9988254991628558,1.0,0.93589976080067,0.9729516217356566,0.9609007890770458,0.683219954648526,7423,0.966888657926783,0.20000000298023224,0.04594155094986099,3013,4410,0.6742134592798061,0.9216582952245296,0.9988254991628558,1.0,0.93589976080067,0.9729516217356566,0.9609007890770458,0.683219954648526,7423,0.9571820554576483,0.30000000447034836,0.09577615964498841,4076,5521,0.6036815258372145,0.8597373154924719,0.9887139301643626,0.9925580936891649,0.9178803073605668,0.9633930576137231,0.9510506250554127,0.738272052164463,9597,0.9585291752300956,0.30000000447034836,0.06482370297314005,3761,5521,0.6082077509372129,0.8661833709873631,0.9961270140768143,1.0,0.9203610436632891,0.9661262721786904,0.9510506250554127,0.6812171708023909,9282
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_13_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_13_probability.nii.gz,9.45640079200001,0.9704248184583953,0.20000000298023224,0.04213740884375149,2657,4002,0.693677694337325,0.9416988025167444,0.9990612949056221,0.9995179622488329,0.9425487675463949,0.9762566462624548,0.9646622516556291,0.6639180409795102,6659,0.970506715940587,0.20000000298023224,0.0397542425882928,2638,4002,0.694012234434094,0.942152955808818,0.9995431124197274,1.0,0.9427032997376777,0.9764224299733657,0.9646622516556291,0.6591704147926037,6640,0.9640976797100299,0.2828427166893039,0.06092310124531037,4212,3930,0.6421789105447276,0.8920289855072464,0.9979260369815093,0.999400299850075,0.9306839658783266,0.9629003276609238,0.9652980132450331,1.0717557251908396,8142,0.9641997195247797,0.22360680108197992,0.05600805194729991,4188,3930,0.6425642564256425,0.8925642564256425,0.9985248524852485,1.0,0.9308741633883411,0.9631039221905064,0.9652980132450331,1.0656488549618321,8118
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,9.430136250000032,0.9727301486871244,0.14142135834465194,0.035817098698776854,3380,3085,0.7139957471486564,0.9540402087763387,0.999685868934854,1.0,0.9469081054446908,0.9715212537388886,0.9739420559168849,1.0956239870340356,6465,0.9727301486871244,0.14142135834465194,0.035817098698776854,3380,3085,0.7139957471486564,0.9540402087763387,0.999685868934854,1.0,0.9469081054446908,0.9715212537388886,0.9739420559168849,1.0956239870340356,6465,0.9697996427283477,0.20000000298023224,0.0437120684658374,4448,2754,0.6922710605266917,0.9294014000666698,0.9994285442163913,1.0,0.9413699343851252,0.9629592618500383,0.9767379001604866,1.6151053013798111,7202,0.9697996427283477,0.20000000298023224,0.0437120684658374,4448,2754,0.6922710605266917,0.9294014000666698,0.9994285442163913,1.0,0.9413699343851252,0.9629592618500383,0.9767379001604866,1.6151053013798111,7202
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,9.276944333000017,0.9431441148451102,5.860034347515313,0.5670974187705607,9348,4498,0.6560671903727228,0.8642403476516798,0.9122304863780712,0.9130244024736754,0.8924056042956942,0.9247276328821393,0.9623090523634352,2.0782570031124945,13846,0.9708264295134075,0.20000000298023224,0.03661220276147824,2404,4498,0.7185647925676758,0.9465687284043843,0.999130454680671,1.0,0.9433068020337925,0.9794959273316559,0.9623090523634352,0.5344597598932859,6902,0.9231955423606888,5.936329305881805,0.6614586690601939,16130,3195,0.6213840045377198,0.823778462037112,0.8946398184912082,0.8954298679199416,0.8573474374211074,0.8780561561606968,0.9732275283017287,5.048513302034428,19325,0.9680562443478514,0.20000000298023224,0.044162944216070754,4470,3195,0.6939504999773766,0.9199809963350075,0.9991176869824895,1.0,0.9380901226889806,0.9629396255824365,0.9732275283017287,1.3990610328638498,7665
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,9.507691249999993,0.9682144609483028,0.20000000298023224,0.04616971737743418,3318,3808,0.6877863918955738,0.9178906695068486,0.9995541574814851,0.9999504619423872,0.9383873143232634,0.9703352704514976,0.9661029019049314,0.8713235294117647,7126,0.9682230984709261,0.20000000298023224,0.045976618122612334,3316,3808,0.6878204651854054,0.9179361422803498,0.9996036759059721,1.0,0.9384035415369717,0.9703526214147772,0.9661029019049314,0.8707983193277311,7124,0.9641801143178493,0.40000057220458984,0.06365205499264164,5542,2611,0.6498859167920773,0.8743628331472402,0.9993203553570562,1.0,0.9308376172782953,0.95192199252197,0.9767580559017269,2.1225584067407124,8153,0.9641801143178493,0.40000057220458984,0.06365205499264164,5542,2611,0.6498859167920773,0.8743628331472402,0.9993203553570562,1.0,0.9308376172782953,0.95192199252197,0.9767580559017269,2.1225584067407124,8153
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,9.407734915999981,0.9693407369840094,0.20000000298023224,0.04048972155371703,4121,2952,0.6978620019436346,0.935204081632653,0.9992954324586978,1.0,0.9405055305547377,0.9644536068246314,0.9742776480429403,1.3960027100271002,7073,0.9693911611071374,0.20000000298023224,0.04037013637326214,4109,2952,0.6980655195878293,0.9354768153980753,0.9993681345387382,1.0,0.9406004727734641,0.9645534458812467,0.9742776480429403,1.3919376693766938,7061,0.9653157708230699,0.22360680108197992,0.04993575913744521,4950,3076,0.6708377621026186,0.9066576480819403,0.9967388153444777,1.0,0.9329568805653474,0.9575610007030299,0.973197169844202,1.6092327698309492,8026,0.9653068280034572,0.22360680108197992,0.050613841807421345,4950,3078,0.6708701744214137,0.9066531381359617,0.9955307532492632,0.999951683818911,0.932940174081561,0.9575602729860421,0.9731797427764804,1.608187134502924,8028
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,9.497814708000078,0.9687749212433635,0.20000000298023224,0.0412556679308812,2701,4386,0.6947017145068073,0.9360143157691099,0.9979203443522839,0.9999516359151694,0.939440808025567,0.9760209517045455,0.961635687732342,0.6158230734154126,7087,0.9687749212433635,0.20000000298023224,0.0412556679308812,2701,4386,0.6947017145068073,0.9360143157691099,0.9979203443522839,0.9999516359151694,0.939440808025567,0.9760209517045455,0.961635687732342,0.6158230734154126,7087,0.9672963550756813,0.20000000298023224,0.04626582934014489,3128,4311,0.6833669258086189,0.9223293982147999,0.9965447739706306,0.9999520107495921,0.9366640273130529,0.9723533259090347,0.9622917122239231,0.7255857109719323,7439,0.9672963550756813,0.20000000298023224,0.04626582934014489,3128,4311,0.6833669258086189,0.9223293982147999,0.9965447739706306,0.9999520107495921,0.9366640273130529,0.9723533259090347,0.9622917122239231,0.7255857109719323,7439
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,9.730528290999928,0.9713126856467891,0.20000000298023224,0.03918840784001993,3342,3264,0.7062899526667643,0.9408578539013321,0.9988288683940858,1.0,0.9442253949223665,0.9709837901664394,0.9716418040121982,1.0238970588235294,6606,0.9713126856467891,0.20000000298023224,0.03918840784001993,3342,3264,0.7062899526667643,0.9408578539013321,0.9988288683940858,1.0,0.9442253949223665,0.9709837901664394,0.9716418040121982,1.0238970588235294,6606,0.9670833225054789,0.22360680108197992,0.05009355593814213,4144,3456,0.6784711725329302,0.9092588593776242,0.9968089445524125,0.9999040284075914,0.9362646025343206,0.9642101444894504,0.9699736748364451,1.1990740740740742,7600,0.9671000770956593,0.22360680108197992,0.04978399715583057,4140,3456,0.6785362927414517,0.9093461307738452,0.9969046190761848,1.0,0.9362960105334664,0.9642434554295536,0.9699736748364451,1.1979166666666667,7596
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,9.416721084000073,0.9676139458870529,0.20000000298023224,0.041635256424114614,2529,4605,0.6855186859784913,0.936368048637188,0.9983140470534141,1.0,0.9372597993087497,0.9768198566479075,0.9585799348792027,0.549185667752443,7134,0.9676139458870529,0.20000000298023224,0.041635256424114614,2529,4605,0.6855186859784913,0.936368048637188,0.9983140470534141,1.0,0.9372597993087497,0.9768198566479075,0.9585799348792027,0.549185667752443,7134,0.9581560887709499,0.3162277707289988,0.11559809792698743,5035,4300,0.6305606412984314,0.8711217774258994,0.9837943490524024,0.9866148745608392,0.9196733584022442,0.9550096950309616,0.9613232833834032,1.1709302325581394,9335,0.9606795352913418,0.2828427166893039,0.05846153180058857,4449,4300,0.6391152794844146,0.8829400406249216,0.9971412092183464,1.0,0.9243342817853961,0.9600366487913983,0.9613232833834032,1.0346511627906976,8749
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,9.80090041699998,0.9697504559704817,0.20000000298023224,0.04589926051951408,4698,2500,0.6915315832257447,0.9274613876536126,0.9981112226844546,0.9987328455984316,0.941277248400992,0.9608747793064393,0.9787916320263323,1.8792,7198,0.969978730380247,0.20000000298023224,0.04284179177150497,4642,2500,0.6924587024180033,0.9287048120660761,0.999449365573378,1.0,0.9417074763303951,0.9613231128145309,0.9787916320263323,1.8568,7142,0.9667682544983927,0.2828427166893039,0.05451262491191293,5867,2093,0.6712283202660965,0.9018531717747683,0.9929436920883821,0.9999049655500118,0.9356741686532789,0.9517722684378391,0.9822443543324454,2.8031533683707597,7960,0.9667843991883971,0.2828427166893039,0.053919050201476276,5863,2093,0.6712921161431354,0.9019388870408211,0.9930380649146985,1.0,0.9357044148665358,0.9518035643824806,0.9822443543324454,2.801242236024845,7956
