relative_path,extension,size_bytes,detected_format,annotation_candidate,name_keyword_matches,hidden_file
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/645f645e-4e6f-4897-8bcd-3db5e9559aff.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/697e8abc-ecfe-458b-b357-abcd482131df.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/7123503a-1ccb-4da0-8964-49521f8bf54b.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/71d60f74-d71e-4fcb-9b76-75ea67ef4caf.dcm,.dcm,134136,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/73089f7a-65c7-45ec-afac-10e2aa0ee92d.dcm,.dcm,134140,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/7eb540fd-689f-4cb2-af6d-c995fe925e09.dcm,.dcm,134140,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/86d70e64-ae05-42b6-8c73-db05c3029819.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/8757ac82-1836-45b2-b843-4c1e7e94f665.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/9191d56c-9070-4488-818e-440666ae72d8.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/97534b12-4289-43bd-9d93-714d921951c3.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/978fd7b8-bdeb-4a81-aec8-76cd5a9e6a87.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/9cd113bf-2426-4e55-94dd-3f669f118083.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/9f0d5b89-912d-43aa-aee2-db5efc04417e.dcm,.dcm,134136,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/a6798f7d-8b74-4f31-a8bc-1bc1cc45e441.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/aa606abd-0e56-4219-ab38-686575b81c43.dcm,.dcm,134136,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/aca2e31a-af9d-4b24-89aa-dd215f9a134b.dcm,.dcm,134136,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/aefcdb1e-5911-485f-8382-4705767862a4.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/af00c35d-077d-4d9e-92c9-7417632ba286.dcm,.dcm,134136,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/ba67e6c3-1937-42f1-91bd-5ad923548ec3.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/bb0894c0-9557-4b73-bb5b-ba64e5c9a359.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/bef85962-825c-4fb6-aae4-70822faea100.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/c24afe2e-9090-45eb-aef2-4d98991e73f6.dcm,.dcm,134136,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/c828ee43-6fa1-4b23-8379-e0a2db3ef2db.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/d37de276-f0a2-4409-9066-4d878aa93bfc.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/dc214a31-1269-461a-9fa4-07b10a456ba5.dcm,.dcm,134136,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/dda115d0-afab-43f8-b9e8-b0524408f9d6.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/df6ed48d-e8eb-43bd-a23b-18eeabb70ddf.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/e5b011a3-52eb-40cd-94cf-f6f77ace427e.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/f19b97e2-34fc-4c0a-9934-4206445bbe9e.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/fd780f45-274c-4d01-922f-d871f55ef73c.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/960.2/ff5c2817-173f-4619-b582-327ddc6982f0.dcm,.dcm,134138,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/00cb535a-e74d-4483-a5ca-79119d0e7be4.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/1679ef5e-ba3e-4000-9099-f287608f4b3e.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/23e6d21e-6445-4668-a320-966f99477bf0.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/2c8d69f5-02a3-4228-9bc2-b51268697df0.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/445e9390-b8c3-4f60-bdbe-ff4d8a6b1226.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/49e29e41-1ba8-4853-afb6-8c8ba6305849.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/5bd5bc7a-78c2-4375-b8d5-f6473e904ba6.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/bf1c0257-e6b9-40be-8006-4b22754f9d02.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/e91dfecb-3231-40d2-b25f-a57d8982a644.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/f42f66ad-3fe5-40c8-b4ff-a6a7ecb3427a.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/f698aad2-fff8-46f9-99b2-0f592e5d7e1a.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311045_022311/645.2/986.2/ff5b0318-4596-41ad-a5a9-1aa9e8a36a0a.dcm,.dcm,37896,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/01ded991-8c23-4630-ade4-fbb8eb4cfc5d.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/0ba0ee29-484b-4d11-ad4a-df2582a6f793.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/0caad49d-3e58-4a0c-a0d5-25774e6b3f5f.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/0ec6cfa0-3948-4fe1-ae78-0872b7c2ca62.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/16d78b59-38f4-4504-a7c1-88ab1e80346d.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/1ea327ad-cffb-45d5-9cc8-5121fd0324c3.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/1ffd02b4-b84a-4a38-adcc-b3f15795ac7e.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/28d32788-ad65-4ee9-bd3a-f9d5d311fba5.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/2bd4355e-c3a1-4685-a15a-b3103932952a.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/339a1e44-d160-436a-9eaa-2b19685d3ddf.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/35e1618f-9c98-4545-868c-2d0c9df537a4.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/45210a74-15df-4bc4-b982-b05a8ec6d082.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/4528caa1-e527-48df-8eb9-c6674d08b0bb.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/48c3279f-a96a-4821-bb68-241c03f2e22c.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/528fc180-6281-482a-b982-327c15bd140c.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/53edb566-0c9c-41b3-b29a-d5c634fb024f.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/6178a88e-17b6-4609-9229-39ff374c8ed7.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/6585601d-2777-48f4-a98d-ec2e7f18d181.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/6591598c-151d-45ac-b3db-89614d05bd22.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/689183cb-daac-49d8-8a7d-a03d88895fae.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/702fb9a6-cdb5-4eef-91a2-2fc6c854d1df.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/72db628c-f1e7-402e-9638-1f96cf969ba7.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/79a6b004-0a5e-48d7-a6c5-7b925c376a25.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/7e029cbe-2fba-4703-b031-4498b5a6b099.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/8280b43f-1781-4c80-b043-e6ffa98112ee.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/829ef4bc-0608-446c-b103-6e9e4f40aefe.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/8951825d-74d3-44ed-b39f-085af53b37e5.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/89888475-7426-4d86-84e1-b49b5286c172.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/8f5d2e58-d0e0-4094-85b8-1e5c64b57ae9.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/92d19be1-f209-424f-ae66-cd5fd9517ee5.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/96f1d796-83cd-4be3-8220-f0bed362e09a.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/9a6381a0-723c-43ff-85c5-a9cdcb81ca2f.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/9b284d42-1464-4c61-898d-0c6602f3ea0f.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/b9d6bad3-09ad-4068-ae8e-68213e41df4e.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/ba0cde71-d61a-40ac-b8aa-2cc676b65d0a.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/bd83ff92-45bf-45d6-9967-4f5bac81c875.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/c204486a-ad12-4da9-a1e7-ebc6f6c4e1cc.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/c5732202-f4f5-4f62-8641-8401aef8482c.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/caccda0c-90fe-44bc-8cad-3c2061b5c6dc.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/d268df6c-948f-46f2-8a11-a6e3e0ac05bb.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/d7d9898b-274e-4720-9b31-980ee01ebc92.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/d9768efe-5751-45ba-9386-85dbbcf348e6.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/df0b5e96-177b-4733-bd70-6f9277e4eaca.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/df132951-8b36-467b-955b-ec6aa311d1b6.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/e8a03cef-a64f-44c4-9453-1ad2d374e92d.dcm,.dcm,134120,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/e8f221af-95b4-47b8-9e78-144d09868bb2.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/ec11e90c-76fd-4143-be75-56b25baed12c.dcm,.dcm,134106,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/000.1/ed1eb394-75bc-4d05-aff0-26c370163062.dcm,.dcm,134108,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/0618021f-f2ae-495d-b1e7-24bbfa2695af.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/0d64cebd-902b-4f5e-b957-3189685e0908.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/0f8e2dae-b0d9-4e13-8e2d-fb46d739bf8a.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/18a1f7da-e177-40b6-911d-3a3b78fb8ad0.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/1972d04d-4302-4467-8473-94b41dcd8856.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/1ac8c076-b8b0-411e-8f42-9ea28ff0ac3b.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/1bd9f8ac-f4df-4994-acd8-6964365d1df7.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/1c84ba7c-8a75-4eae-b7a2-ac4472632527.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/2343eefa-a81e-46ff-a414-e59a43adadbb.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/376d52be-c04f-42fa-a81f-19b2d5d8a6cb.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/48039fdb-1562-46ab-a970-9db828a57032.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/5ee96f1d-e0a4-4ab9-9fb4-35a60b1a6c7a.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/6dbedcbb-6e65-4830-bf90-e2bfc61d7f7e.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/7d5cc4f8-d02a-4021-9bc9-e0fd12818883.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/83be8b80-4241-4c64-a1a5-663dfadfd75d.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/880c8bb9-0711-48d4-a6cd-5f19feb0c5f4.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/898744bc-ce2a-4358-a388-6e59b344a84b.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/8b4fd4cf-9fa6-4058-af7c-17759146cda3.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/944064ab-a101-4781-8cd9-f050603c619f.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/a27a917b-4d27-481c-82f9-cfac63f24546.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/b4273600-5dbf-4867-b5a3-dfcd5dbd7432.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/b80409c8-5940-4d26-8067-630839c8dfd7.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/ba9ce764-ccb9-46f5-a850-39e8cb59a5c3.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/c157cc1d-d95f-4b5b-9c10-6e2dcf6c8f46.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/c4494899-29f6-41a7-9bc4-bf43853bb59a.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/dd7e46b6-5706-49d5-97bf-131134bea7cf.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/e5081497-c891-4091-847d-3ee1a967acba.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/e55b51f8-aed9-4a9d-8083-a96411fcc8a5.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/eb43a7e8-134e-4804-8740-3005adc5ae1c.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/404.1/fea49975-a0cf-4981-85a4-e1e5e9641cb4.dcm,.dcm,134144,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/0637b486-1c68-45be-9832-d3c7505e8db9.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/0d0be85a-f5f8-4314-87fd-93fa671fffa1.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/0dffeb6e-15bb-4a90-9b20-87b8adf14903.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/149d33a6-0125-4e22-adbe-ffec3997cdcf.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/189ea52f-a0d0-48db-89df-7289ee386e80.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/1cdc09d8-dae5-4afb-ba7b-d348678fba9b.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/2416b786-204e-4783-b3c1-ee75cbb0d98b.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/2e2ee253-ff0f-4389-8467-8de526a962cb.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/329da4bf-16ee-41d7-9ab0-8a2748928a3c.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/3e14934d-f983-447b-b78f-de21e8cde4e7.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/3e9760b7-b07c-4ad0-9470-d81c22deee85.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/4073495e-ff9d-41f7-a709-61036887282a.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/4dee866f-4754-4fd1-8fd3-c03b0a9c2a05.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/4f00f108-809c-44a2-8622-d06f99162ec9.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/5391033e-ae03-48b5-a0ef-41bda3c2b89e.dcm,.dcm,134134,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/5dd9fd92-11b5-4922-86a7-e0ef57c6e5e1.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/5f068ed9-2a78-44bc-a06c-5a4380436658.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/5fa198d7-1229-4a1b-af12-1b7e398dbb37.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/62a84903-6bd2-478c-a66e-7736c8546c33.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/656c83a3-c982-4dc9-98c4-822246ef6ee1.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/666c9879-48a3-4b90-9855-f9d4f2231593.dcm,.dcm,134134,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/66d98662-5948-4de9-9ff4-3b13e963b430.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/6a5d737e-7bdf-4aef-8804-02d66ce9d7a7.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/6a6161a4-39ae-4e9b-b6a1-96d073213fb2.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/73aaca89-c805-4489-82ea-1e83b0688697.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/77b7a0b7-f918-4093-ab01-77c14d61e8ea.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/810a7eb4-b981-4788-b701-9ee67fbbcac3.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/92a94ba3-a38d-4777-b861-e7a841ac77cd.dcm,.dcm,134134,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/9b1d9190-68d7-4c24-9368-0c0d8c4ff32d.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/a8ea7c1a-a466-47c8-a768-ba4379d3690c.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/a9f1b264-0cb5-41b0-9b20-ce3c53679b85.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/aa794796-fa50-46cd-8252-f93b3cc6fd9b.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/b14f549c-74b5-4c73-a09c-12290c5de046.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/ba427a09-5489-46f2-8a8c-ab6e246abf4e.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/cd33bc77-5a17-43fb-84d6-e6661ff8d981.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/d5704f21-d804-4031-80f2-bfcb6643037b.dcm,.dcm,134130,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/db3faa6c-9931-4e2b-9f44-92f6d5d9d5c0.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/ddac280a-ebcb-4b54-a317-5b3f7b511220.dcm,.dcm,134132,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_IC2_11311059_021811/539.1/428.1/e1bb1d6c-a510-4d54-864d-5af0e8ec0a3d.dcm,.dcm,134130,DICOM,0,,0
