transform,stage,n,mean_relative_l2,sd_relative_l2,mean_cosine
axis2_+4mm,canvas_level0,15,0.341321055094401,0.010915556748342808,0.9404877146085103
axis2_+4mm,output_logits,15,0.30415323575337727,0.0034300029037185064,0.9528749346733093
axis2_+4mm,query_mask_embedding,15,0.01451924592256546,0.005941706466511201,0.9999003012975057
axis2_+6mm,input,15,2.885432104449137e-06,4.6622257546860544e-07,0.9999999920527141
axis2_+6mm,encoder_level0,15,0.11846000502506891,0.002573994820150065,0.9929554422696432
axis2_+6mm,encoder_level1,15,0.4269500772158305,0.00802032962145136,0.9042442957560222
axis2_+6mm,encoder_level2,15,0.4288626472155253,0.00302543809104152,0.9033844033877055
axis2_+6mm,encoder_level3,15,0.4724695563316345,0.008062274511233512,0.8813644488652547
axis2_+6mm,encoder_level4,15,0.34727665583292644,0.012352591925231702,0.9378005266189575
axis2_+6mm,canvas_level4,15,0.34727665583292644,0.012352591925231702,0.9378005266189575
axis2_+6mm,canvas_level3,15,0.46860630909601847,0.009698881012292594,0.8836340069770813
axis2_+6mm,canvas_level2,15,0.43842158913612367,0.008108699927177833,0.8993318637212118
axis2_+6mm,canvas_level1,15,0.42736186385154723,0.010522142374782693,0.9043349862098694
axis2_+6mm,canvas_level0,15,0.4134509066740672,0.01181875444567799,0.9113487005233765
axis2_+6mm,output_logits,15,0.4350048263867696,0.009696245214145647,0.9005266547203064
axis2_+6mm,query_mask_embedding,15,0.01903543310860793,0.0072887467105485085,0.9998368700345357
