domain,scan_id,inference_seconds,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio,iou,probability_inside_brain,probability_boundary_band,probability_immediately_outside,probability_distant_background,prediction_path,probability_path,image_path,ground_truth_path,filtered_dice
Mouse,POLYIC_20190524_polyic___E4_P1_7,0.01037308294326067,0.9829890976825727,0.9797684704854475,0.9862309679547079,2223,1503,0.10000000149011612,0.026719275479981628,0.979728493541659,0.9780417566594672,0.9814718357020612,1,0.3019418291172223,7.208468925362052,1.0065959434947507,0.9665472567134429,0.22586244344711304,0.21175454556941986,0.1902453601360321,0.06886182725429535,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E4_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E4_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_7.nii.gz,0.9829890976825727
Mouse,POLYIC_20190524_polyic___E4_P1_9,0.010589877143502235,0.9810693861575595,0.975929675197702,0.9862635200713492,2782,1571,0.10000000149011612,0.03311600132828607,0.9679455877223578,0.9621845834773591,0.9738120380147836,2,0.29580367367675314,7.257988404758607,1.010588718773772,0.962842192421617,0.2599526047706604,0.24780568480491638,0.1979483962059021,0.061428848654031754,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E4_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E4_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E4_P1_9.nii.gz,0.9810693861575595
Mouse,POLYIC_20190524_polyic___E8_P1_1,0.010038918815553188,0.981317696736363,0.9790422076485321,0.9836037878451074,2368,1844,0.10000000149011612,0.0313172807872992,0.9704916875507394,0.9688590978913559,0.9721607538011279,5,0.29125262550759246,7.2955970907752885,1.0046592273151647,0.9633206482457133,0.29209572076797485,0.2704470753669739,0.20559699833393097,0.062140583992004395,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E8_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E8_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E8_P1_1.nii.gz,0.9812996229762697
Mouse,POLYIC_20190524_polyic___E9_P1_1,0.010012009181082249,0.9806159046873067,0.9820652981685466,0.9791707831126918,2172,2530,0.14142135834465194,0.03530846249938175,0.9593169100147938,0.9600102702355735,0.9586206896551724,5,0.25996852513993796,7.577231121994092,0.9970526246459857,0.9619690057911934,0.4796697497367859,0.41406503319740295,0.23839658498764038,0.03858472779393196,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190524_polyic___E9_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,0.980850432143564
Mouse,POLYIC_20190531_polyic_m__E3_P1,0.009647122584283352,0.9839582777524377,0.9858417762448803,0.9820819625662478,1642,2086,0.10000000149011612,0.024795262219494046,0.986273773346536,0.9844563087112252,0.9881297446514837,2,0.27823788806564,7.407620105307347,0.9961861895395081,0.9684231033110005,0.4434279799461365,0.39503565430641174,0.21513204276561737,0.0411800779402256,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1.nii.gz,0.9839625117796147
Mouse,POLYIC_20190531_polyic_m__E3_P1_1,0.010030768811702728,0.9819486772582187,0.9802428464702653,0.9836604554117403,2195,1809,0.14142135834465194,0.035846132918072315,0.9560002889964598,0.9513031060335595,0.9608101191781824,1,0.30114765625304724,7.214799978458551,1.0034864921011986,0.9645374995571616,0.263262003660202,0.25174468755722046,0.19152531027793884,0.06170676648616791,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_1.nii.gz,0.9819486772582187
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,0.009749794378876686,0.9823115895026558,0.9833545386741543,0.9812708502981429,1897,2139,0.10000000149011612,0.03055477457447665,0.9730450552967533,0.9732411094808915,0.9728418308227115,7,0.2968653748443504,7.24932564603455,0.9978810405666904,0.9652380624267896,0.5825443863868713,0.47653886675834656,0.2539384365081787,0.02199232205748558,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_10_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_10.nii.gz,0.9824020056892147
Mouse,POLYIC_20190531_polyic_m__E3_P1_11,0.010423025116324425,0.9821837495128882,0.9878890904927159,0.9765439300671293,1375,2694,0.10000000149011612,0.032832553552633925,0.9662436817362412,0.9647759103641457,0.9677396331453858,2,0.2966714696809281,7.250904694102424,0.9885157549215083,0.9649912241456448,0.24036985635757446,0.23574583232402802,0.18316176533699036,0.06641612201929092,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_11_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_11.nii.gz,0.9821837495128882
Mouse,POLYIC_20190531_polyic_m__E3_P1_12,0.009827066212892532,0.9828731089241978,0.9802123381891291,0.9855483642166859,2244,1630,0.10000000149011612,0.027752329719243123,0.9765846487697315,0.9705801484740171,0.982813948513157,2,0.2799340593084086,7.392628413990286,1.0054437450128557,0.9663230001564754,0.4319731295108795,0.38656583428382874,0.21528083086013794,0.041908372193574905,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_12_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_12.nii.gz,0.9828861448952434
Mouse,POLYIC_20190531_polyic_m__E3_P1_13,0.00993355829268694,0.9853538276655813,0.9860552308358903,0.9846534216335541,1577,1738,0.10000000149011612,0.02425485611446575,0.9843257918552036,0.9802537781579698,0.9885268809296168,2,0.31050027075012276,7.141620966064812,0.9985783664459161,0.9711304832487134,0.23534049093723297,0.22497937083244324,0.18205386400222778,0.0666048526763916,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_13_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_13.nii.gz,0.9853538276655813
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,0.010071109049022198,0.9845702804139865,0.982009763967431,0.9871441844750402,2141,1522,0.10000000149011612,0.02463582204457254,0.9880993327371534,0.985894580549369,0.9903906852774076,1,0.2918014657538343,7.291020199970174,1.0052284821353155,0.9696094780595861,0.33329713344573975,0.2923290431499481,0.22260822355747223,0.05545119196176529,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,0.9845702804139865
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,0.00988925714045763,0.9424728621022411,0.9024876537529524,0.9861654614166366,12716,1651,5.157518971089792,0.6104527646134547,0.8653437690942419,0.7790092621500676,0.9748531450069302,13,0.16057050983303434,8.89738115504578,1.0927190608267205,0.8912044223997577,0.5088204741477966,0.42256224155426025,0.24759775400161743,0.04206108674407005,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,0.9829121218701455
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,0.009905197657644749,0.9789468518427639,0.9812802418453227,0.9766245326686843,2093,2626,0.22360680108197992,0.04619407214559184,0.927504959454286,0.9256897268820186,0.9293352904172782,4,0.27906693841870395,7.400277325043588,0.9952554744525547,0.9587618956070365,0.07218675315380096,0.09415430575609207,0.09944479167461395,0.09195592999458313,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,0.9789774248237708
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,0.00988649670034647,0.9827651342443625,0.979528240640554,0.9860234916872886,2365,1604,0.10000000149011612,0.0288971365653453,0.9762038664323375,0.9717814267972954,0.9807967899111494,2,0.29376206383241454,7.274763641840114,1.006630999268063,0.9661142842506978,0.3418031930923462,0.2972462773323059,0.23124739527702332,0.05159694701433182,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,0.9827651342443625
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,0.010053318925201893,0.9794823784691842,0.9797652701318933,0.9791996501202711,2312,2378,0.20000000298023224,0.0655989166890436,0.9477471839799749,0.9420408721208393,0.9536545673247011,4,0.27936200169635544,7.397671006265622,0.9994226984474087,0.9597897751142433,0.42018038034439087,0.3462776839733124,0.24927812814712524,0.03952564299106598,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,0.9811348866559451
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,0.009918896481394768,0.984133740450058,0.9839670656082267,0.9843004717677826,1846,1807,0.10000000149011612,0.02734673286142439,0.9774960930717138,0.9795819824791336,0.975381172191915,1,0.29161608360247826,7.2925648549408875,1.0003388387388248,0.968763093762025,0.3065984547138214,0.2885837256908417,0.1914898306131363,0.05888654664158821,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,0.984133740450058
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,0.009881955571472645,0.9827877090961303,0.9805526207402897,0.985033010127903,2172,1664,0.10000000149011612,0.027751124111641306,0.9812502262279654,0.9769466847476982,0.9856786133960047,1,0.3039475639044762,7.192577810287646,1.0045692493119143,0.9661579179532421,0.36630189418792725,0.3234994113445282,0.22230090200901031,0.047524746507406235,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,0.9827877090961303
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,0.009830815717577934,0.9821518901966074,0.9761114742010625,0.9882675308369671,2851,1383,0.10000000149011612,0.09012116279006431,0.9622628444813738,0.9435742971887551,0.9822862880091796,9,0.28626778018341303,7.337700269297263,1.0124535536741377,0.9649297186260137,0.30668503046035767,0.2640153467655182,0.21962633728981018,0.05926164612174034,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,0.984467561880456
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,0.009845566004514694,0.9839357596209254,0.9861310775213767,0.9817501944108936,1669,2206,0.10000000149011612,0.025731958020975443,0.9822864195883511,0.9821523354564756,0.9824220060382421,1,0.2834804994526956,7.361670834214845,0.995557504260494,0.9683794788938123,0.18601736426353455,0.19737736880779266,0.16047441959381104,0.07998766005039215,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,0.9839357596209254
Mouse,POLYIC_20190612_polyic___E10_P1_1,0.010166911408305168,0.9851178280921701,0.987442214085344,0.9828043593601865,1437,1977,0.10000000149011612,0.02278024367211299,0.991630773540638,0.9907464954077757,0.992540494458653,2,0.28900160392396684,7.314489825470979,0.9953031634064242,0.9706721187547249,0.3044185936450958,0.28168991208076477,0.1980394572019577,0.0582127682864666,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190612_polyic___E10_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,0.9851178280921701
Mouse,POLYIC_20190612_polyic___E12_P1,0.009533831849694252,0.9852937941835043,0.9865827981429113,0.9840081540840714,1523,1820,0.10000000149011612,0.022814526093319996,0.9902228612508986,0.9893369112350823,0.9911413719891646,1,0.3040903638845293,7.19145176256607,0.9973903416280051,0.9710138644423443,0.2383449822664261,0.22799411416053772,0.18904097378253937,0.0663110688328743,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190612_polyic___E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190612_polyic___E12_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E12_P1.nii.gz,0.9852937941835043
Mouse,POLYIC_20190612_polyic___E3_P1,0.009632373228669167,0.985255622399034,0.9852938639617727,0.9852173838046694,1705,1714,0.10000000149011612,0.024402728783865835,0.9840758878120612,0.9810032449972959,0.9872302033451316,1,0.2783422260265928,7.406694395276354,0.9999223783280292,0.9709397205317377,0.3632069230079651,0.33596450090408325,0.20525294542312622,0.05198662355542183,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190612_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190612_polyic___E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1.nii.gz,0.985255622399034
Mouse,POLYIC_20190612_polyic___E3_P1_1,0.009615723043680191,0.9845141065830721,0.9837563542636214,0.9852730271413718,1815,1643,0.10000000149011612,0.02436072965325513,0.9869485964272694,0.9843917040838144,0.9896260914993656,1,0.30292065947424984,7.200696283075343,1.0015417159657236,0.9695005247885411,0.3671272397041321,0.3255055546760559,0.228908970952034,0.04727292060852051,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190612_polyic___E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190612_polyic___E3_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_1.nii.gz,0.9845141065830721
Mouse,POLYIC_20190612_polyic___E3_P1_2,0.009808366186916828,0.9844100740323418,0.9836394342410808,0.9851819222975949,1860,1682,0.10000000149011612,0.024608283815302338,0.9835904971834436,0.9821010601679747,0.9851298470295269,1,0.28261789714600327,7.369152955932568,1.0015681437758788,0.9692987778451937,0.3295065760612488,0.30379995703697205,0.19522708654403687,0.05523233860731125,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190612_polyic___E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190612_polyic___E3_P1_2_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_2.nii.gz,0.9844100740323418
