domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,level0_raw_prediction_path,level0_filtered_prediction_path,level0_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,level0_raw_dice,level0_raw_hd95_mm,level0_raw_assd_mm,level0_raw_fp_voxels,level0_raw_fn_voxels,level0_raw_surface_dice_0.1mm,level0_raw_surface_dice_0.2mm,level0_raw_surface_dice_0.5mm,level0_raw_surface_dice_1mm,level0_raw_iou,level0_raw_precision,level0_raw_recall,level0_raw_fp_fn_ratio,level0_raw_total_residual_error,level0_filtered_dice,level0_filtered_hd95_mm,level0_filtered_assd_mm,level0_filtered_fp_voxels,level0_filtered_fn_voxels,level0_filtered_surface_dice_0.1mm,level0_filtered_surface_dice_0.2mm,level0_filtered_surface_dice_0.5mm,level0_filtered_surface_dice_1mm,level0_filtered_iou,level0_filtered_precision,level0_filtered_recall,level0_filtered_fp_fn_ratio,level0_filtered_total_residual_error
Mouse,POLYIC_20190517_mouse42__E4_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190517_mouse42__E4_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse42__E4_P1_probability.nii.gz,0.9706056856130596,0.20000000298023224,0.03950841967412389,3548,3388,0.7035557999952174,0.9360577727827064,0.9994978359119061,1.0,0.9428900782214903,0.9699479934271823,0.9712642703262031,1.0472255017709564,6936,0.9706056856130596,0.20000000298023224,0.03950841967412389,3548,3388,0.7035557999952174,0.9360577727827064,0.9994978359119061,1.0,0.9428900782214903,0.9699479934271823,0.9712642703262031,1.0472255017709564,6936,0.9745764877226154,0.14142135834465194,0.031077600315272718,2494,3476,0.7461890243902439,0.961937881097561,0.9999047256097561,0.9999047256097561,0.9504136350044852,0.9786691755046185,0.9705178877372733,0.7174913693901036,5970,0.9745930891158259,0.14142135834465194,0.03090364145063069,2490,3476,0.7462601238685088,0.9620295378751786,1.0,1.0,0.9504452123064655,0.978702658318793,0.9705178877372733,0.7163406214039125,5966
Mouse,POLYIC_20190517_mouse43__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190517_mouse43__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse43__E3_P1_probability.nii.gz,0.9715021373396995,0.20000000298023224,0.03915659796481472,3972,2868,0.7096865827099706,0.94129343812139,0.9985560079537923,1.0,0.9445835257516467,0.9670540224450693,0.9759913609081092,1.3849372384937237,6840,0.9715021373396995,0.20000000298023224,0.03915659796481472,3972,2868,0.7096865827099706,0.94129343812139,0.9985560079537923,1.0,0.9445835257516467,0.9670540224450693,0.9759913609081092,1.3849372384937237,6840,0.9747874560380049,0.14142135834465194,0.031432061929732316,3121,2908,0.7459878512845967,0.9597721524971047,1.0,1.0,0.9508149912708642,0.9739199465195956,0.9756565123852098,1.0732462173314994,6029,0.9747874560380049,0.14142135834465194,0.031432061929732316,3121,2908,0.7459878512845967,0.9597721524971047,1.0,1.0,0.9508149912708642,0.9739199465195956,0.9756565123852098,1.0732462173314994,6029
Mouse,POLYIC_20190524_polyic___E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_probability.nii.gz,0.9555459839735825,0.39999961853027344,0.25197986181520954,5121,4787,0.6466637676958014,0.8782432236556023,0.9521911388123883,0.9524085616272889,0.914876068559646,0.9541161923876424,0.9569800672214533,1.0697722999791102,9908,0.9677601116013614,0.20000000298023224,0.045088123068316444,2308,4787,0.6789772727272727,0.9221286525974026,0.9997717126623377,1.0,0.9375341163212481,0.9787857897881337,0.9569800672214533,0.48213912680175475,7095,0.9644964829089602,0.20000000298023224,0.1575293918039693,3918,3981,0.6907448107448108,0.9194139194139194,0.976068376068376,0.9761416361416362,0.9314275296895618,0.9647696720648137,0.9642234484246095,0.984174830444612,7899,0.9707138333484122,0.20000000298023224,0.038493336577210144,2493,3981,0.7076276486628474,0.9418857728967053,0.999924949340805,1.0,0.9430942188859687,0.9772921866176015,0.9642234484246095,0.6262245666917859,6474
Mouse,POLYIC_20190524_polyic___E3_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_1_probability.nii.gz,0.9717926160149261,0.20000000298023224,0.03688409855104394,3257,3380,0.7127288474029879,0.9457742921067193,0.9996150792696129,1.0,0.9451328896788327,0.9723008887187992,0.9712848744350426,0.9636094674556213,6637,0.9717926160149261,0.20000000298023224,0.03688409855104394,3257,3380,0.7127288474029879,0.9457742921067193,0.9996150792696129,1.0,0.9451328896788327,0.9723008887187992,0.9712848744350426,0.9636094674556213,6637,0.975118599775397,0.10000000149011612,0.030498062931765615,2301,3526,0.7418954136931583,0.9678008622159436,0.9999269308522298,1.0,0.9514453082685466,0.9802460444871783,0.970044516940225,0.6525808281338628,5827,0.975118599775397,0.10000000149011612,0.030498062931765615,2301,3526,0.7418954136931583,0.9678008622159436,0.9999269308522298,1.0,0.9514453082685466,0.9802460444871783,0.970044516940225,0.6525808281338628,5827
Mouse,POLYIC_20190524_polyic___E3_P1_10,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_10.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_10_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_10_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_10_probability.nii.gz,0.9700629463852177,0.20000000298023224,0.04070506811945841,4297,2485,0.7075045759609518,0.93339841366687,0.9994142769981696,1.0,0.9418662460784145,0.9623654501344404,0.977884572598229,1.7291750503018108,6782,0.9700629463852177,0.20000000298023224,0.04070506811945841,4297,2485,0.7075045759609518,0.93339841366687,0.9994142769981696,1.0,0.9418662460784145,0.9623654501344404,0.977884572598229,1.7291750503018108,6782,0.9743202484019563,0.14142135834465194,0.03137049325144597,3085,2696,0.7437285287066558,0.9620622327673563,0.9997281332641309,1.0,0.949926375054136,0.9726395515901874,0.9760067636719619,1.1442878338278932,5781,0.9743202484019563,0.14142135834465194,0.03137049325144597,3085,2696,0.7437285287066558,0.9620622327673563,0.9997281332641309,1.0,0.949926375054136,0.9726395515901874,0.9760067636719619,1.1442878338278932,5781
Mouse,POLYIC_20190524_polyic___E3_P1_12,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_12.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_12_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_12_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_12_probability.nii.gz,0.967037854439568,0.20000000298023224,0.056524956253790115,4428,3428,0.676322009547203,0.9106687676692775,0.9927700792510543,0.9948092876674236,0.9361793736544946,0.9629973175562185,0.9711124406953913,1.2917152858809802,7856,0.967171770156231,0.20000000298023224,0.052939132388611664,4395,3428,0.6768395909185779,0.9113656918902623,0.9935298346513299,0.9955706036501937,0.9364304171880841,0.963262952003611,0.9711124406953913,1.282088681446908,7823,0.97112048481586,0.20000000298023224,0.03957603463859261,3657,3210,0.7114267572842932,0.9356113162288644,0.998683065635068,0.9998588998894716,0.9438622020208626,0.9692983192571822,0.9729495141867579,1.139252336448598,6867,0.9711449900115655,0.20000000298023224,0.0392788469748457,3651,3210,0.7115271538443446,0.9357433497189359,0.99882399981184,1.0,0.9439085007930149,0.9693471471269772,0.9729495141867579,1.1373831775700936,6861
Mouse,POLYIC_20190524_polyic___E3_P1_13,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_13.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_13_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_13_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_13_probability.nii.gz,0.9557937878638735,4.104875246371255,0.32937726583735016,7135,2745,0.6610161420884719,0.8858625779724775,0.9375267844388362,0.9380029522403696,0.9153304938768865,0.9373815207470336,0.9749438633002903,2.599271402550091,9880,0.9706247188560679,0.20000000298023224,0.03807755276693496,3720,2745,0.7047058226305903,0.9444134220011168,0.999492360018275,1.0,0.9429260024365698,0.9663436745107619,0.9749438633002903,1.355191256830601,6465,0.9740066789340966,0.14142135834465194,0.03240582430189199,3354,2367,0.7342442052769509,0.9606645803119355,1.0,1.0,0.949330428313317,0.969658316823622,0.9783942165507421,1.4169835234474017,5721,0.9740066789340966,0.14142135834465194,0.03240582430189199,3354,2367,0.7342442052769509,0.9606645803119355,1.0,1.0,0.949330428313317,0.969658316823622,0.9783942165507421,1.4169835234474017,5721
Mouse,POLYIC_20190524_polyic___E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_3_probability.nii.gz,0.9590961658215461,0.30000000447034836,0.2351757066201932,5639,3557,0.6520134464844025,0.8791226874162533,0.9640800206868991,0.9646912245233785,0.9214070832763571,0.95029572238235,0.9680611301169985,1.5853247118358167,9196,0.9660313790847916,0.20000000298023224,0.04621926006181627,4025,3557,0.6758778663157639,0.91129955893462,0.9993664254209615,1.0,0.9342946773662408,0.9640101218737984,0.9680611301169985,1.131571549058195,7582,0.967868817367339,0.20000000298023224,0.0435951066792457,4352,2853,0.6889056750895489,0.9200029240478569,0.9997075952143083,1.0,0.9377381806240872,0.9614416840911507,0.9743824583142526,1.5254118471784086,7205,0.967868817367339,0.20000000298023224,0.0435951066792457,4352,2853,0.6889056750895489,0.9200029240478569,0.9997075952143083,1.0,0.9377381806240872,0.9614416840911507,0.9743824583142526,1.5254118471784086,7205
Mouse,POLYIC_20190524_polyic___E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_4_probability.nii.gz,0.9716106707155594,0.14142135834465194,0.036841742091489625,2988,3444,0.7048043461933254,0.9502290764339183,0.9999499286483239,1.0,0.9447887517382273,0.973570152316592,0.9696590608756938,0.867595818815331,6432,0.9716106707155594,0.14142135834465194,0.036841742091489625,2988,3444,0.7048043461933254,0.9502290764339183,0.9999499286483239,1.0,0.9447887517382273,0.973570152316592,0.9696590608756938,0.867595818815331,6432,0.9747398259472013,0.10000000149011612,0.03115024377151538,2592,3129,0.7373081761006289,0.96462893081761,1.0,1.0,0.9507243630600679,0.9770564648190275,0.9724341467712095,0.8283796740172579,5721,0.9747398259472013,0.10000000149011612,0.03115024377151538,2592,3129,0.7373081761006289,0.96462893081761,1.0,1.0,0.9507243630600679,0.9770564648190275,0.9724341467712095,0.8283796740172579,5721
Mouse,POLYIC_20190524_polyic___E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190524_polyic___E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190524_polyic___E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190524_polyic___E3_P1_5_probability.nii.gz,0.9661899267448413,0.20000000298023224,0.1082425185139892,5217,2343,0.685046404288054,0.9126507518983572,0.9828279319072907,0.9840190580177677,0.9345913255638902,0.9539288931277486,0.9787702511688594,2.2266325224071704,7560,0.9693198133524766,0.20000000298023224,0.04268772866801407,4495,2343,0.6961718868210016,0.9274726383214809,0.9987895294295658,1.0,0.9404661367415701,0.9600501262042732,0.9787702511688594,1.9184805804524114,6838,0.9739084995585346,0.14142135834465194,0.033660269377300094,3526,2266,0.7361244381596889,0.9541184788647038,0.9998232412504419,1.0,0.9491439107911143,0.9684118110800545,0.9794679424450001,1.5560458958517212,5792,0.9739084995585346,0.14142135834465194,0.033660269377300094,3526,2266,0.7361244381596889,0.9541184788647038,0.9998232412504419,1.0,0.9491439107911143,0.9684118110800545,0.9794679424450001,1.5560458958517212,5792
