task,transform,self_consistency_dice,transformed_vs_expert_dice,baseline_vs_expert_dice,accuracy_delta,subject
brain,resampling_floor,1.0,0.9714391658647267,0.9714391658647267,0.0,POLYIC_20190510_mouse42__E2_P1
brain,axis0_+1mm,0.996633054918423,0.9716037602487985,0.9714391658647267,0.00016459438407179228,POLYIC_20190510_mouse42__E2_P1
brain,axis0_+2mm,0.9968981397478767,0.9710369886934895,0.9714391658647267,-0.00040217717123713914,POLYIC_20190510_mouse42__E2_P1
brain,axis0_+4mm,0.9976115889856176,0.9715653625659191,0.9714391658647267,0.00012619670119240478,POLYIC_20190510_mouse42__E2_P1
brain,axis0_+6mm,0.9965459629318628,0.972147111323189,0.9714391658647267,0.0007079454584623113,POLYIC_20190510_mouse42__E2_P1
brain,axis1_+1mm,0.993886735516766,0.9739935559253621,0.9714391658647267,0.002554390060635403,POLYIC_20190510_mouse42__E2_P1
brain,axis1_+2mm,0.9938438893458591,0.96950788375875,0.9714391658647267,-0.001931282105976706,POLYIC_20190510_mouse42__E2_P1
brain,axis1_+4mm,0.9952613984905401,0.9696351468997599,0.9714391658647267,-0.001804018964966736,POLYIC_20190510_mouse42__E2_P1
brain,axis1_+6mm,0.9952300300715495,0.9704956206504194,0.9714391658647267,-0.0009435452143072842,POLYIC_20190510_mouse42__E2_P1
brain,axis2_+1mm,0.982767900622816,0.9615686411271339,0.9714391658647267,-0.009870524737592756,POLYIC_20190510_mouse42__E2_P1
brain,axis2_+2mm,0.9927727925030689,0.9706943868411532,0.9714391658647267,-0.0007447790235735052,POLYIC_20190510_mouse42__E2_P1
brain,axis2_+4mm,0.994436477357154,0.971843778383288,0.9714391658647267,0.0004046125185612759,POLYIC_20190510_mouse42__E2_P1
brain,axis2_+6mm,0.9916843334919743,0.9726888900665995,0.9714391658647267,0.0012497242018728594,POLYIC_20190510_mouse42__E2_P1
brain,resampling_floor,0.9999869518130455,0.9573250405059321,0.9573375494897493,-1.2508983817105523e-05,POLYIC_20190510_mouse43__E2_P1_1
brain,axis0_+1mm,0.99159773504162,0.9591972719789911,0.9573375494897493,0.0018597224892418218,POLYIC_20190510_mouse43__E2_P1_1
brain,axis0_+2mm,0.9944989049953071,0.958997454474251,0.9573375494897493,0.0016599049845017477,POLYIC_20190510_mouse43__E2_P1_1
brain,axis0_+4mm,0.9946919778265871,0.9575941660884252,0.9573375494897493,0.00025661659867592945,POLYIC_20190510_mouse43__E2_P1_1
brain,axis0_+6mm,0.9885244824186658,0.9557971777590565,0.9573375494897493,-0.001540371730692769,POLYIC_20190510_mouse43__E2_P1_1
brain,axis1_+1mm,0.9869715708007623,0.9596012046941531,0.9573375494897493,0.0022636552044038583,POLYIC_20190510_mouse43__E2_P1_1
brain,axis1_+2mm,0.9835159019950257,0.9504378585339357,0.9573375494897493,-0.006899690955813553,POLYIC_20190510_mouse43__E2_P1_1
brain,axis1_+4mm,0.992802016474807,0.9568170285848111,0.9573375494897493,-0.0005205209049381487,POLYIC_20190510_mouse43__E2_P1_1
brain,axis1_+6mm,0.970495560011458,0.9329943281830628,0.9573375494897493,-0.024343221306686424,POLYIC_20190510_mouse43__E2_P1_1
brain,axis2_+1mm,0.9573936724269919,0.9426208907208203,0.9573375494897493,-0.014716658768928914,POLYIC_20190510_mouse43__E2_P1_1
brain,axis2_+2mm,0.9847888632287863,0.960466137825896,0.9573375494897493,0.0031285883361467093,POLYIC_20190510_mouse43__E2_P1_1
brain,axis2_+4mm,0.9820710218874908,0.9635263835263835,0.9573375494897493,0.006188834036634283,POLYIC_20190510_mouse43__E2_P1_1
brain,axis2_+6mm,0.983151507326835,0.9629466825257279,0.9573375494897493,0.005609133035978653,POLYIC_20190510_mouse43__E2_P1_1
