task,transform,stage,relative_l2,cosine,subject
brain,axis0_+4mm,encoder_level2,0.2905712425708771,0.9572027325630188,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,encoder_level3,0.22011151909828186,0.9755562543869019,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,encoder_level4,0.20450109243392944,0.9788714647293091,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,canvas_level4,0.20450109243392944,0.9788714647293091,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,canvas_level3,0.3022713363170624,0.9533374905586243,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,canvas_level2,0.3098803460597992,0.951133131980896,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,canvas_level1,0.2804700434207916,0.9604865908622742,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,canvas_level0,0.30511239171028137,0.9530408382415771,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,output_logits,0.2717808485031128,0.9623678922653198,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+4mm,query_mask_embedding,0.0019461484625935555,0.9999988079071045,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,input,0.14069488644599915,0.9900530576705933,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,encoder_level0,0.21446886658668518,0.9768344759941101,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,encoder_level1,0.33754482865333557,0.941591739654541,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,encoder_level2,0.3924085199832916,0.9197958707809448,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,encoder_level3,0.34256136417388916,0.9395877718925476,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,encoder_level4,0.2113337218761444,0.9775358438491821,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,canvas_level4,0.2113337218761444,0.9775358438491821,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,canvas_level3,0.3593901991844177,0.9335971474647522,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,canvas_level2,0.40148046612739563,0.916279673576355,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,canvas_level1,0.3837631642818451,0.9251474738121033,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,canvas_level0,0.39908209443092346,0.918523371219635,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,output_logits,0.3822243809700012,0.9241162538528442,POLYIC_20190510_mouse35__E3_P1
brain,axis0_+6mm,query_mask_embedding,0.0037973159924149513,0.9999927282333374,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,input,2.2487279238703195e-06,1.0000001192092896,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,encoder_level0,1.7934933566721156e-05,1.0,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,encoder_level1,0.20740815997123718,0.9782547950744629,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,encoder_level2,0.2079538106918335,0.9781391024589539,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,encoder_level3,0.20939642190933228,0.9778566956520081,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,encoder_level4,0.21533849835395813,0.9767723083496094,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,canvas_level4,0.21533849835395813,0.9767723083496094,POLYIC_20190510_mouse35__E3_P1
brain,axis1_+1mm,canvas_level3,0.30810120701789856,0.9514858722686768,POLYIC_20190510_mouse35__E3_P1
