epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
25,0.10324351995119027,61.6718316078186,0.9766946614756326,True,0.9740068240028342,0.9907893920590424,0.9584035361133322,2883.0,14502.666666666666,0.9672514858249869,0.9793824989484309,0.9855485843945828,0.9733270586263936,1235.8,2310.3,0.9876376018075661
26,0.10295071120240859,61.719444274902344,0.9775835437247249,True,0.9757429987682292,0.982153661510201,0.9700033841361876,5405.166666666667,10916.833333333334,0.987617409225825,0.9794240886812207,0.9763526636710402,0.9825640940426009,2060.3,1513.4,1.0064569825633172
27,0.10057162533381156,61.57757496833801,0.9784554716514642,True,0.9765254360677752,0.986403224216152,0.9673998662330406,4146.166666666667,11695.5,0.9807079252278922,0.9803855072351532,0.9818028000729143,0.9790106881311497,1570.5,1819.7,0.9972153322891286
28,0.09962120505848102,61.633477210998535,0.9779658979772572,True,0.977346192349581,0.9848758918311312,0.9704074200738825,4609.666666666667,10630.166666666666,0.9853007393746965,0.9785856036049333,0.9775468385651627,0.979680444309299,1950.4,1760.5,1.0022907761879218
29,0.10295231760080371,61.37131404876709,0.9793733402618785,True,0.9781177907984496,0.9829786593912799,0.9737738066411351,5187.0,9532.5,0.990649591202189,0.9806288897253074,0.9767044870633785,0.9846295323631038,2035.6,1332.3,1.0081938791081737
30,0.09818585682660341,61.469252586364746,0.9778388851366355,True,0.9755901210399233,0.9871516594657326,0.9649483613727062,3851.8333333333335,12575.666666666666,0.9774923089730886,0.9800876492333478,0.9772025888374616,0.9830470729246631,1987.2,1468.7,1.0060932929368795
31,0.09655266627669334,61.411030530929565,0.9785966293655505,True,0.9761575482862233,0.9899866941058356,0.9632789503520446,3137.3333333333335,12881.5,0.9729790697139276,0.9810357104448777,0.9873549564941904,0.9748164635598133,1079.9,2182.1,0.9873271125973286
32,0.0959208792607699,61.52616572380066,0.9799435382070352,True,0.9792032518071477,0.9877417649870095,0.9712384358057943,3766.5,10248.333333333334,0.9832834742618738,0.9806838246069225,0.9755641752426231,0.9858916972507148,2136.7,1223.6,1.0106499448918407
33,0.09692375215568713,61.66442608833313,0.9793881269945727,True,0.9773178423079395,0.9887721182728537,0.966688958509963,3445.6666666666665,11870.333333333334,0.9776337752440281,0.9814584116812058,0.9853544431571137,0.9776160563091236,1257.2,1940.3,0.9921815790772367
34,0.0941140442820532,61.49913215637207,0.9804104297335906,True,0.9794252855647647,0.9865926920476049,0.9728203172674577,3981.8333333333335,9804.666666666666,0.9860708834014043,0.9813955739024165,0.9800919879392389,0.9827343596774764,1727.7,1496.2,1.0027495817910637
35,0.09271139691450767,61.54763746261597,0.9796542994082975,True,0.9778063356149952,0.9863070879028123,0.9699564009854068,4178.666666666667,10847.5,0.9833917560925816,0.9815022632016,0.9799746726412109,0.9830684890794356,1740.1,1467.9,1.0032210801303125
