domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,higher_res_raw_prediction_path,higher_res_filtered_prediction_path,higher_res_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,higher_res_raw_dice,higher_res_raw_hd95_mm,higher_res_raw_assd_mm,higher_res_raw_fp_voxels,higher_res_raw_fn_voxels,higher_res_raw_surface_dice_0.1mm,higher_res_raw_surface_dice_0.2mm,higher_res_raw_surface_dice_0.5mm,higher_res_raw_surface_dice_1mm,higher_res_raw_iou,higher_res_raw_precision,higher_res_raw_recall,higher_res_raw_fp_fn_ratio,higher_res_raw_total_residual_error,higher_res_filtered_dice,higher_res_filtered_hd95_mm,higher_res_filtered_assd_mm,higher_res_filtered_fp_voxels,higher_res_filtered_fn_voxels,higher_res_filtered_surface_dice_0.1mm,higher_res_filtered_surface_dice_0.2mm,higher_res_filtered_surface_dice_0.5mm,higher_res_filtered_surface_dice_1mm,higher_res_filtered_iou,higher_res_filtered_precision,higher_res_filtered_recall,higher_res_filtered_fp_fn_ratio,higher_res_filtered_total_residual_error
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,0.9757244201679252,0.10000000149011612,0.029931033699802337,2748,2994,0.7465302790183931,0.9693127791384527,0.9999519761801854,1.0,0.9525995146031798,0.9767402491874323,0.9747107019173916,0.9178356713426854,5742,0.9757244201679252,0.10000000149011612,0.029931033699802337,2748,2994,0.7465302790183931,0.9693127791384527,0.9999519761801854,1.0,0.9525995146031798,0.9767402491874323,0.9747107019173916,0.9178356713426854,5742,0.9820229914044932,0.10000000149011612,0.021605006549793748,2706,1571,0.8116245332825989,0.9826630835453876,1.0,1.0,0.9646809143159146,0.9773603848567245,0.9867302981670749,1.7224697644812221,4277,0.9820229914044932,0.10000000149011612,0.021605006549793748,2706,1571,0.8116245332825989,0.9826630835453876,1.0,1.0,0.9646809143159146,0.9773603848567245,0.9867302981670749,1.7224697644812221,4277
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,0.9649341544609985,0.20000000298023224,0.20509210986805157,3942,4411,0.7106662776867665,0.9278292677453378,0.9733399160701062,0.9761001772850699,0.9322442225484868,0.9668377218810466,0.9630380680247027,0.893674903649966,8353,0.9719398542022563,0.14142135834465194,0.03593991017598908,2225,4411,0.7279832647525344,0.950437920967334,0.9970575389071515,0.9998850601135606,0.9454114705011352,0.9810077420125818,0.9630380680247027,0.5044207662661528,6636,0.9651306153858884,0.30000000447034836,0.3110201649881581,5726,2702,0.7550326797385621,0.9263616557734204,0.9549237472766885,0.9569498910675381,0.9326110422580258,0.9532048086431356,0.9773586170489111,2.1191709844559585,8428,0.9782849378491268,0.10000000149011612,0.027111078051307243,2476,2702,0.7889273356401384,0.9679475505372428,0.9977918411946822,0.9999089419049354,0.9574929195911833,0.9792130162114967,0.9773586170489111,0.9163582531458179,5178
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,0.9700371521451792,0.20000000298023224,0.041691116901338726,2987,3723,0.704,0.9297888198757764,0.9998509316770187,1.0,0.9418176142620549,0.9732357263180531,0.9668595335588392,0.8023099650819232,6710,0.9700371521451792,0.20000000298023224,0.041691116901338726,2987,3723,0.704,0.9297888198757764,0.9998509316770187,1.0,0.9418176142620549,0.9732357263180531,0.9668595335588392,0.8023099650819232,6710,0.9759028102262867,0.20000000298023224,0.034735625097164324,2725,2690,0.7643522396885626,0.9437490760360715,0.9995811363524368,1.0,0.9529396428105853,0.9757508342602892,0.9760548335410362,1.013011152416357,5415,0.9759028102262867,0.20000000298023224,0.034735625097164324,2725,2690,0.7643522396885626,0.9437490760360715,0.9995811363524368,1.0,0.9529396428105853,0.9757508342602892,0.9760548335410362,1.013011152416357,5415
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,0.9720530291486166,0.20000000298023224,0.03632768266737953,3288,3131,0.7221682061254254,0.9491249392318911,0.999538162372387,0.9998541565386485,0.9456256564903602,0.9713890411674106,0.9727179254818584,1.0501437240498244,6419,0.9720784224940024,0.20000000298023224,0.03602422636918385,3282,3131,0.7222735449992707,0.949263383089415,0.9996839597413332,1.0,0.9456737204140758,0.9714397598224774,0.9727179254818584,1.0482274033855,6413,0.9797440578666863,0.10000000149011612,0.025754049174193955,2871,1800,0.7910607460726619,0.971645347988911,0.9995622780993142,1.0,0.9602924299740724,0.9752147451115811,0.9843156390505734,1.595,4671,0.9797440578666863,0.10000000149011612,0.025754049174193955,2871,1800,0.7910607460726619,0.971645347988911,0.9995622780993142,1.0,0.9602924299740724,0.9752147451115811,0.9843156390505734,1.595,4671
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,0.971929978888107,0.20000000298023224,0.036147498036791056,2546,3836,0.726881200096782,0.9496975562545367,0.9976530365352044,1.0,0.9453927834963336,0.9774760030079179,0.9664465340039361,0.6637122002085506,6382,0.9719556286671887,0.20000000298023224,0.03604124850134902,2540,3836,0.7269867389410513,0.9498354467137741,0.9977978898460943,1.0,0.9454413211825611,0.9775278910722027,0.9664465340039361,0.662148070907195,6376,0.9789694735134614,0.10000000149011612,0.026347873037069168,2122,2675,0.7937569140493482,0.9713097013130682,0.9977875042085518,1.0,0.9588052933952785,0.9813486622367542,0.9766017931336103,0.7932710280373831,4797,0.9789694735134614,0.10000000149011612,0.026347873037069168,2122,2675,0.7937569140493482,0.9713097013130682,0.9977875042085518,1.0,0.9588052933952785,0.9813486622367542,0.9766017931336103,0.7932710280373831,4797
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,0.9750518932855551,0.10000000149011612,0.03071561379166427,2173,3536,0.7445465402520168,0.9661215238002389,0.9999268809866192,1.0,0.9513183027491643,0.9808943518323134,0.9692786210132147,0.6145361990950227,5709,0.9750518932855551,0.10000000149011612,0.03071561379166427,2173,3536,0.7445465402520168,0.9661215238002389,0.9999268809866192,1.0,0.9513183027491643,0.9808943518323134,0.9692786210132147,0.6145361990950227,5709,0.9807858855683069,0.10000000149011612,0.023358279767458613,1998,2417,0.8046821765793829,0.9780979266037185,0.9998539861773581,1.0,0.9622962159577103,0.9825776072549703,0.9790006863656504,0.8266446007447249,4415,0.9807858855683069,0.10000000149011612,0.023358279767458613,1998,2417,0.8046821765793829,0.9780979266037185,0.9998539861773581,1.0,0.9622962159577103,0.9825776072549703,0.9790006863656504,0.8266446007447249,4415
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,0.9703249005684398,0.20000000298023224,0.03655494310812105,2216,4320,0.70896340685962,0.9497641208721153,0.9998214968761954,1.0,0.9423602659752721,0.9796835176118965,0.9611433916782097,0.512962962962963,6536,0.9703249005684398,0.20000000298023224,0.03655494310812105,2216,4320,0.70896340685962,0.9497641208721153,0.9998214968761954,1.0,0.9423602659752721,0.9796835176118965,0.9611433916782097,0.512962962962963,6536,0.9793268087359602,0.10000000149011612,0.026475062103464772,2550,2057,0.7875781427956772,0.9722608893725798,0.9988610766621954,1.0,0.9594910664040518,0.9771650652362744,0.9814981381208513,1.2396694214876034,4607,0.9793268087359602,0.10000000149011612,0.026475062103464772,2550,2057,0.7875781427956772,0.9722608893725798,0.9988610766621954,1.0,0.9594910664040518,0.9771650652362744,0.9814981381208513,1.2396694214876034,4607
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,0.9734182554412013,0.14142135834465194,0.03482153578036357,3813,2489,0.7266430993434817,0.9524084361397687,0.9996633239545006,1.0,0.9482130971066061,0.9680122816731263,0.9788849488454164,1.5319405383688227,6302,0.9734182554412013,0.14142135834465194,0.03482153578036357,3813,2489,0.7266430993434817,0.9524084361397687,0.9996633239545006,1.0,0.9482130971066061,0.9680122816731263,0.9788849488454164,1.5319405383688227,6302,0.9804516218709327,0.10000000149011612,0.026086470379789214,3148,1493,0.7933824765289217,0.9738036353158691,0.9996398299997599,0.9996398299997599,0.9616528679787815,0.9736641764199008,0.9873343626461256,2.1085063630274616,4641,0.9805135722590103,0.10000000149011612,0.024615693742786365,3133,1493,0.7936683320522675,0.9741544965411222,1.0,1.0,0.961772070307658,0.9737863752740173,0.9873343626461256,2.098459477561956,4626
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz,0.9740834282507139,0.14142135834465194,0.03329888916545661,3420,2860,0.7380302712283402,0.9546398003684787,0.9999300356818023,1.0,0.9494762586686833,0.9718374808544278,0.9763397806052383,1.1958041958041958,6280,0.9740834282507139,0.14142135834465194,0.03329888916545661,3420,2860,0.7380302712283402,0.9546398003684787,0.9999300356818023,1.0,0.9494762586686833,0.9718374808544278,0.9763397806052383,1.1958041958041958,6280,0.9790453004086601,0.10000000149011612,0.026185093275350804,2413,2648,0.790300769410119,0.9686873397062252,0.9996036372114712,1.0,0.9589507749957418,0.9799988395514038,0.978093615049885,0.9112537764350453,5061,0.9790453004086601,0.10000000149011612,0.026185093275350804,2413,2648,0.790300769410119,0.9686873397062252,0.9996036372114712,1.0,0.9589507749957418,0.9799988395514038,0.978093615049885,0.9112537764350453,5061
Mouse,POLYIC_20190612_polyic___E10_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190612_polyic___E10_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190612_polyic___E10_P1_1_probability.nii.gz,0.9757308497480431,0.10000000149011612,0.028874166427550044,2210,3343,0.7527620918242082,0.9702430640805303,0.9998035845813896,1.0,0.9526117715329276,0.9805864474077197,0.9709231023475485,0.6610828597068501,5553,0.9757308497480431,0.10000000149011612,0.028874166427550044,2210,3343,0.7527620918242082,0.9702430640805303,0.9998035845813896,1.0,0.9526117715329276,0.9805864474077197,0.9709231023475485,0.6610828597068501,5553,0.9823748246630482,0.10000000149011612,0.01976970970185417,1831,2215,0.8219277987115595,0.987504558162149,1.0,1.0,0.9653601821886612,0.9840208749683647,0.9807342721207957,0.8266365688487585,4046,0.9823748246630482,0.10000000149011612,0.01976970970185417,1831,2215,0.8219277987115595,0.987504558162149,1.0,1.0,0.9653601821886612,0.9840208749683647,0.9807342721207957,0.8266365688487585,4046
