condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
baseline_128,Mouse,POLYIC_20190614_polyic___E3_P1,0.4501437842845917,15.462994210949871,0.21165357530117035,9521,49.926478311101775,0.1656532581566846
higher_res_192,Mouse,POLYIC_20190614_polyic___E3_P1,0.4512908160686493,14.592486087813192,0.21414422988891602,9524,49.884502309953795,0.1587804047584842
baseline_128,Mouse,POLYIC_20190614_polyic___E3_P1_1,0.44825631380081177,15.908494674432028,0.20701934397220612,9487,49.91040371034047,0.1611910702284508
higher_res_192,Mouse,POLYIC_20190614_polyic___E3_P1_1,0.44774481654167175,15.30737759713346,0.20836734771728516,9623,49.96882469084485,0.15610716910459455
baseline_128,Mouse,POLYIC_20190614_polyic___E3_P1_3,0.44760748744010925,16.59155885060813,0.2071339190006256,9622,49.94803575140303,0.15857775101692903
higher_res_192,Mouse,POLYIC_20190614_polyic___E3_P1_3,0.45288512110710144,14.605445888304732,0.20800170302391052,9564,49.9581764951903,0.15575737415852456
baseline_128,Mouse,POLYIC_20190614_polyic___E3_P1_4,0.44949597120285034,15.591411382686838,0.2081451714038849,9559,49.92677058269693,0.16226468451367534
higher_res_192,Mouse,POLYIC_20190614_polyic___E3_P1_4,0.45039746165275574,14.649616237202567,0.21077574789524078,9691,49.92260860592302,0.15514368486842392
baseline_128,Mouse,POLYIC_20190614_polyic___E3_P1_5,0.45167163014411926,15.481680165955366,0.20685599744319916,9750,49.93846153846154,0.16364611570463222
higher_res_192,Mouse,POLYIC_20190614_polyic___E3_P1_5,0.45183053612709045,14.568573044907197,0.20785553753376007,9458,49.89426940156481,0.15842498198850344
baseline_128,Mouse,POLYIC_20190614_polyic___E3_P1_6,0.4510287642478943,15.117909827550385,0.2133094072341919,9576,49.932121971595656,0.16635535527301087
higher_res_192,Mouse,POLYIC_20190614_polyic___E3_P1_6,0.4505199193954468,14.374742548865887,0.21486882865428925,9622,49.95323217626273,0.15877375532697766
