task,transform,stage,relative_l2,cosine,subject
lesion,axis1_+1mm,canvas_level3,0.2827218472957611,0.9592534303665161,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,canvas_level2,0.29230159521102905,0.9564576148986816,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,canvas_level1,0.2340475469827652,0.9722369909286499,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,canvas_level0,0.19068986177444458,0.9817469716072083,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,output_logits,0.10099568963050842,0.9948883652687073,20170222CH_Exp3_zfp_M03
lesion,axis1_+1mm,query_mask_embedding,0.0074373455718159676,0.9999723434448242,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,input,1.8748411321212188e-06,1.0,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,encoder_level0,0.047509901225566864,0.998870849609375,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,encoder_level1,0.13080182671546936,0.9914255738258362,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,encoder_level2,0.22907842695713043,0.9734314680099487,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,encoder_level3,0.20667116343975067,0.9784314632415771,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,encoder_level4,0.18838968873023987,0.9821088314056396,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,canvas_level4,0.18838968873023987,0.9821088314056396,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,canvas_level3,0.2982730567455292,0.9547109603881836,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,canvas_level2,0.3331720232963562,0.9430086612701416,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,canvas_level1,0.2363210916519165,0.9717626571655273,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,canvas_level0,0.2184525430202484,0.975948691368103,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,output_logits,0.1406562328338623,0.9901022911071777,20170222CH_Exp3_zfp_M03
lesion,axis1_+2mm,query_mask_embedding,0.021865753456950188,0.9997677803039551,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,input,1.8748411321212188e-06,1.0,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,encoder_level0,0.11637406051158905,0.9932055473327637,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,encoder_level1,0.2633480727672577,0.96471107006073,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,encoder_level2,0.30816736817359924,0.9515707492828369,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,encoder_level3,0.257113516330719,0.9664873480796814,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,encoder_level4,0.17860938608646393,0.9839237928390503,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,canvas_level4,0.17860938608646393,0.9839237928390503,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,canvas_level3,0.35614946484565735,0.934746503829956,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,canvas_level2,0.3696962594985962,0.930046796798706,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,canvas_level1,0.2968344986438751,0.9549806118011475,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,canvas_level0,0.3337431848049164,0.9428908824920654,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,output_logits,0.28467637300491333,0.9587406516075134,20170222CH_Exp3_zfp_M03
lesion,axis1_+4mm,query_mask_embedding,0.01805558055639267,0.9998427033424377,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,input,0.20109054446220398,0.9795726537704468,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,encoder_level0,0.3180282413959503,0.9486448764801025,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,encoder_level1,0.41137221455574036,0.9120635390281677,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,encoder_level2,0.43373388051986694,0.9010564088821411,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,encoder_level3,0.3977465331554413,0.9176160097122192,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,encoder_level4,0.24069887399673462,0.9713016748428345,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,canvas_level4,0.24069887399673462,0.9713016748428345,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,canvas_level3,0.43380817770957947,0.9020548462867737,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,canvas_level2,0.4554205536842346,0.8908001780509949,20170222CH_Exp3_zfp_M03
