domain,subject,size_voxels,size_mm2
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,12,0.12000000357627871
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,9,0.09000000268220903
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,10,0.10000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,11,0.11000000327825549
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,10,0.10000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,7,0.07000000208616258
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,20,0.20000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,14,0.14000000417232517
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,14,0.14000000417232517
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,9,0.09000000268220903
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,23,0.2300000068545342
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,16,0.16000000476837162
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,14,0.14000000417232517
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,14,0.14000000417232517
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,7,0.07000000208616258
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,10,0.10000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,21,0.21000000625848775
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,14,0.14000000417232517
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,10,0.10000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,27,0.2700000080466271
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,10,0.10000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,53,0.5300000157952309
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,9,0.09000000268220903
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,9,0.09000000268220903
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,11,0.11000000327825549
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,11,0.11000000327825549
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,14,0.14000000417232517
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,12,0.12000000357627871
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,12,0.12000000357627871
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,27,0.2700000080466271
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,12,0.12000000357627871
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,32,0.32000000953674324
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,14,0.14000000417232517
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,123,1.2300000366568569
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,31,0.31000000923872
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,7,0.07000000208616258
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,93,0.93000002771616
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,26,0.2600000077486039
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,33,0.33000000983476646
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,19,0.1900000056624413
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,13,0.13000000387430194
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,27,0.2700000080466271
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,36,0.36000001072883614
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,36,0.36000001072883614
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,4,0.040000001192092904
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,48,0.48000001430511485
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,10,0.10000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,8,0.08000000238418581
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,13,0.13000000387430194
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,31,0.31000000923872
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,64,0.6400000190734865
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,10,0.10000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,3,0.03000000089406968
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,62,0.62000001847744
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,5,0.05000000149011613
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,6,0.06000000178813936
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,2,0.020000000596046452
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,1,0.010000000298023226
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,4,0.040000001192092904
