domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,sweep_raw_prediction_path,sweep_filtered_prediction_path,sweep_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,sweep_raw_dice,sweep_raw_hd95_mm,sweep_raw_assd_mm,sweep_raw_fp_voxels,sweep_raw_fn_voxels,sweep_raw_surface_dice_0.1mm,sweep_raw_surface_dice_0.2mm,sweep_raw_surface_dice_0.5mm,sweep_raw_surface_dice_1mm,sweep_raw_iou,sweep_raw_precision,sweep_raw_recall,sweep_raw_fp_fn_ratio,sweep_raw_total_residual_error,sweep_filtered_dice,sweep_filtered_hd95_mm,sweep_filtered_assd_mm,sweep_filtered_fp_voxels,sweep_filtered_fn_voxels,sweep_filtered_surface_dice_0.1mm,sweep_filtered_surface_dice_0.2mm,sweep_filtered_surface_dice_0.5mm,sweep_filtered_surface_dice_1mm,sweep_filtered_iou,sweep_filtered_precision,sweep_filtered_recall,sweep_filtered_fp_fn_ratio,sweep_filtered_total_residual_error
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,0.9820229914044932,0.10000000149011612,0.021605006549793748,2706,1571,0.8116245332825989,0.9826630835453876,1.0,1.0,0.9646809143159146,0.9773603848567245,0.9867302981670749,1.7224697644812221,4277,0.9820229914044932,0.10000000149011612,0.021605006549793748,2706,1571,0.8116245332825989,0.9826630835453876,1.0,1.0,0.9646809143159146,0.9773603848567245,0.9867302981670749,1.7224697644812221,4277,0.9815158369124163,0.10000000149011612,0.021189709424568853,1839,2525,0.8105210492459438,0.9859909942105639,1.0,1.0,0.9637026008700064,0.9843760619859988,0.9786721851507729,0.7283168316831683,4364,0.9815324664322927,0.10000000149011612,0.021164331442494435,1835,2525,0.8105982987443113,0.9860849674759942,1.0,1.0,0.9637346641713453,0.9844095157179269,0.9786721851507729,0.7267326732673267,4360
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,0.9651306153858884,0.30000000447034836,0.3110201649881581,5726,2702,0.7550326797385621,0.9263616557734204,0.9549237472766885,0.9569498910675381,0.9326110422580258,0.9532048086431356,0.9773586170489111,2.1191709844559585,8428,0.9782849378491268,0.10000000149011612,0.027111078051307243,2476,2702,0.7889273356401384,0.9679475505372428,0.9977918411946822,0.9999089419049354,0.9574929195911833,0.9792130162114967,0.9773586170489111,0.9163582531458179,5178,0.9493082261778214,4.7686478655740965,0.40154358848058164,8661,3690,0.7297005607872182,0.8922865305258703,0.9247487038408634,0.9286001481324727,0.9035078125,0.930327407288231,0.9690796805738275,2.3471544715447155,12351,0.9776363229059677,0.14142135834465194,0.030423209497857116,1601,3690,0.7853417450520418,0.9603252328785843,0.9952171635502312,0.9992028605917052,0.9562510335703654,0.9863454157782516,0.9690796805738275,0.4338753387533875,5291
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,0.9759028102262867,0.20000000298023224,0.034735625097164324,2725,2690,0.7643522396885626,0.9437490760360715,0.9995811363524368,1.0,0.9529396428105853,0.9757508342602892,0.9760548335410362,1.013011152416357,5415,0.9759028102262867,0.20000000298023224,0.034735625097164324,2725,2690,0.7643522396885626,0.9437490760360715,0.9995811363524368,1.0,0.9529396428105853,0.9757508342602892,0.9760548335410362,1.013011152416357,5415,0.973755842481331,0.20000000298023224,0.03929667233055129,2273,3589,0.7498210715960414,0.9316123300180162,0.9982970951899109,1.0,0.9488539694450019,0.9795269491281164,0.9680523411073527,0.6333240456951797,5862,0.9737863599529005,0.20000000298023224,0.039222098769794315,2266,3589,0.7499506319115324,0.9317733017377567,0.9983461690363349,1.0,0.9489119243320594,0.979588711638758,0.9680523411073527,0.63137364168292,5855
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,0.9797440578666863,0.10000000149011612,0.025754049174193955,2871,1800,0.7910607460726619,0.971645347988911,0.9995622780993142,1.0,0.9602924299740724,0.9752147451115811,0.9843156390505734,1.595,4671,0.9797440578666863,0.10000000149011612,0.025754049174193955,2871,1800,0.7910607460726619,0.971645347988911,0.9995622780993142,1.0,0.9602924299740724,0.9752147451115811,0.9843156390505734,1.595,4671,0.9793477359338918,0.10000000149011612,0.025927729296121263,2141,2590,0.7911812239187592,0.9710784668451649,0.999951757242444,1.0,0.9595312433172234,0.9812710492936185,0.9774319473005472,0.8266409266409266,4731,0.9793562863142088,0.10000000149011612,0.02590697293096474,2139,2590,0.7912193945241829,0.9711253166083705,0.9999758774574841,1.0,0.9595476591704234,0.9812882174380867,0.9774319473005472,0.8258687258687258,4729
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,0.9789694735134614,0.10000000149011612,0.026347873037069168,2122,2675,0.7937569140493482,0.9713097013130682,0.9977875042085518,1.0,0.9588052933952785,0.9813486622367542,0.9766017931336103,0.7932710280373831,4797,0.9789694735134614,0.10000000149011612,0.026347873037069168,2122,2675,0.7937569140493482,0.9713097013130682,0.9977875042085518,1.0,0.9588052933952785,0.9813486622367542,0.9766017931336103,0.7932710280373831,4797,0.9738310802430857,0.20000000298023224,0.04044173716446151,1511,4397,0.7508171505479715,0.9457556239184772,0.9937271678523361,0.9975245145164392,0.9489968576262993,0.9864410125719003,0.9615394708069102,0.3436433932226518,5908,0.9741676488572618,0.20000000298023224,0.035996223608401906,1433,4397,0.7522273055622442,0.9475319046472429,0.9955935468336142,0.9993980255237178,0.949636310233418,0.987131940266341,0.9615394708069102,0.32590402547191266,5830
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,0.9807858855683069,0.10000000149011612,0.023358279767458613,1998,2417,0.8046821765793829,0.9780979266037185,0.9998539861773581,1.0,0.9622962159577103,0.9825776072549703,0.9790006863656504,0.8266446007447249,4415,0.9807858855683069,0.10000000149011612,0.023358279767458613,1998,2417,0.8046821765793829,0.9780979266037185,0.9998539861773581,1.0,0.9622962159577103,0.9825776072549703,0.9790006863656504,0.8266446007447249,4415,0.9802291462903451,0.10000000149011612,0.02441632984315318,1677,2851,0.8008159696925543,0.9750109281655253,0.9998542911263296,1.0,0.9612249092279236,0.9852797893350889,0.9752300193746253,0.5882146615222729,4528,0.980280509318289,0.10000000149011612,0.024306941888011115,1665,2851,0.8010494097070398,0.975295146480105,0.9998785405431667,1.0,0.9613236956596212,0.9853835822074741,0.9752300193746253,0.5840056120659418,4516
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,0.9793268087359602,0.10000000149011612,0.026475062103464772,2550,2057,0.7875781427956772,0.9722608893725798,0.9988610766621954,1.0,0.9594910664040518,0.9771650652362744,0.9814981381208513,1.2396694214876034,4607,0.9793268087359602,0.10000000149011612,0.026475062103464772,2550,2057,0.7875781427956772,0.9722608893725798,0.9988610766621954,1.0,0.9594910664040518,0.9771650652362744,0.9814981381208513,1.2396694214876034,4607,0.9790804028024961,0.10000000149011612,0.02581377457272401,2116,2527,0.787376087396318,0.9748887315395509,0.9997218288488772,0.9999494234270686,0.9590181298215263,0.9808968375057553,0.9772706830488046,0.8373565492679066,4643,0.9790980485804786,0.10000000149011612,0.025713136412978555,2112,2527,0.7874557410217501,0.9749873545776429,0.9998229640870006,1.0,0.9590519904669432,0.9809322607730018,0.9772706830488046,0.8357736446379106,4639
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,0.9804516218709327,0.10000000149011612,0.026086470379789214,3148,1493,0.7933824765289217,0.9738036353158691,0.9996398299997599,0.9996398299997599,0.9616528679787815,0.9736641764199008,0.9873343626461256,2.1085063630274616,4641,0.9805135722590103,0.10000000149011612,0.024615693742786365,3133,1493,0.7936683320522675,0.9741544965411222,1.0,1.0,0.961772070307658,0.9737863752740173,0.9873343626461256,2.098459477561956,4626,0.9802380265190743,0.10000000149011612,0.02553532810650174,2252,2404,0.7963909485758165,0.9700765483646486,0.9999280109423367,1.0,0.9612419878464996,0.9808708356692659,0.9796060333565212,0.9367720465890182,4656,0.9802380265190743,0.10000000149011612,0.02553532810650174,2252,2404,0.7963909485758165,0.9700765483646486,0.9999280109423367,1.0,0.9612419878464996,0.9808708356692659,0.9796060333565212,0.9367720465890182,4656
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz,0.9790453004086601,0.10000000149011612,0.026185093275350804,2413,2648,0.790300769410119,0.9686873397062252,0.9996036372114712,1.0,0.9589507749957418,0.9799988395514038,0.978093615049885,0.9112537764350453,5061,0.9790453004086601,0.10000000149011612,0.026185093275350804,2413,2648,0.790300769410119,0.9686873397062252,0.9996036372114712,1.0,0.9589507749957418,0.9799988395514038,0.978093615049885,0.9112537764350453,5061,0.9769054180064981,0.14142135834465194,0.029879115621942915,1457,4066,0.7736677408808557,0.9584092289010322,0.9985754985754985,1.0,0.9548534761106797,0.9876806263687019,0.9663627790003144,0.3583374323659616,5523,0.9769054180064981,0.14142135834465194,0.029879115621942915,1457,4066,0.7736677408808557,0.9584092289010322,0.9985754985754985,1.0,0.9548534761106797,0.9876806263687019,0.9663627790003144,0.3583374323659616,5523
Mouse,POLYIC_20190612_polyic___E10_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190612_polyic___E10_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/native_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/filtered_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb32/probability_maps/mouse/POLYIC_20190612_polyic___E10_P1_1_probability.nii.gz,0.9823748246630482,0.10000000149011612,0.01976970970185417,1831,2215,0.8219277987115595,0.987504558162149,1.0,1.0,0.9653601821886612,0.9840208749683647,0.9807342721207957,0.8266365688487585,4046,0.9823748246630482,0.10000000149011612,0.01976970970185417,1831,2215,0.8219277987115595,0.987504558162149,1.0,1.0,0.9653601821886612,0.9840208749683647,0.9807342721207957,0.8266365688487585,4046,0.9808368325545922,0.10000000149011612,0.022768544063156423,1288,3084,0.8094529668560837,0.9788064287978928,0.9991951808404264,1.0,0.9623943092577779,0.9886193947426551,0.9731758443433561,0.4176394293125811,4372,0.980854029507938,0.10000000149011612,0.022731139557549733,1284,3084,0.8095319398034099,0.9789019244371814,0.9991951023195688,1.0,0.9624274224764526,0.9886543372418729,0.9731758443433561,0.4163424124513619,4368
