domain,subject,baseline_dice,baseline_precision,baseline_recall,baseline_hd95_mm,baseline_false_positives,baseline_false_negatives,baseline_volume_ratio,baseline_connected_components,filter_dice,filter_precision,filter_recall,filter_hd95,filter_false_positives,filter_false_negatives,filter_volume_ratio,filter_connected_components,learned_dice,learned_precision,learned_recall,learned_hd95_mm,learned_false_positives,learned_false_negatives,learned_volume_ratio,learned_connected_components,learned_inference_seconds,image_path,ground_truth_path,baseline_prediction_path,filter_prediction_path,learned_prediction_path,learned_probability_path
Mouse,POLYIC_20190517_mouse42__E4_P1,0.9660090140420738,0.9866455589862435,0.946218045499973,0.20000000298023224,1510,6341,0.9590252921918203,1,0.9660090140420738,0.9866455589862435,0.946218045499973,0.20000000298023224,1510,6341,0.9590252921918203,1,0.9652291713705126,0.9888262192409658,0.9427320995402961,0.20000000298023224,1256,6752,0.9533850146732031,1,8.660417792000004,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190517_mouse42__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190517_mouse42__E4_P1_probability.nii.gz
Mouse,POLYIC_20190510_mouse43__E9_P1,0.9557520609556429,0.9590466541924338,0.9524800259255881,0.3999999463558197,4770,5573,0.9931529626439967,2,0.9561079156414293,0.9597635474786906,0.9524800259255881,0.3999999463558197,4683,5573,0.9924111292069203,1,0.9549724290342653,0.961238100174502,0.9487879123783862,0.3999999463558197,4487,6006,0.9870477587250697,2,8.595425500000005,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190510_mouse43__E9_P1_probability.nii.gz
Mouse,POLYIC_20190628_mouse36__E3_P1,0.9696098950126256,0.9863875533384188,0.9533934399998825,0.20000000298023224,1560,5526,0.966550557912404,1,0.9696098950126256,0.9863875533384188,0.9533934399998825,0.20000000298023224,1560,5526,0.966550557912404,1,0.9688391844032597,0.9878173834544292,0.9505764673138394,0.20000000298023224,1390,5860,0.9622997967393963,1,8.631767708000098,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190628_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190628_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190628_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190628_mouse36__E3_P1_probability.nii.gz
CAMRI,078,0.9790817984159507,0.9968743771020822,0.9619132192696147,0.20000000298023224,737,9307,0.964929224146045,5,0.9791858031060042,0.9970900391106765,0.9619132192696147,0.20000000298023224,686,9307,0.9647205182453972,1,0.9783126300470776,0.9972159764696882,0.9601126193408985,0.20000000298023224,655,9747,0.9627930578688263,7,19.470089666000007,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/CAMRI Rat Brain MRI Data/sub-078/ses-1/anat/sub-078_ses-1_acq-RARE_T2w.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/RodentBrainMask/CAMRI Rat/CAMRI_Rat-sub-078_ses-1_acq-RARE_T2w_069.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/camri_mixed/078_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/CAMRI_078_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_camri/078_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_camri/078_probability.nii.gz
Mouse,POLYIC_20190510_mouse38__E2_P1,0.9688711662409024,0.9853219569540977,0.9529606747463677,0.20000000298023224,1636,5421,0.9671566415605151,1,0.9688711662409024,0.9853219569540977,0.9529606747463677,0.20000000298023224,1636,5421,0.9671566415605151,1,0.9681066091102491,0.9872804524911369,0.9496633230363403,0.20000000298023224,1410,5801,0.961898233313665,1,8.27571154200001,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse38__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse38__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190510_mouse38__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190510_mouse38__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190510_mouse38__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190510_mouse38__E2_P1_probability.nii.gz
Mouse,POLYIC_20190524_polyic___E3_P1_9,0.9655363398473419,0.9852770791547483,0.9465711027903051,0.20000000298023224,1563,5904,0.96071564315578,1,0.9655363398473419,0.9852770791547483,0.9465711027903051,0.20000000298023224,1563,5904,0.96071564315578,1,0.9647725064542098,0.9869930705441327,0.9435304338383016,0.20000000298023224,1374,6240,0.9559645979258294,1,8.527111916000024,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190524_polyic___E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190524_polyic___E3_P1_9_probability.nii.gz
Mouse,POLYIC_20190612_polyic___E12_P1,0.9652145789739911,0.9873637583410808,0.9440373260276925,0.20000000298023224,1375,6369,0.956119077744974,1,0.9652145789739911,0.9873637583410808,0.9440373260276925,0.20000000298023224,1375,6369,0.956119077744974,1,0.9644639414848578,0.9893642579929772,0.9407862364684381,0.22360680108197992,1151,6739,0.9508997610009842,1,8.65720958399993,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190612_polyic___E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190612_polyic___E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190612_polyic___E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190612_polyic___E12_P1_probability.nii.gz
Mouse,POLYIC_20190628_mouse35__E3_P1,0.9688689769984209,0.9826240784491317,0.9554936563000014,0.20000000298023224,1935,5097,0.972389825624547,2,0.9688818448665942,0.9826505504783984,0.9554936563000014,0.20000000298023224,1932,5097,0.9723636300131852,1,0.9681184893232669,0.9844737317205272,0.9522977917099622,0.20000000298023224,1720,5463,0.9673166088907905,2,8.592470416999959,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190628_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190628_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190628_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190628_mouse35__E3_P1_probability.nii.gz
Mouse,POLYIC_20190510_mouse34__E2_P1,0.9627039175435588,0.978823575764437,0.9471065873792404,0.2828427166893039,2150,5550,0.9675968283013113,1,0.9627039175435588,0.978823575764437,0.9471065873792404,0.2828427166893039,2150,5550,0.9675968283013113,1,0.9619825237153862,0.9809313429287476,0.9437519060689235,0.2828427166893039,1925,5902,0.9620978194571516,1,8.345145666999997,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse34__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse34__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190510_mouse34__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190510_mouse34__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190510_mouse34__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190510_mouse34__E2_P1_probability.nii.gz
Mouse,POLYIC_20190517_mouse38__E3_P1,0.9680198154851133,0.9870178806948603,0.9497392865819142,0.20000000298023224,1447,5822,0.962231085327532,1,0.9680198154851133,0.9870178806948603,0.9497392865819142,0.20000000298023224,1447,5822,0.962231085327532,1,0.96729909877322,0.9890307157999189,0.9465019510342207,0.20000000298023224,1216,6197,0.9569995510894713,1,8.805126166999997,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190517_mouse38__E3_P1_probability.nii.gz
Mouse,POLYIC_20190524_polyic___E9_P1_1,0.9533484416926898,0.9631325564427174,0.943761114408898,0.40000057220458984,4388,6831,0.9798870447210696,3,0.9614644272520406,0.9798446034327559,0.943761114408898,0.30000000447034836,2358,6831,0.9631742738589212,1,0.9526450547525916,0.9652109986310862,0.9404020944477376,0.40000057220458984,4117,7239,0.9742969110189027,3,8.642350625000006,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E9_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190524_polyic___E9_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190524_polyic___E9_P1_1_probability.nii.gz
Mouse,POLYIC_20190628_mouse34__E6_P1,0.9680083685828895,0.9828673815279093,0.9535919424398871,0.20000000298023224,1855,5179,0.9702142530713191,1,0.9680083685828895,0.9828673815279093,0.9535919424398871,0.20000000298023224,1855,5179,0.9702142530713191,1,0.9673092354829297,0.9846655094633856,0.9505542263680923,0.20000000298023224,1652,5518,0.9653574916888447,1,8.60119045800002,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190628_mouse34__E6_P1_probability.nii.gz
Mouse,POLYIC_20190612_polyic___E3_P1,0.9684469107113616,0.9854309128903006,0.9520384313563923,0.20000000298023224,1632,5561,0.9661138278696301,2,0.9685276337391958,0.9855980856984796,0.9520384313563923,0.20000000298023224,1613,5561,0.9659499598954695,1,0.9677495964851326,0.9873642645607108,0.9488990659525472,0.20000000298023224,1408,5925,0.9610425453008702,2,8.69970016700006,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190612_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190612_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190612_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190612_polyic___E3_P1_probability.nii.gz
Mouse,POLYIC_20190510_mouse35__E3_P1,0.9627408670049276,0.9813260434331852,0.9448465694821225,0.22360680108197992,1940,5951,0.9628263468614167,1,0.9627408670049276,0.9813260434331852,0.9448465694821225,0.22360680108197992,1940,5951,0.9628263468614167,1,0.9620512140485808,0.9836907044763399,0.9413432932649978,0.22360680108197992,1684,6329,0.956950481468781,1,8.25918316699999,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190510_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190510_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190510_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190510_mouse35__E3_P1_probability.nii.gz
Mouse,POLYIC_20190517_mouse43__E3_P1,0.9694270715822298,0.9863633213208377,0.9530626083064984,0.20000000298023224,1574,5607,0.9662388976786627,1,0.9694270715822298,0.9863633213208377,0.9530626083064984,0.20000000298023224,1574,5607,0.9662388976786627,1,0.9687381268490098,0.9884310480006969,0.9498145776304444,0.20000000298023224,1328,5995,0.9609315485907063,1,8.94913225000002,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190517_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190517_mouse43__E3_P1_probability.nii.gz
Mouse,POLYIC_20190612_polyic___E3_P1_3,0.9693234102629863,0.982306063309713,0.956679451463918,0.20000000298023224,1905,4789,0.9739117849260049,1,0.9693234102629863,0.982306063309713,0.956679451463918,0.20000000298023224,1905,4789,0.9739117849260049,1,0.9686445741600405,0.9846012969296033,0.9531968013894417,0.20000000298023224,1648,5174,0.968104352860296,1,9.06745562499998,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190612_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190612_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190612_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190612_polyic___E3_P1_3_probability.nii.gz
Mouse,POLYIC_20190618_mouse33__E3_P1,0.9680695075651374,0.9835208556956659,0.9530961390211165,0.20000000298023224,1781,5231,0.9690655093879454,1,0.9680695075651374,0.9835208556956659,0.9530961390211165,0.20000000298023224,1781,5231,0.9690655093879454,1,0.9674020234486285,0.9854891819991443,0.9499668238796335,0.20000000298023224,1560,5580,0.9639545935476929,1,8.556853415999967,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz
