epoch,loss,epoch_seconds,balanced_validation_dice,camri_safety_eligible,camri_validation_dice,camri_validation_precision,camri_validation_recall,camri_validation_false_positives,camri_validation_false_negatives,camri_validation_volume_ratio,mouse_validation_dice,mouse_validation_precision,mouse_validation_recall,mouse_validation_false_positives,mouse_validation_false_negatives,mouse_validation_volume_ratio
25,0.1612210577087743,54.991613149642944,0.9771961190121037,True,0.9766803724653862,0.9876878477517129,0.966267361509903,3736.5,11656.5,0.9783306617198982,0.9777118655588213,0.9851067750936762,0.9704458500636747,1269.9,2560.1,0.9851327094762825
26,0.15263851692101785,53.809688091278076,0.9784393252628083,True,0.9771666447784496,0.9896070858162863,0.965411789299607,3169.3333333333335,11892.666666666666,0.9755665798635363,0.979712005747167,0.9839901165641157,0.9754922099035243,1373.8,2122.3,0.9913859451922524
27,0.15757838051233972,53.558655738830566,0.9777999214035605,True,0.9755974697094141,0.985158422228885,0.9666481955437388,4632.833333333333,11698.0,0.9811731743765867,0.980002373097707,0.9803553588758968,0.9796793046971948,1699.4,1760.8,0.9993514012819388
28,0.14120962949735777,52.64332318305969,0.9780455663487146,True,0.9760497530139709,0.9867228676530765,0.9661342075410903,3958.1666666666665,12074.5,0.9791293960399376,0.9800413796834583,0.9797099199595397,0.9804161975291767,1760.3,1696.4,1.0007875572858822
29,0.14899643217878683,54.97679042816162,0.9797057006496539,True,0.9792368374152968,0.9848270990193347,0.9739105963938558,4752.5,9019.666666666666,0.98890470764202,0.980174563884011,0.9808703519424353,0.9795317403244705,1656.6,1773.4,0.9987148229565035
30,0.15115563598062312,55.76629328727722,0.978422381232408,True,0.9766996289434294,0.9899192289175174,0.9642106396586637,3124.0,12361.5,0.9740016868488036,0.9801451335213865,0.986805437162355,0.9736038957347055,1128.6,2286.5,0.9866574128012509
31,0.1547927889706833,54.22220492362976,0.9799402881933764,True,0.9801519353396858,0.9869589562825221,0.973784890236562,3869.3333333333335,9296.5,0.9866965898776715,0.979728641047067,0.9751376210247656,0.9844267272827489,2179.1,1349.9,1.0096366337637526
32,0.15900332560496672,55.530996322631836,0.9783938273566373,True,0.976395278321844,0.9870301316779483,0.966477487503704,3791.3333333333335,11759.666666666666,0.9792635201997181,0.9803923763914304,0.9852219222962809,0.9756409968185371,1268.8,2110.2,0.9903133858704207
33,0.147501852363348,53.73247218132019,0.9796524748684511,True,0.9795068010171569,0.9842107583083365,0.9751471497604473,4766.166666666667,8740.666666666666,0.9908237675039165,0.9797981487197452,0.9736589663456616,0.9860438267500833,2309.2,1210.7,1.0127673663936387
34,0.14771216655416147,54.154295682907104,0.9805045524123925,True,0.979991203360114,0.9870766430564668,0.973315067672893,4004.1666666666665,9356.166666666666,0.9860673997655027,0.9810179014646712,0.9785927652213612,0.9834842599815972,1862.6,1431.5,1.005040413738052
35,0.1557068396359682,55.3267776966095,0.9796771285779606,True,0.9789413927405795,0.9895251852573742,0.9689642714493071,3127.0,10746.5,0.979280024581319,0.9804128644153419,0.9869467493892593,0.9739892385766851,1115.6,2253.1,0.9868900724999408
36,0.14092515408992767,54.29816913604736,0.9800129742445156,True,0.9811245504278054,0.9819677582267127,0.9805398404835115,5486.666666666667,7000.0,0.9985784411880952,0.9789013980612259,0.9685995021234846,0.9895097035628277,2785.4,909.8,1.021744719718611
37,0.1599860984299864,54.77154541015625,0.9786421561989886,True,0.980638369879693,0.9896384529865628,0.9719634582113215,3239.5,9358.666666666666,0.9821570340706218,0.9766459425182843,0.9922990734373108,0.961504260253812,646.6,3333.0,0.9689763673245724
38,0.15530645993671247,54.83265423774719,0.9805906106110058,True,0.9798137020913362,0.9900878951811242,0.9701462854848151,2975.1666666666665,10478.166666666666,0.9798813189914627,0.9813675191306755,0.9814493484873443,0.9813113457127264,1605.5,1619.8,0.9998932842160485
39,0.14374066410320147,54.938424825668335,0.9811208021411507,True,0.9805427219410365,0.9869855317983017,0.9744882023322688,3906.5,8944.833333333334,0.9873672851065205,0.9816988823412649,0.9829861871494436,0.9804482314340243,1470.7,1694.3,0.9974627978814322
40,0.1480159182101488,54.766396284103394,0.9810368155524226,True,0.9815369458720385,0.9893181507758775,0.9741666067838657,3211.1666666666665,8986.5,0.9847199996465443,0.9805366852328067,0.9843245242977311,0.9768049245163322,1347.9,2009.3,0.9923976347698258
